nom_voltage,nom_temperature,nom_process,related_pin A4,related_pin S0,related_pin S1,timing_sense positive_unate,timing_sense non_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,0.25,0.0281173
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,0.25,0.0295509
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,0.25,0.0322283
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,0.25,0.0371552
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,0.25,0.0462635
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,0.25,0.0634553
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,0.5, 0.0332945
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,0.5,0.0342735
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,0.5,0.0358350
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,0.5,0.0387469
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,0.5,0.0439873
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,0.5,0.0533424
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,0.5,0.0703833
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,1, 0.0407056
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,1,0.0417795
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,1,0.0435233
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,1,0.0468085
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,1,0.0528379
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,1,0.0633136
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,1,0.0812786
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,2, 0.0505639
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,2,0.0517384
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,2,0.0536659
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,2,0.0572987
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,2,0.0640844
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,2,0.0763088
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,2,0.0972522
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,4, 0.0635731
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,4,0.0649719
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,4,0.0669553
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,4,0.0708846
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,4,0.0787335
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,4,0.0929547
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,4,0.1179278
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,8, 0.0835005
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,8,0.0847505
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,8,0.0868792
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,8,0.0911520
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,8,0.0997179
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,8,0.1159106
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,8,0.1459188
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,0.1,0.0135490
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,0.1,0.0144167
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,0.1,0.0158895
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,0.1,0.0190018
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,0.1,0.0253325
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,0.1,0.0378704
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,0.1,0.0626744
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,0.25, 0.0170075
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,0.25,0.0176683
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,0.25,0.0189355
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,0.25,0.0215237
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,0.25,0.0271047
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,0.25,0.0388575
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,0.25,0.0631932
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,0.5, 0.0241648
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,0.5,0.0247083
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,0.5,0.0257711
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,0.5,0.0280751
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,0.5,0.0328034
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,0.5,0.0431929
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,0.5,0.0657296
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,1, 0.0378611
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,1,0.0384445
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,1,0.0394566
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,1,0.0414137
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,1,0.0456002
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,1,0.0546769
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,1,0.0751499
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,2, 0.0632721
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,2,0.0636154
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,2,0.0644641
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,2,0.0670320
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,2,0.0711749
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,2,0.0792593
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,2,0.0978563
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,4, 0.1122243
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,4,0.1126245
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,4,0.1133207
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,4,0.1148598
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,4,0.1184212
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,4,0.1265965
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,4,0.1449614
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.016,8, 0.2076995
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.032,8,0.2079601
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.064,8,0.2084239
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.128,8,0.2094563
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.256,8,0.2123460
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,0.512,8,0.2206100
0.850000,125.000000,1.01,0,1,0,0,1,0,0,0,1,1.024,8,0.2378975
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,0.1,0.0517469
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,0.1,0.0527759
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,0.1,0.0544372
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,0.1,0.0575059
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,0.1,0.0631229
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,0.1,0.0729439
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,0.1,0.0899612
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,0.25, 0.0548153
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,0.25,0.0558499
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,0.25,0.0574794
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,0.25,0.0605067
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,0.25,0.0660490
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,0.25,0.0757596
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,0.25,0.0927341
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,0.5, 0.0601509
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,0.5,0.0611684
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,0.5,0.0627945
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,0.5,0.0658733
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,0.5,0.0714398
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,0.5,0.0811205
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,0.5,0.0978288
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,1, 0.0656321
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,1,0.0666836
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,1,0.0685267
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,1,0.0717103
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,1,0.0775465
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,1,0.0877615
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,1,0.1053117
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,2, 0.0696011
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,2,0.0707064
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,2,0.0725138
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,2,0.0760132
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,2,0.0825741
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,2,0.0938979
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,2,0.1131182
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,4, 0.0673997
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,4,0.0685854
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,4,0.0709975
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,4,0.0747338
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,4,0.0818658
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,4,0.0949430
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,4,0.1175990
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.016,8, 0.0515310
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.032,8,0.0527809
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.064,8,0.0548632
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.128,8,0.0590136
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.256,8,0.0669511
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,0.512,8,0.0819607
0.850000,125.000000,1.01,0,0,1,0,1,1,0,0,0,1.024,8,0.1086931
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,0.1,0.0336446
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,0.1,0.0342086
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,0.1,0.0352673
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,0.1,0.0375590
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,0.1,0.0420064
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,0.1,0.0512579
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,0.1,0.0702734
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,0.25, 0.0338225
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,0.25,0.0345173
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,0.25,0.0355580
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,0.25,0.0379448
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,0.25,0.0424310
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,0.25,0.0518442
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,0.25,0.0707079
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,0.5, 0.0388344
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,0.5,0.0394274
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,0.5,0.0403871
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,0.5,0.0423921
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,0.5,0.0466513
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,0.5,0.0551445
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,0.5,0.0731854
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,1, 0.0499980
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,1,0.0504957
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,1,0.0515376
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,1,0.0534389
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,1,0.0576062
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,1,0.0657141
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,1,0.0821779
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,2, 0.0728767
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,2,0.0734075
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,2,0.0742604
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,2,0.0760192
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,2,0.0798584
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,2,0.0876856
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,2,0.1037650
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,4, 0.1174549
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,4,0.1188485
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,4,0.1188485
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,4,0.1205590
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,4,0.1242980
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,4,0.1318296
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,4,0.1487310
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.016,8, 0.2057678
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.032,8,0.2062487
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.064,8,0.2073189
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.128,8,0.2093602
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.256,8,0.2130240
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,0.512,8,0.2211657
0.850000,125.000000,1.01,0,0,1,0,1,0,1,0,0,1.024,8,0.2381398
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,0.1,0.0432696
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,0.1,0.0443395
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,0.1,0.0460635
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,0.1,0.0492970
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,0.1,0.0551704
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,0.1,0.0655418
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,0.1,0.0837878
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,0.25, 0.0479364
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,0.25,0.0489808
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,0.25,0.0506634
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,0.25,0.0538307
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,0.25,0.0595951
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,0.25,0.0698142
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,0.25,0.0879000
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,0.5, 0.0561824
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,0.5,0.0572480
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,0.5,0.0589865
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,0.5,0.0621982
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,0.5,0.0681012
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,0.5,0.0784393
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,0.5,0.0963451
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,1, 0.0678858
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,1,0.0690042
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,1,0.0708340
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,1,0.0743027
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,1,0.0806372
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,1,0.0918789
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,1,0.1111919
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,2, 0.0834798
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,2,0.0846670
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,2,0.0865247
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,2,0.0903156
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,2,0.0974834
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,2,0.1104365
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,2,0.1323372
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,4, 0.1044148
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,4,0.1056727
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,4,0.1077539
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,4,0.1118472
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,4,0.1197597
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,4,0.1344881
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,4,0.1602424
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.016,8, 0.1347264
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.032,8,0.1359995
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.064,8,0.1381261
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.128,8,0.1423809
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.256,8,0.1508195
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,0.512,8,0.1678032
0.850000,125.000000,1.01,0,0,1,0,1,0,0,1,0,1.024,8,0.1974924
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,0.1,0.0249306
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,0.1,0.0257067
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,0.1,0.0268260
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,0.1,0.0295831
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,0.1,0.0348372
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,0.1,0.0455778
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,0.1,0.0680530
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,0.25, 0.0258055
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,0.25,0.0265187
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,0.25,0.0275858
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,0.25,0.0302230
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,0.25,0.0354624
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,0.25,0.0461965
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,0.25,0.0684512
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,0.5, 0.0321302
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,0.5,0.0327000
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,0.5,0.0337153
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,0.5,0.0357671
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,0.5,0.0404122
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,0.5,0.0500747
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,0.5,0.0711372
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,1, 0.0463154
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,1,0.0468767
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,1,0.0477314
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,1,0.0497280
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,1,0.0537467
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,1,0.0624248
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,1,0.0814232
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,2, 0.0735592
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,2,0.0739653
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,2,0.0752046
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,2,0.0767538
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,2,0.0803019
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,2,0.0881654
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,2,0.1055477
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,4, 0.1240493
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,4,0.1242742
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,4,0.1246189
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,4,0.1261618
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,4,0.1294523
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,4,0.1376339
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,4,0.1553437
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.016,8, 0.2218858
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.032,8,0.2220837
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.064,8,0.2224453
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.128,8,0.2241214
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.256,8,0.2263382
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,0.512,8,0.2333731
0.850000,125.000000,1.01,0,0,1,0,1,0,0,0,1,1.024,8,0.2516082
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.016,0.1,0.3184617
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.032,0.1,0.3239923
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.064,0.1,0.3322370
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.128,0.1,0.3465171
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.256,0.1,0.3699838
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.512,0.1,0.4087904
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,1.024,0.1,0.4730353
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.016,0.25, 0.3286036
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.032,0.25,0.3340608
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.064,0.25,0.3422734
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.128,0.25,0.3564747
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.256,0.25,0.3799499
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.512,0.25,0.4187631
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,1.024,0.25,0.4830538
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.016,0.5, 0.3481598
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.032,0.5,0.3536342
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.064,0.5,0.3617933
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.128,0.5,0.3759187
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.256,0.5,0.3997553
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.512,0.5,0.4382195
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,1.024,0.5,0.5025306
0.750000,-40.000000,0.99,1,0,0,1,0,1,0,0,0,0.016,1, 0.3869280
