nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0337326
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0346343
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0360656
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0387282
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0435832
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0521372
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0671774
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0351883
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0360707
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0374702
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0400880
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0448367
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0532776
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.25,0.0682594
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0351410
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0360068
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0374012
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0400187
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0447961
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0533300
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.5,0.0684378
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0311471
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0320596
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0335234
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0362771
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0415214
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0501210
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,1,0.0654712
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0162892
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0172674
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0190828
