nom_voltage,nom_temperature,nom_process,related_pin A,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.5,0.0506060
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,1, 0.0292803
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,1,0.0298126
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,1,0.0307168
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,1,0.0322824
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,1,0.0361732
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,1,0.0436686
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,1,0.0602267
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,2, 0.0514164
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,2,0.0519179
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,2,0.0527748
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,2,0.0544825
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,2,0.0583702
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,2,0.0660734
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,2,0.0820091
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,4, 0.0944105
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,4,0.0948660
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,4,0.0962020
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,4,0.0985844
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,4,0.1020616
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,4,0.1101795
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,4,0.1260129
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,8, 0.1821158
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,8,0.1824987
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,8,0.1832030
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,8,0.1864203
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,8,0.1902059
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,8,0.1973852
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,8,0.2148034
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.1,0.0186437
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.1,0.0193839
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.1,0.0205494
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.1,0.0227261
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.1,0.0267623
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.1,0.0345070
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.1,0.0501207
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.25, 0.0226065
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.25,0.0234713
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.25,0.0247952
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.25,0.0272425
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.25,0.0315551
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.25,0.0393011
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.25,0.0545765
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.5, 0.0286277
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.5,0.0294765
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.5,0.0310882
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.5,0.0338717
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.5,0.0388135
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.5,0.0474375
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.5,0.0629672
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,1, 0.0377902
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,1,0.0388678
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,1,0.0406093
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,1,0.0438832
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,1,0.0497447
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,1,0.0601760
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,1,0.0775828
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,2, 0.0528292
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,2,0.0540353
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,2,0.0560034
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,2,0.0597766
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,2,0.0669976
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,2,0.0792717
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,2,0.1007235
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,4, 0.0797174
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,4,0.0811751
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,4,0.0833105
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,4,0.0875636
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,4,0.0956933
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,4,0.1108238
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,4,0.1369167
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,8, 0.1314351
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,8,0.1327413
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,8,0.1349943
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,8,0.1395246
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,8,0.1484546
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,8,0.1659345
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,8,0.1973642
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.1,0.0098835
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.1,0.0105507
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.1,0.0117055
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.1,0.0141598
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.1,0.0194309
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.1,0.0311341
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.1,0.0560982
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.25, 0.0134658
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.25,0.0141925
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.25,0.0152515
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.25,0.0173874
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.25,0.0220502
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.25,0.0327049
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.25,0.0565321
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.5, 0.0198434
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.5,0.0204635
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.5,0.0215510
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.5,0.0237395
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.5,0.0282349
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.5,0.0376815
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.5,0.0594225
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,1, 0.0325050
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,1,0.0330413
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,1,0.0341209
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,1,0.0364596
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,1,0.0405825
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,1,0.0498958
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,1,0.0694525
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,2, 0.0569642
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,2,0.0574654
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,2,0.0582865
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,2,0.0602040
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,2,0.0651889
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,2,0.0745597
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,2,0.0935035
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,4, 0.1056710
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,4,0.1056710
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,4,0.1062148
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,4,0.1082759
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,4,0.1124716
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,4,0.1214588
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,4,0.1413245
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,8, 0.2059389
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,8,0.2060689
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,8,0.2062406
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,8,0.2062406
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,8,0.2090835
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,8,0.2169517
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,8,0.2361089
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.1,0.0590384
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.1,0.0615490
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.1,0.0655000
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.1,0.0729128
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.1,0.0869210
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.1,0.1140473
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.1,0.1677603
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.25, 0.0688496
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.25,0.0713394
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.25,0.0753344
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.25,0.0827912
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.25,0.0967782
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.25,0.1239691
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.25,0.1777102
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.5, 0.0892968
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.5,0.0917972
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.5,0.0958417
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.5,0.1032909
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.5,0.1173240
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.5,0.1444208
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.5,0.1981832
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,1, 0.1263306
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,1,0.1289954
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,1,0.1333555
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,1,0.1409399
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,1,0.1550022
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,1,0.1819562
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,1,0.2353991
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,2, 0.1813208
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,2,0.1846515
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,2,0.1896988
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,2,0.1984969
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,2,0.2138049
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,2,0.2413632
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,2,0.2944881
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,4, 0.2582322
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,4,0.2628332
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,4,0.2696356
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,4,0.2810332
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,4,0.2994137
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,4,0.3297251
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,4,0.3841062
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,8, 0.3559487
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,8,0.3629267
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,8,0.3730260
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,8,0.3897300
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,8,0.4156854
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,8,0.4543889
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,8,0.5127026
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.1,0.0328221
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.1,0.0363886
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.1,0.0423473
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.1,0.0546024
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.1,0.0796351
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.1,0.1310489
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.1,0.2352621
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.25, 0.0329004
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.25,0.0363560
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.25,0.0424937
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.25,0.0546276
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.25,0.0795249
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.25,0.1309975
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.25,0.2352172
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.5, 0.0334008
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.5,0.0368839
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.5,0.0428346
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.5,0.0549293
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.5,0.0798617
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.5,0.1311420
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.5,0.2354533
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,1, 0.0395246
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,1,0.0423586
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,1,0.0474752
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,1,0.0587113
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,1,0.0826404
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,1,0.1321455
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,1,0.2354253
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,2, 0.0550836
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,2,0.0578519
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,2,0.0623575
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,2,0.0721301
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,2,0.0932126
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,2,0.1397859
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,2,0.2395270
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,4, 0.0866585
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,4,0.0890227
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,4,0.0931071
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,4,0.1014707
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,4,0.1189977
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,4,0.1589534
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,4,0.2510835
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,8, 0.1464102
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,8,0.1495791
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,8,0.1533574
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,8,0.1604554
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,8,0.1763099
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,8,0.2084665
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,8,0.2851027
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.1,0.0795613
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.1,0.0822634
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.1,0.0862960
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.1,0.0933806
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.1,0.1051056
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.1,0.1251015
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.1,0.1617979
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.25, 0.0906812
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.25,0.0933867
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.25,0.0974462
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.25,0.1045494
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.25,0.1163151
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.25,0.1363752
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.25,0.1730027
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.5, 0.1137393
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.5,0.1164819
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.5,0.1205108
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.5,0.1276817
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.5,0.1394905
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.5,0.1595366
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.5,0.1962456
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,1, 0.1613948
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,1,0.1642226
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,1,0.1683185
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,1,0.1755692
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,1,0.1874791
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,1,0.2077011
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,1,0.2444367
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,2, 0.2508149
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,2,0.2544254
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,2,0.2600869
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,2,0.2688001
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,2,0.2821237
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,2,0.3027777
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,2,0.3395985
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,4, 0.3948196
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,4,0.4006336
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,4,0.4090774
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,4,0.4226035
