nom_voltage,nom_temperature,nom_process,related_pin D,related_pin ISO,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,0.5,0.0250110
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,0.5,0.0334532
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,0.5,0.0520433
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,1, 0.0249338
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,1,0.0254460
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,1,0.0261339
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,1,0.0276068
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,1,0.0311354
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,1,0.0385457
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,1,0.0555630
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,2, 0.0375217
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,2,0.0379500
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,2,0.0386939
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,2,0.0403477
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,2,0.0435436
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,2,0.0507527
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,2,0.0666671
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,4, 0.0615762
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,4,0.0621719
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,4,0.0629066
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,4,0.0645917
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,4,0.0682048
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,4,0.0754786
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,4,0.0910409
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,8, 0.1088137
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,8,0.1094831
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,8,0.1103340
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,8,0.1126248
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,8,0.1160040
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,8,0.1233862
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,8,0.1396884
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,16, 0.2041475
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,16,0.2048059
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,16,0.2056246
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,16,0.2072389
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,16,0.2114532
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,16,0.2197366
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,16,0.2357832
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.1,0.0228234
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.1,0.0239674
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.1,0.0253198
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.1,0.0278466
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.1,0.0324492
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.1,0.0408161
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.1,0.0565367
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.5, 0.0262247
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.5,0.0274336
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.5,0.0288327
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.5,0.0314215
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.5,0.0360840
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.5,0.0443581
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.5,0.0599164
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,1, 0.0303870
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,1,0.0316304
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,1,0.0331319
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,1,0.0360640
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,1,0.0411435
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,1,0.0500172
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,1,0.0658357
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,2, 0.0348587
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,2,0.0361811
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,2,0.0378714
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,2,0.0411355
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,2,0.0469909
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,2,0.0571195
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,2,0.0746252
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,4, 0.0387954
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,4,0.0402963
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,4,0.0419080
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,4,0.0454082
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,4,0.0523616
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.0643845
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.0849628
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, 0.0404780
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,0.0420686
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,0.0440144
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,0.0479036
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,0.0557484
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,0.0696941
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.0946157
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,16, 0.0378893
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,16,0.0397428
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,16,0.0418591
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,16,0.0460386
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,16,0.0542793
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,16,0.0707717
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,16,0.1000415
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0127380
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0135694
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0146673
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0170613
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0221745
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0332092
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.0571317
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.5, 0.0163207
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.5,0.0168345
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.5,0.0178056
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.5,0.0198751
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.5,0.0244537
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.5,0.0345965
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.5,0.0576698
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0232718
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0239157
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0247232
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0267036
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0309436
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.0398636
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.0609510
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0366228
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0372215
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.0379811
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.0397585
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.0438766
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.0525019
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.0709353
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.0604932
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.0610331
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.0618395
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.0635508
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.0681360
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.0770496
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.0943236
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.1070777
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.1074014
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.1083694
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.1097071
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.1132114
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.1218585
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.1399052
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,16, 0.1979675
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,16,0.1991817
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,16,0.2000385
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,16,0.2015711
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,16,0.2049499
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,16,0.2130646
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,16,0.2297406
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0302462
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0313353
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0326337
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0350212
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0393140
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0469799
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0608067
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.5, 0.0342907
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.5,0.0353499
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.5,0.0365986
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.5,0.0389285
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.5,0.0431407
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.5,0.0506442
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.5,0.0643972
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0395165
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0406224
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0419693
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0443989
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0487819
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0564695
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.0702266
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0454006
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0466098
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0480616
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0507552
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.0555831
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.0640912
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.0783537
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, 0.0516858
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,0.0530342
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,0.0546741
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,0.0576264
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,0.0630407
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,0.0726026
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.0889572
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, 0.0562541
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,0.0576790
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,0.0594362
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,0.0628349
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,0.0691221
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,0.0806279
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,0.0997423
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,16, 0.0593893
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,16,0.0609191
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,16,0.0628110
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,16,0.0666872
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,16,0.0737313
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,16,0.0868117
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,16,0.1098918
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0172258
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0179192
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0188797
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0208372
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0250859
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0337259
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.0523520
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.5, 0.0189629
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.5,0.0195911
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.5,0.0204542
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.5,0.0223131
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.5,0.0262978
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.5,0.0345459
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.5,0.0527470
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0253047
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0257980
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0264415
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0278964
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0313254
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.0385847
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.0555529
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.0355225
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.0363351
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.0370724
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.0385936
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.0414974
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.0483255
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.0635525
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.0554566
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.0561703
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.0569174
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.0583335
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.0608610
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.0673681
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.0813103
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.0908134
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.0914491
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.0922383
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.0944464
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.0976552
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.1042331
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.1177241
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,16, 0.1599076
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,16,0.1605838
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,16,0.1605838
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,16,0.1617716
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,16,0.1650541
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,16,0.1719590
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,16,0.1874794
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0264108
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0275679
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0289501
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0315100
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0361464
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0445305
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0603357
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.5, 0.0310445
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.5,0.0322612
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.5,0.0336164
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.5,0.0361137
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.5,0.0406466
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.5,0.0488731
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.5,0.0645382
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,1, 0.0372062
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,1,0.0383954
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,1,0.0398132
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,1,0.0424951
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,1,0.0473461
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,1,0.0559220
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,1,0.0715536
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,2, 0.0449406
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,2,0.0462300
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,2,0.0477539
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,2,0.0506923
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,2,0.0561200
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,2,0.0656584
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,2,0.0822894
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,4, 0.0540766
