nom_voltage,nom_temperature,nom_process,related_pin A2,related_pin S0,timing_sense positive_unate,timing_sense non_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,1,0.0756221
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,1,0.0812766
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,1,0.0912023
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,1,0.1084920
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.016,2, 0.0957310
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.032,2,0.0968061
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.064,2,0.0985246
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,2,0.1018560
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,2,0.1080234
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,2,0.1194744
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,2,0.1387339
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.016,4, 0.1390027
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.032,4,0.1401156
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.064,4,0.1419662
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,4,0.1456166
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,4,0.1525737
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,4,0.1653963
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,4,0.1877037
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.016,8, 0.2143595
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.032,8,0.2155361
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.064,8,0.2174886
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.128,8,0.2213695
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.256,8,0.2289737
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,0.512,8,0.2435213
0.850000,125.000000,1.01,0,1,0,1,0,0,1,0,1.024,8,0.2694327
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,0.1,0.0204653
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,0.1,0.0210330
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,0.1,0.0222150
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,0.1,0.0245967
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,0.1,0.0296199
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,0.1,0.0400375
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,0.1,0.0624418
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,0.25, 0.0209676
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,0.25,0.0215821
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,0.25,0.0226680
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,0.25,0.0250402
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,0.25,0.0299562
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,0.25,0.0403721
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,0.25,0.0626649
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,0.5, 0.0254083
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,0.5,0.0259619
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,0.5,0.0267674
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,0.5,0.0288470
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,0.5,0.0332122
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,0.5,0.0428675
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,0.5,0.0642231
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,1, 0.0355529
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,1,0.0359471
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,1,0.0368174
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,1,0.0386872
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,1,0.0425514
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,1,0.0512879
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,1,0.0707637
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,2, 0.0550948
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,2,0.0555839
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,2,0.0563589
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,2,0.0577331
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,2,0.0613620
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,2,0.0691445
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,2,0.0869493
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,4, 0.0900426
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,4,0.0903295
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,4,0.0908097
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,4,0.0920220
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,4,0.0959400
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,4,0.1040409
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,4,0.1209412
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.016,8, 0.1540845
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.032,8,0.1543828
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.064,8,0.1549171
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.128,8,0.1560822
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.256,8,0.1601133
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,0.512,8,0.1662868
0.850000,125.000000,1.01,0,1,0,1,0,0,0,1,1.024,8,0.1832864
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,0.1,0.1801915
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,0.1,0.1846963
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,0.1,0.1914746
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,0.1,0.2032513
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,0.1,0.2229409
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,0.1,0.2562931
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,0.1,0.3145320
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,0.25, 0.1876490
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,0.25,0.1921256
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,0.25,0.1989000
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,0.25,0.2107222
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,0.25,0.2305656
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,0.25,0.2637019
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,0.25,0.3219610
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,0.5, 0.2026627
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,0.5,0.2071218
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,0.5,0.2139118
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,0.5,0.2256828
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,0.5,0.2455357
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,0.5,0.2786777
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,0.5,0.3368830
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,1, 0.2340630
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,1,0.2386386
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,1,0.2452570
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,1,0.2570677
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,1,0.2769593
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,1,0.3101800
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,1,0.3683776
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,2, 0.3009669
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,2,0.3054560
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,2,0.3121589
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,2,0.3239189
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,2,0.3436563
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,2,0.3769613
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,2,0.4351155
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,4, 0.4126468
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,4,0.4181774
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,4,0.4260573
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,4,0.4400212
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,4,0.4621517
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,4,0.4972693
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,4,0.5563776
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.016,8, 0.5674263
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.032,8,0.5746609
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.064,8,0.5857897
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.128,8,0.6038721
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.256,8,0.6314603
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,0.512,8,0.6730184
0.750000,-40.000000,0.99,1,0,1,0,1,0,0,0,1.024,8,0.7372773
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,0.1,0.0777406
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,0.1,0.0816061
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,0.1,0.0881728
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,0.1,0.1003497
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,0.1,0.1240409
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,0.1,0.1710447
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,0.1,0.2661023
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,0.25, 0.0778470
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,0.25,0.0816933
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,0.25,0.0879663
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,0.25,0.1003520
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,0.25,0.1239229
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,0.25,0.1707961
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,0.25,0.2662931
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,0.5, 0.0780413
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,0.5,0.0818845
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,0.5,0.0878991
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,0.5,0.1001979
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,0.5,0.1238449
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,0.5,0.1704591
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,0.5,0.2664578
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,1, 0.0782092
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,1,0.0818264
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,1,0.0881733
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,1,0.1000780
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,1,0.1239350
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,1,0.1705725
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,1,0.2662882
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,2, 0.0808664
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,2,0.0844573
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,2,0.0902572
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,2,0.1021746
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,2,0.1256746
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,2,0.1718909
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,2,0.2677301
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,4, 0.1089827
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,4,0.1118656
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,4,0.1172622
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,4,0.1268206
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,4,0.1472075
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,4,0.1888948
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,4,0.2777977
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.016,8, 0.1671638
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.032,8,0.1700154
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.064,8,0.1754672
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.128,8,0.1824815
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.256,8,0.1987237
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,0.512,8,0.2339889
0.750000,-40.000000,0.99,1,0,1,0,0,1,0,0,1.024,8,0.3140243
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,0.1,0.2825742
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,0.1,0.2895062
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,0.1,0.2998143
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,0.1,0.3168757
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,0.1,0.3440936
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,0.1,0.3850537
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,0.1,0.4476353
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,0.25, 0.2906277
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,0.25,0.2975906
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,0.25,0.3078021
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,0.25,0.3250537
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,0.25,0.3520751
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,0.25,0.3932974
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,0.25,0.4558103
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,0.5, 0.3067523
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,0.5,0.3137078
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,0.5,0.3239345
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,0.5,0.3411438
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,0.5,0.3681425
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,0.5,0.4094438
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,0.5,0.4719045
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,1, 0.3401084
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,1,0.3470536
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,1,0.3572211
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,1,0.3743859
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,1,0.4012955
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,1,0.4426506
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,1,0.5051129
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,2, 0.4105458
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,2,0.4173504
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,2,0.4275685
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,2,0.4444362
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,2,0.4715193
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,2,0.5129687
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,2,0.5757268
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,4, 0.5627836
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,4,0.5698702
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,4,0.5802799
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,4,0.5976519
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,4,0.6250135
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,4,0.6667380
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,4,0.7296172
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.016,8, 0.8349608
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.032,8,0.8457856
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.064,8,0.8600040
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.128,8,0.8855719
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.256,8,0.9223729
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,0.512,8,0.9756653
0.750000,-40.000000,0.99,1,0,1,0,0,0,1,0,1.024,8,1.0506032
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,0.1,0.1199682
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,0.1,0.1242035
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,0.1,0.1297083
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,0.1,0.1415408
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,0.1,0.1622708
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,0.1,0.1975147
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,0.1,0.2515692
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,0.25, 0.1194156
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,0.25,0.1238232
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,0.25,0.1305396
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,0.25,0.1418710
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,0.25,0.1625929
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,0.25,0.1974048
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,0.25,0.2514061
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,0.5, 0.1195892
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,0.5,0.1239503
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,0.5,0.1307154
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,0.5,0.1414363
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,0.5,0.1622354
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,0.5,0.1975080
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,0.5,0.2514301
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,1, 0.1199329
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,1,0.1242062
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,1,0.1306107
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,1,0.1417045
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,1,0.1626187
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,1,0.1975324
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,1,0.2515258
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,2, 0.1199005
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,2,0.1238831
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,2,0.1305372
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,2,0.1422066
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,2,0.1631545
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,2,0.1981787
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,2,0.2521161
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,4, 0.1319940
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,4,0.1353330
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,4,0.1407218
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,4,0.1508460
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,4,0.1691787
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,4,0.2023148
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,4,0.2553684
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.016,8, 0.2018861
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.032,8,0.2052763
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.064,8,0.2129728
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.128,8,0.2225820
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.256,8,0.2384390
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,0.512,8,0.2654902
0.750000,-40.000000,0.99,1,0,1,0,0,0,0,1,1.024,8,0.3074935
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,0.1,0.1800221
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,0.1,0.1844578
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,0.1,0.1912133
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,0.1,0.2029507
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,0.1,0.2227721
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,0.1,0.2562474
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,0.1,0.3143930
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,0.25, 0.1898217
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,0.25,0.1942788
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,0.25,0.2009901
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,0.25,0.2128911
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,0.25,0.2329236
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,0.25,0.2660149
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,0.25,0.3247735
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,0.5, 0.2092688
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,0.5,0.2137395
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,0.5,0.2204490
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,0.5,0.2322782
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,0.5,0.2524075
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,0.5,0.2855766
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,0.5,0.3442368
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,1, 0.2476586
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,1,0.2520862
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,1,0.2588048
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,1,0.2706570
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,1,0.2905158
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,1,0.3238999
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,1,0.3824175
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,2, 0.3224701
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,2,0.3268076
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,2,0.3336730
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,2,0.3453292
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,2,0.3650865
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,2,0.3988521
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,2,0.4568701
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,4, 0.4542149
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,4,0.4591672
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,4,0.4664741
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,4,0.4792397
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,4,0.5006447
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,4,0.5352487
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,1.024,4,0.5939835
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.016,8, 0.6552245
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.032,8,0.6613394
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.064,8,0.6701959
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.128,8,0.6854805
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.256,8,0.7096337
0.750000,-40.000000,0.99,0,1,0,1,1,0,0,0,0.512,8,0.7485642
