nom_voltage,nom_temperature,nom_process,related_pin D,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,32,0.1832070
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,32,0.1859697
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,32,0.1917868
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,32,0.2019290
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,32,0.2192136
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0201365
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0208496
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0217551
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0237401
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0282119
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0380534
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0594407
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,1, 0.0202525
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,1,0.0209514
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,1,0.0217985
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,1,0.0237920
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,1,0.0282753
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,1,0.0380930
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,1,0.0594974
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,2, 0.0203596
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,2,0.0211241
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,2,0.0219777
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,2,0.0239398
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,2,0.0283741
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,2,0.0380790
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,2,0.0594936
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,4, 0.0214649
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,4,0.0221764
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,4,0.0230200
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,4,0.0249571
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,4,0.0292119
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,4,0.0388674
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,4,0.0600941
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8, 0.0242847
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.0249063
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.0256992
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.0275656
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.0318009
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.0408326
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.0611479
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,16, 0.0307558
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,16,0.0313572
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,16,0.0320774
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,16,0.0338753
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,16,0.0379090
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,16,0.0461787
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,16,0.0650118
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,32, 0.0443577
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,32,0.0446922
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,32,0.0453129
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,32,0.0468826
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,32,0.0508355
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,32,0.0589460
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,32,0.0755426
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.2835069
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.2899360
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.2962132
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.3073350
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.3263842
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.3591522
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.4177599
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,1, 0.2931739
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,1,0.2996472
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,1,0.3061423
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,1,0.3172683
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,1,0.3361976
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,1,0.3690067
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,1,0.4275604
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,2, 0.3134173
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,2,0.3198999
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,2,0.3261980
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,2,0.3373758
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,2,0.3566249
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,2,0.3893904
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,2,0.4478637
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,4, 0.3522627
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,4,0.3587325
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,4,0.3652270
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,4,0.3763841
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,4,0.3952790
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,4,0.4281265
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,4,0.4866869
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8, 0.4168940
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,0.4235246
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,0.4297964
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,0.4408695
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,0.4599110
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,0.4929024
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,0.5512568
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,16, 0.5176692
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,16,0.5241368
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,16,0.5305383
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,16,0.5418380
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,16,0.5607200
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,16,0.5934176
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,16,0.6522049
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,32, 0.6694812
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,32,0.6760761
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,32,0.6826021
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,32,0.6936096
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,32,0.7128910
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,32,0.7453935
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,32,0.8041312
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0728205
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0788096
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0851841
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.0978517
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1224376
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1709920
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.2710651
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,1, 0.0729388
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,1,0.0791592
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,1,0.0854250
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,1,0.0977297
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,1,0.1220285
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,1,0.1709026
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,1,0.2711333
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,2, 0.0725918
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,2,0.0787402
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,2,0.0854199
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,2,0.0981043
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,2,0.1223683
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,2,0.1708790
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,2,0.2707211
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4, 0.0729029
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0791332
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0854754
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.0977813
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1219919
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1709707
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.2711636
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8, 0.0726993
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0789779
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.0854447
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.0980616
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1224843
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1710237
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.2710693
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,16, 0.0728615
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,16,0.0791087
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,16,0.0855909
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,16,0.0980525
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,16,0.1222636
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,16,0.1714315
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,16,0.2717968
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,32, 0.0735317
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,32,0.0796497
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,32,0.0859493
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,32,0.0987102
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,32,0.1230534
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,32,0.1716508
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,32,0.2710022
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.3956890
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.4055996
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.4150671
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.4305842
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.4544241
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.4893205
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.5402344
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,1, 0.4073250
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,1,0.4172697
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,1,0.4266441
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,1,0.4421990
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,1,0.4660002
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,1,0.5011119
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,1,0.5517617
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,2, 0.4308903
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,2,0.4408623
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,2,0.4502995
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,2,0.4657782
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,2,0.4896621
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,2,0.5246452
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,2,0.5750556
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4, 0.4802440
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.4901298
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.4995180
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,0.5151162
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,0.5389555
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,0.5738432
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,0.6248105
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8, 0.5808917
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.5908090
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,0.6001940
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,0.6156793
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,0.6396115
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,0.6744406
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,0.7251787
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,16, 0.7682565
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,16,0.7781105
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,16,0.7875143
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,16,0.8029896
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,16,0.8267904
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,16,0.8616150
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,16,0.9124428
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,32, 1.0824339
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,32,1.0923443
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,32,1.1016936
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,32,1.1171029
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,32,1.1410097
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,32,1.1758590
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,32,1.2264433
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.1305207
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.1350336
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.1385134
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.1467397
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.1609387
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.1846904
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.2271863
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,1, 0.1297215
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,1,0.1338440
