nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,0.1,0.0377888
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,0.1,0.0396547
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,0.1,0.0437784
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,0.1,0.0525904
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,0.1,0.0705772
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,0.5, 0.0359640
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,0.5,0.0367590
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,0.5,0.0376792
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,0.5,0.0397539
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,0.5,0.0439946
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,0.5,0.0525801
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,0.5,0.0707125
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,1, 0.0362962
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,1,0.0369953
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,1,0.0379508
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,1,0.0400217
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,1,0.0442070
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,1,0.0530176
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,1,0.0709522
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,2, 0.0379779
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,2,0.0388025
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,2,0.0397930
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,2,0.0416609
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,2,0.0457732
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,2,0.0542624
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,2,0.0721877
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,4, 0.0454481
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,4,0.0460987
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,4,0.0471861
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,4,0.0489702
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,4,0.0526010
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,4,0.0603482
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,4,0.0772166
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,8, 0.0637397
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,8,0.0642293
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,8,0.0649170
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,8,0.0666237
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,8,0.0703376
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,8,0.0776001
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,8,0.0933208
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,16, 0.1008818
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,16,0.1015246
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,16,0.1023705
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,16,0.1038645
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,16,0.1074765
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,16,0.1139820
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,16,0.1293603
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,0.1,0.0559090
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,0.1,0.0573239
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,0.1,0.0590265
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,0.1,0.0622419
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,0.1,0.0680817
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,0.1,0.0784015
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,0.1,0.0966464
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,0.5, 0.0582804
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,0.5,0.0596967
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,0.5,0.0613921
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,0.5,0.0646090
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,0.5,0.0704475
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,0.5,0.0807600
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,0.5,0.0989911
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,1, 0.0614232
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,1,0.0628224
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,1,0.0645138
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,1,0.0677178
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,1,0.0735281
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,1,0.0838110
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,1,0.1019714
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,2, 0.0644928
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,2,0.0659146
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,2,0.0676559
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,2,0.0708892
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,2,0.0768141
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,2,0.0871773
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,2,0.1053861
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,4, 0.0650499
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,4,0.0665826
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,4,0.0683481
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,4,0.0717012
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,4,0.0779683
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,4,0.0888160
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,4,0.1075714
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,8, 0.0573428
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,8,0.0589377
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,8,0.0608729
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,8,0.0644718
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,8,0.0712111
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,8,0.0833558
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,8,0.1038952
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,16, 0.0307903
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,16,0.0323836
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,16,0.0343419
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,16,0.0382231
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,16,0.0459420
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,16,0.0596960
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,16,0.0836598
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,0.1,0.0261493
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,0.1,0.0269919
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,0.1,0.0278851
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,0.1,0.0301952
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,0.1,0.0353751
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,0.1,0.0461492
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,0.1,0.0693604
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,0.5, 0.0265520
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,0.5,0.0272596
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,0.5,0.0282337
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,0.5,0.0305257
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,0.5,0.0356328
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,0.5,0.0463465
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,0.5,0.0694715
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,1, 0.0273300
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,1,0.0281036
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,1,0.0291216
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,1,0.0313648
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,1,0.0362539
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,1,0.0468790
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,1,0.0699337
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,2, 0.0313071
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,2,0.0320071
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,2,0.0328499
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,2,0.0350161
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,2,0.0395554
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,2,0.0496707
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,2,0.0718419
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,4, 0.0407474
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,4,0.0413791
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,4,0.0421642
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,4,0.0439141
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,4,0.0480082
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,4,0.0571944
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,4,0.0779657
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,8, 0.0602983
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,8,0.0607792
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,8,0.0614015
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,8,0.0627014
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,8,0.0663884
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,8,0.0745988
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,8,0.0933172
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,16, 0.0969805
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,16,0.0974623
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,16,0.0980607
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,16,0.0993828
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,16,0.1026193
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,16,0.1101207
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,16,0.1275770
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,0.1,0.0746982
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,0.1,0.0758911
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,0.1,0.0772832
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,0.1,0.0798380
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,0.1,0.0844746
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,0.1,0.0926620
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,0.1,0.1072677
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,0.5, 0.0774805
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,0.5,0.0786235
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,0.5,0.0800264
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,0.5,0.0826044
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,0.5,0.0872264
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,0.5,0.0954198
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,0.5,0.1099656
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,1, 0.0806304
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,1,0.0817997
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,1,0.0831913
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,1,0.0857868
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,1,0.0903897
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,1,0.0985494
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,1,0.1131562
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,2, 0.0837540
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,2,0.0849072
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,2,0.0862949
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,2,0.0888782
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,2,0.0934898
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,2,0.1016451
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,2,0.1162251
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,4, 0.0850559
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,4,0.0861996
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,4,0.0876031
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,4,0.0901744
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,4,0.0947821
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,4,0.1029810
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,4,0.1174550
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,8, 0.0807740
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,8,0.0819727
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,8,0.0833982
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,8,0.0860545
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,8,0.0907969
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,8,0.0990516
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,8,0.1135937
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,16, 0.0629954
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,16,0.0642461
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,16,0.0657440
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,16,0.0685623
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,16,0.0737020
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,16,0.0827006
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,16,0.0979376
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,0.1,0.0213661
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,0.1,0.0220354
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,0.1,0.0229685
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,0.1,0.0250778
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,0.1,0.0293071
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,0.1,0.0382197
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,0.1,0.0569764
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,0.5, 0.0213091
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,0.5,0.0219895
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,0.5,0.0230740
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,0.5,0.0250601
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,0.5,0.0293750
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,0.5,0.0381425
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,0.5,0.0570485
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,1, 0.0213770
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,1,0.0221992
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,1,0.0231432
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,1,0.0252084
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,1,0.0295356
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,1,0.0382829
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,1,0.0570973
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,2, 0.0220703
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,2,0.0227854
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,2,0.0236913
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,2,0.0257468
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,2,0.0299856
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,2,0.0387408
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,2,0.0573718
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,4, 0.0237920
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,4,0.0244294
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,4,0.0253284
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,4,0.0273410
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,4,0.0314324
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,4,0.0399371
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,4,0.0581326
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,8, 0.0283975
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,8,0.0289772
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,8,0.0299171
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,8,0.0318512
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,8,0.0357280
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,8,0.0436530
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,8,0.0607787
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,16, 0.0394480
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,16,0.0398749
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,16,0.0405009
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,16,0.0419335
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,16,0.0458784
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,16,0.0530870
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,16,0.0689483
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.1,0.0775685
