nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,0.1,0.0489389
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,0.1,0.0500699
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,0.1,0.0513134
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,0.1,0.0536394
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,0.1,0.0578999
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,0.1,0.0655829
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,0.1,0.0794875
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,1, 0.0523438
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,1,0.0534479
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,1,0.0546754
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,1,0.0569761
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,1,0.0612319
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,1,0.0689065
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,1,0.0827529
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,2, 0.0570940
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,2,0.0582227
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,2,0.0594239
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,2,0.0617242
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,2,0.0659035
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,2,0.0734622
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,2,0.0873066
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,4, 0.0626119
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,4,0.0637465
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,4,0.0650430
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,4,0.0672848
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,4,0.0714739
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,4,0.0789795
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,4,0.0926728
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,8, 0.0669379
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,8,0.0681189
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,8,0.0693865
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,8,0.0717807
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,8,0.0761500
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,8,0.0839223
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,8,0.0977510
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,16, 0.0656345
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,16,0.0669064
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,16,0.0682785
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,16,0.0708965
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,16,0.0757273
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,16,0.0844264
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,16,0.0990635
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,32, 0.0512501
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,32,0.0526742
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,32,0.0541926
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,32,0.0570962
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,32,0.0625305
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,32,0.0722899
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,32,0.0892098
