nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,2,0.0841217
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,2,0.0863514
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,2,0.0904597
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,2,0.0979917
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,2,0.1117890
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,4, 0.1046732
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,4,0.1057606
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,4,0.1069351
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,4,0.1091683
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,4,0.1132912
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,4,0.1207949
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,4,0.1343694
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,8, 0.1431669
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,8,0.1443039
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,8,0.1455343
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,8,0.1479164
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,8,0.1522053
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,8,0.1598869
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,8,0.1736390
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,16, 0.2097417
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,16,0.2109625
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,16,0.2124997
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,16,0.2151796
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,16,0.2201132
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,16,0.2287734
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,16,0.2439658
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,32, 0.3293845
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,32,0.3307352
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,32,0.3322168
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,32,0.3354846
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,32,0.3412945
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,32,0.3514222
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,32,0.3693350
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,0.1,0.0271333
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,0.1,0.0276419
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,0.1,0.0284195
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,0.1,0.0301296
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,0.1,0.0336460
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,0.1,0.0415691
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,0.1,0.0591695
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,1, 0.0272449
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,1,0.0277975
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,1,0.0284735
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,1,0.0302365
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,1,0.0337399
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,1,0.0417456
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,1,0.0592340
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,2, 0.0279980
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,2,0.0286394
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,2,0.0293382
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,2,0.0309897
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,2,0.0346556
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,2,0.0423288
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,2,0.0596622
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,4, 0.0322516
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,4,0.0327832
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,4,0.0334914
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,4,0.0349548
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,4,0.0381356
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,4,0.0452279
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,4,0.0614519
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,8, 0.0421064
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,8,0.0425595
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,8,0.0431992
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,8,0.0445971
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,8,0.0474143
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,8,0.0534451
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,8,0.0676762
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,16, 0.0614630
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,16,0.0619603
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,16,0.0627480
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,16,0.0639871
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,16,0.0666593
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,16,0.0723284
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,16,0.0847147
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,32, 0.0976866
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,32,0.0981886
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,32,0.0988473
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,32,0.1004493
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,32,0.1033364
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,32,0.1092142
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,32,0.1208585
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.016,0.1,0.0524322
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.032,0.1,0.0536514
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.064,0.1,0.0549937
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.128,0.1,0.0575438
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.256,0.1,0.0623270
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.512,0.1,0.0709891
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,1.024,0.1,0.0866940
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.016,1, 0.0531429
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.032,1,0.0543474
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.064,1,0.0556773
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.128,1,0.0582098
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.256,1,0.0629869
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.512,1,0.0716032
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,1.024,1,0.0873709
