nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type falling_edge,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.5,0.2397470
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.5,0.2512112
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.5,0.2713255
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.5,0.3013208
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.5,0.3412160
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.5,0.3911812
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,1, 0.2297161
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,1,0.2401921
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,1,0.2518633
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,1,0.2714787
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,1,0.3019792
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,1,0.3409089
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,1,0.3912100
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,2, 0.2288676
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,2,0.2397360
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,2,0.2514574
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,2,0.2715370
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,2,0.3010477
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,2,0.3411385
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,2,0.3908857
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,4, 0.2292584
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,4,0.2396276
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,4,0.2512563
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,4,0.2713714
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,4,0.3011104
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,4,0.3412367
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,4,0.3910967
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,8, 0.2285808
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,8,0.2392051
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,8,0.2510456
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,8,0.2707070
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,8,0.3018249
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,8,0.3412238
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,8,0.3903032
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,16, 0.2275974
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,16,0.2388046
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,16,0.2511406
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,16,0.2709910
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,16,0.3011406
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,16,0.3404012
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,16,0.3898601
