nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_rising,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,-0.0117254
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0154006
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0146624
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0136766
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,0.0005719
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,0.0328307
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,0.1129733
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, -0.0119752
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,-0.0157283
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,-0.0152690
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,-0.0140088
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,0.0003650
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,0.0326238
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,0.1088602
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, -0.0124611
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,-0.0161236
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,-0.0200581
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,-0.0147583
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,-0.0045613
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,0.0278482
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,0.1001793
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, -0.0137528
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,-0.0173430
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,-0.0202325
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,-0.0234376
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,-0.0098765
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,0.0184170
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.0870989
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, -0.0123037
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,-0.0159235
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,-0.0231066
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,-0.0260877
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,-0.0235766
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,0.0084992
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,0.0688209
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, -0.0133125
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,-0.0169324
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,-0.0241155
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,-0.0344934
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,-0.0391610
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,-0.0308297
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,0.0210029
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, -0.0036114
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,-0.0111376
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,-0.0105145
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,-0.0171007
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,-0.0219205
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,-0.0098301
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,0.0742187
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,-0.0193879
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0231221
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0303432
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0409277
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0459343
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.0492006
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,-0.0432767
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0198256
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0234632
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0306410
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0411427
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0464550
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.0533137
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,-0.0473899
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, -0.0163829
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0199951
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0314551
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0421723
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0512511
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,-0.0580828
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,-0.0599742
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, -0.0176432
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,-0.0213144
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.1280000,-0.0324325
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.1280000,-0.0467504
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.1280000,-0.0602981
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.1280000,-0.0749866
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.1280000,-0.0769627
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.2560000, -0.0201033
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.2560000,-0.0276298
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.2560000,-0.0348521
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.2560000,-0.0530802
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.2560000,-0.0783085
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.2560000,-0.0933198
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.2560000,-0.1147634
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.5120000, -0.0328310
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.5120000,-0.0364516
