nom_voltage,nom_temperature,nom_process,related_pin D,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,16,0.0290850
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,16,0.0298100
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,16,0.0313986
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,16,0.0348950
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,16,0.0425621
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,16,0.0591723
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,32, 0.0338846
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,32,0.0344394
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,32,0.0351496
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,32,0.0366805
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,32,0.0400065
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,32,0.0468332
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,32,0.0622454
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,64, 0.0468172
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,64,0.0473099
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,64,0.0478594
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,64,0.0488618
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,64,0.0518501
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,64,0.0584491
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,64,0.0719087
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,0.1,0.0649253
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,0.1,0.0662912
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,0.1,0.0676881
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,0.1,0.0703825
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,0.1,0.0754005
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,0.1,0.0844758
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,0.1,0.1007429
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,2, 0.0695243
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,2,0.0708772
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,2,0.0722879
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,2,0.0749845
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,2,0.0799989
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,2,0.0890308
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,2,0.1053521
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,4, 0.0768419
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,4,0.0782016
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,4,0.0795945
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,4,0.0822772
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,4,0.0872676
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,4,0.0962464
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,4,0.1124117
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,8, 0.0887184
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,8,0.0900636
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,8,0.0914542
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,8,0.0941394
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,8,0.0991522
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,8,0.1081419
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,8,0.1242574
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,16, 0.1079092
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,16,0.1092723
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,16,0.1107081
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,16,0.1136145
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,16,0.1185431
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,16,0.1275412
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,16,0.1436518
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,32, 0.1399603
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,32,0.1413936
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,32,0.1428619
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,32,0.1455989
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,32,0.1508267
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,32,0.1602530
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,32,0.1765152
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,64, 0.1945848
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,64,0.1960196
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,64,0.1974951
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,64,0.2005684
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,64,0.2063108
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,64,0.2165534
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,64,0.2340883
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0249783
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0255732
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0263091
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0281019
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0323514
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0417394
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0624303
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,2, 0.0248486
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,2,0.0255428
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,2,0.0263614
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,2,0.0281859
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,2,0.0323524
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,2,0.0417081
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,2,0.0625030
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,4, 0.0251217
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,4,0.0255613
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,4,0.0264106
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,4,0.0282992
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,4,0.0323832
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,4,0.0418617
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,4,0.0625748
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8, 0.0260232
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.0266408
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.0273301
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.0290430
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.0332325
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.0424726
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.0630113
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,16, 0.0285513
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,16,0.0291103
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,16,0.0298535
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,16,0.0317424
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,16,0.0355242
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,16,0.0443028
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,16,0.0642301
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,32, 0.0350505
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,32,0.0357638
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,32,0.0363549
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,32,0.0379343
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,32,0.0415996
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,32,0.0498883
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,32,0.0684096
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,64, 0.0490780
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,64,0.0495503
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,64,0.0500549
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,64,0.0514050
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,64,0.0553927
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,64,0.0630446
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,64,0.0795588
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.3267437
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.3343211
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.3412732
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.3533210
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.3733463
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.4071813
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.4661572
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,2, 0.3366106
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,2,0.3441972
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,2,0.3511282
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,2,0.3632020
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,2,0.3831657
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,2,0.4171434
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,2,0.4760201
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,4, 0.3569060
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,4,0.3645620
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,4,0.3714942
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,4,0.3834922
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,4,0.4035476
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,4,0.4376044
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,4,0.4963485
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8, 0.3956073
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,0.4031915
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,0.4102392
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,0.4222567
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,0.4423286
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,0.4761038
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,0.5350607
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,16, 0.4600641
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,16,0.4676925
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,16,0.4744699
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,16,0.4866461
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,16,0.5067986
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,16,0.5407918
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,16,0.5993593
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,32, 0.5603732
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,32,0.5680749
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,32,0.5750752
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,32,0.5871396
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,32,0.6073561
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,32,0.6409631
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,32,0.7001325
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,64, 0.7131631
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,64,0.7207150
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,64,0.7276952
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,64,0.7398178
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,64,0.7598471
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,64,0.7937638
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,64,0.8527279
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0842094
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0908699
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0971193
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.1097141
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1337988
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1801650
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.2756452
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,2, 0.0845322
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,2,0.0908560
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,2,0.0971974
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,2,0.1097890
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,2,0.1338933
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,2,0.1800150
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,2,0.2755974
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4, 0.0846695
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0906002
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0973593
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.1095192
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1338951
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1809813
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.2754528
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8, 0.0843952
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0906311
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.0973976
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.1097840
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1336313
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1805117
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.2756256
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,16, 0.0843784
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,16,0.0911451
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,16,0.0976297
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,16,0.1100859
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,16,0.1337083
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,16,0.1808585
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,16,0.2753782
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,32, 0.0846937
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,32,0.0912122
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,32,0.0976526
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,32,0.1099239
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,32,0.1336376
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,32,0.1811646
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,32,0.2758410
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,64, 0.0852447
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,64,0.0914764
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,64,0.0979717
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,64,0.1103925
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,64,0.1343400
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,64,0.1804688
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,64,0.2757328
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.4432332
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.4552477
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.4659167
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.4834457
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.5102722
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.5493503
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.6051502
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,2, 0.4548267
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,2,0.4668159
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,2,0.4775439
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,2,0.4950186
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,2,0.5218759
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,2,0.5609206
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,2,0.6164430
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4, 0.4785990
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.4905087
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.5011603
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,0.5186571
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,0.5455152
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,0.5844653
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,0.6402144
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8, 0.5282311
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.5401871
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,0.5508213
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,0.5683266
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,0.5951762
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,0.6342885
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,0.6898110
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,16, 0.6286575
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,16,0.6405800
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,16,0.6512688
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,16,0.6687655
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,16,0.6956409
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,16,0.7346976
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,16,0.7902435
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,32, 0.8179687
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,32,0.8299628
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,32,0.8405593
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,32,0.8580137
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,32,0.8847787
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,32,0.9238584
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,32,0.9798443
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,64, 1.1371711
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,64,1.1492409
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,64,1.1598515
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,64,1.1773299
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,64,1.2040828
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,64,1.2431024
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,64,1.2989516
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.1522958
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.1587754
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.1637289
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.1736396
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.1888986
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.2128999
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.2557121
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,2, 0.1536191
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,2,0.1584819
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,2,0.1645867
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,2,0.1736113
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,2,0.1890308
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,2,0.2126495
