nom_voltage,nom_temperature,nom_process,related_pin D,related_pin ISO,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,8,0.0614670
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,8,0.0637587
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,8,0.0698836
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,8,0.0858045
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,16, 0.0897207
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,16,0.0900592
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,16,0.0911891
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,16,0.0920698
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,16,0.0947782
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,16,0.1006766
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,16,0.1153932
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,32, 0.1445502
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,32,0.1460900
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,32,0.1460900
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,32,0.1471760
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,32,0.1500487
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,32,0.1568079
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,32,0.1687377
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,64, 0.2441939
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,64,0.2451661
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,64,0.2461381
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,64,0.2473849
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,64,0.2495871
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,64,0.2558778
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,64,0.2699075
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0699399
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0711602
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0724395
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0749177
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.1,0.0796960
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.1,0.0883459
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.1,0.1040048
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,2, 0.0737197
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,2,0.0749414
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,2,0.0762212
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,2,0.0787092
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,2,0.0835082
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,2,0.0921814
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,2,0.1076888
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, 0.0797983
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,0.0809958
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,0.0822541
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,0.0847589
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,0.0894220
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,0.0980317
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.1135306
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, 0.0903298
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,0.0915267
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,0.0927651
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,0.0952407
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,0.0998913
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,0.1084435
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,0.1237279
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,16, 0.1075218
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,16,0.1087590
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,16,0.1100412
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,16,0.1126688
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,16,0.1172410
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,16,0.1258282
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,16,0.1411025
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,32, 0.1343624
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,32,0.1356177
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,32,0.1369177
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,32,0.1394392
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,32,0.1442433
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,32,0.1531823
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,32,0.1691050
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,64, 0.1730441
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,64,0.1748684
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,64,0.1762673
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,64,0.1790096
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,64,0.1842822
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,64,0.1941490
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,64,0.2121696
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0445938
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0452288
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0459080
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0477351
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0510415
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0583840
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0751268
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,2, 0.0445981
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,2,0.0451344
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,2,0.0459695
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,2,0.0478446
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,2,0.0509857
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,2,0.0587071
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,2,0.0751794
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,4, 0.0447869
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,4,0.0454028
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,4,0.0460941
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,4,0.0478403
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,4,0.0513087
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,4,0.0587627
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,4,0.0753064
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,8, 0.0466247
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,8,0.0470870
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,8,0.0478092
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,8,0.0493754
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,8,0.0528283
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,8,0.0600932
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,8,0.0765253
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,16, 0.0532955
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,16,0.0538138
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,16,0.0545848
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,16,0.0559037
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,16,0.0591010
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,16,0.0658849
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,16,0.0813790
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,32, 0.0705538
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,32,0.0710782
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,32,0.0716382
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,32,0.0727938
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,32,0.0752220
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,32,0.0818958
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,32,0.0956941
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,64, 0.1041271
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,64,0.1055368
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,64,0.1061070
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,64,0.1072793
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,64,0.1098291
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,64,0.1150608
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,64,0.1289849
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.1,0.0662535
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.1,0.0675679
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.1,0.0689607
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.1,0.0717428
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.1,0.0771463
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.1,0.0870497
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.1,0.1048623
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,2, 0.0682018
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,2,0.0695083
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,2,0.0708901
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,2,0.0736671
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,2,0.0790477
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,2,0.0889606
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,2,0.1067412
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,4, 0.0712212
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,4,0.0725413
