nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_rising,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,-0.0273085
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0269593
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0304457
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0329389
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,-0.0228656
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,0.0015807
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,0.0582858
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, -0.0237447
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,-0.0273567
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,-0.0307457
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,-0.0335346
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,-0.0271979
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,-0.0027553
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,0.0539535
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, -0.0281036
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,-0.0279364
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,-0.0314544
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,-0.0342390
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,-0.0317585
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,-0.0112160
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,0.0454909
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, -0.0293776
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,-0.0329095
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,-0.0362751
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,-0.0435559
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,-0.0408761
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,-0.0243024
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.0284982
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, -0.0318350
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,-0.0353933
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,-0.0426705
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,-0.0488590
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,-0.0545016
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,-0.0464450
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,-0.0015538
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, -0.0445624
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,-0.0442481
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,-0.0515641
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,-0.0616298
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,-0.0752276
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,-0.0815436
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,-0.0643886
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, -0.0348613
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,-0.0384542
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,-0.0457690
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,-0.0598004
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,-0.0801708
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,-0.0918266
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,-0.1239344
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,-0.0078862
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0116872
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0148096
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0174668
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0150531
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.0023255
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,0.0309421
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0040499
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0081482
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0152710
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0179367
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0154791
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.0027516
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,0.0266098
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, -0.0047145
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0085942
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0158650
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0184557
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0200289
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,-0.0112083
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,0.0103397
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, -0.0020219
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,-0.0055231
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.1280000,-0.0132986
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.1280000,-0.0234494
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.1280000,-0.0294278
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.1280000,-0.0242934
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.1280000,-0.0066508
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.2560000, -0.0005732
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.2560000,-0.0041556
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.2560000,-0.0152996
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.2560000,-0.0261058
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.2560000,-0.0351874
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.2560000,-0.0341474
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.2560000,-0.0444559
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.5120000, -0.0015820
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.5120000,-0.0051657
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.5120000,-0.0163613
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.5120000,-0.0346778
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.5120000,-0.0518075
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.5120000,-0.0545730
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.5120000,-0.0494090
0.850000,125.000000,1.01,1,1,0,1,0.0160000,1.0240000, 0.0237440
0.850000,125.000000,1.01,1,1,0,1,0.0320000,1.0240000,0.0240676
0.850000,125.000000,1.01,1,1,0,1,0.0640000,1.0240000,0.0128589
0.850000,125.000000,1.01,1,1,0,1,0.1280000,1.0240000,-0.0015581
0.850000,125.000000,1.01,1,1,0,1,0.2560000,1.0240000,-0.0177335
0.850000,125.000000,1.01,1,1,0,1,0.5120000,1.0240000,0.0068015
0.850000,125.000000,1.01,1,1,0,1,1.0240000,1.0240000,0.0077265
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0160000,-0.0898518
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0160000,-0.0973540
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0160000,-0.1124736
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0160000,-0.1381539
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0160000,-0.1902067
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0160000,-0.2510918
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0160000,-0.3069985
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0320000, -0.0824602
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0320000,-0.0900151
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0320000,-0.1049321
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0320000,-0.1307844
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0320000,-0.1828312
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0320000,-0.2476120
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0320000,-0.2996129
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0640000, -0.0711577
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0640000,-0.0797781
