nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,4,0.0844803
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,4,0.0899292
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,4,0.0987870
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,4,0.1143190
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,8, 0.0974341
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,8,0.0988255
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,8,0.1005226
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,8,0.1037514
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,8,0.1096292
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,8,0.1201552
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,8,0.1375029
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,16, 0.1248782
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,16,0.1263948
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,16,0.1282640
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,16,0.1318891
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,16,0.1386830
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,16,0.1508433
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,16,0.1721611
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0235302
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0242510
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0252088
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0273055
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0315115
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0402487
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0586508
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0236315
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0242701
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0253042
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0273175
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0315717
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0404367
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0588886
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,1, 0.0241873
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,1,0.0249024
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,1,0.0259432
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,1,0.0280340
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,1,0.0323350
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,1,0.0411401
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,1,0.0593127
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,2, 0.0285767
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,2,0.0292509
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,2,0.0301746
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,2,0.0321181
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,2,0.0360685
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,2,0.0441473
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,2,0.0615406
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,4, 0.0389536
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,4,0.0395381
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,4,0.0402308
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,4,0.0419185
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,4,0.0460171
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,4,0.0531874
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,4,0.0693769
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,8, 0.0590204
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,8,0.0596812
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,8,0.0608386
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,8,0.0625718
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,8,0.0661987
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,8,0.0734572
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,8,0.0893147
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,16, 0.0997171
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,16,0.1000426
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,16,0.1011198
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,16,0.1026522
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,16,0.1062095
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,16,0.1134574
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,16,0.1306237
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0444682
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0458296
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.1,0.0474684
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.1,0.0504908
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.1,0.0559738
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.1,0.0656054
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.1,0.0826367
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.0462765
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.5,0.0476266
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.5,0.0492403
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.5,0.0522656
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.5,0.0577215
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.5,0.0673415
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.5,0.0843109
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,1, 0.0492018
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,1,0.0505494
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,1,0.0521578
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,1,0.0551640
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,1,0.0606221
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,1,0.0701541
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,1,0.0870892
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,2, 0.0524194
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,2,0.0537863
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,2,0.0554959
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,2,0.0585869
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,2,0.0642051
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,2,0.0738258
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,2,0.0909157
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,4, 0.0548446
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,4,0.0561717
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,4,0.0578482
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,4,0.0610759
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,4,0.0672473
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,4,0.0776415
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,4,0.0955278
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,8, 0.0533797
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,8,0.0549953
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,8,0.0567384
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,8,0.0599946
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,8,0.0665738
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,8,0.0786872
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,8,0.0987756
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,16, 0.0419741
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,16,0.0435235
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,16,0.0454441
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,16,0.0492260
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,16,0.0567674
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,16,0.0704782
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,16,0.0938321
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0209748
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0217399
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0228392
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0251581
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0300492
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0405574
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0630516
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0212838
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0220492
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0230930
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0253680
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0302749
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0406981
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0630928
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,1, 0.0224577
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,1,0.0231739
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,1,0.0242290
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,1,0.0263682
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,1,0.0310986
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,1,0.0412866
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,1,0.0637289
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,2, 0.0264926
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,2,0.0271205
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,2,0.0280425
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,2,0.0300802
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,2,0.0348382
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,2,0.0443566
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,2,0.0659267
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,4, 0.0365172
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,4,0.0370146
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,4,0.0377581
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,4,0.0395674
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,4,0.0442820
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,4,0.0533624
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,4,0.0731316
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,8, 0.0572957
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,8,0.0576070
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,8,0.0583441
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,8,0.0591779
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,8,0.0635654
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,8,0.0728434
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,8,0.0908113
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,16, 0.0971213
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,16,0.0971213
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,16,0.0971213
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,16,0.0985464
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,16,0.1014373
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,16,0.1120200
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,16,0.1280628
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0376321
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0388513
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0403040
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0430225
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.1,0.0478882
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.1,0.0564287
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.1,0.0714609
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.5, 0.0392896
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.5,0.0404939
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.5,0.0419310
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.5,0.0445956
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.5,0.0493925
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.5,0.0578683
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.5,0.0728162
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,1, 0.0416741
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,1,0.0428965
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,1,0.0443703
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,1,0.0470756
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,1,0.0519703
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,1,0.0605401
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,1,0.0755087
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,2, 0.0433336
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,2,0.0446140
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,2,0.0461352
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,2,0.0490811
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,2,0.0541552
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,2,0.0631070
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,2,0.0786622
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, 0.0406546
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,0.0420044
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,0.0436366
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,0.0469994
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,0.0525832
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,0.0625366
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.0794343
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, 0.0270961
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,0.0285275
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,0.0302840
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,0.0336834
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,0.0400636
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,0.0514431
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,0.0713973
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,16, -0.0109106
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,16,-0.0093765
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,16,-0.0068431
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,16,-0.0030961
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,16,0.0040753
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,16,0.0172312
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,16,0.0404803
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0233614
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0241038
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0249934
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0270956
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0314070
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0402455
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0585712
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.5, 0.0238834
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.5,0.0246486
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.5,0.0256350
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.5,0.0277191
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.5,0.0318647
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.5,0.0405711
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.5,0.0588001
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,1, 0.0276261
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,1,0.0283739
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,1,0.0292953
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,1,0.0311676
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,1,0.0351386
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,1,0.0432833
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,1,0.0608513
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,2, 0.0365118
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,2,0.0370863
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,2,0.0378066
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,2,0.0396551
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,2,0.0432333
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,2,0.0510740
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,2,0.0679381
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,4, 0.0534004
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,4,0.0541494
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,4,0.0549822
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,4,0.0565955
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,4,0.0603250
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,4,0.0677124
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,4,0.0838597
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,8, 0.0859331
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,8,0.0865150
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,8,0.0872788
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,8,0.0888832
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,8,0.0918067
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,8,0.0995746
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,8,0.1161330
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,16, 0.1471469
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,16,0.1478350
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,16,0.1489951
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,16,0.1507560
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,16,0.1544936
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,16,0.1620265
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,16,0.1774473
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.1,0.0354066
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.1,0.0367458
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.1,0.0383254
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.1,0.0412727
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.1,0.0465758
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.1,0.0559841
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.1,0.0728452
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.5, 0.0405578
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.5,0.0418541
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.5,0.0433967
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.5,0.0462769
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.5,0.0514853
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.5,0.0607612
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.5,0.0774560
