nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_rising,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,-0.0039171
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0077069
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0070212
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0057924
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,0.0083839
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,0.0445489
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,0.1246915
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, -0.0040596
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,-0.0082119
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,-0.0074721
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,-0.0062169
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,0.0079812
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,0.0441456
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,0.1203812
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, -0.0046715
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,-0.0042402
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,-0.0077405
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,-0.0066753
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,0.0033679
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,0.0395671
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,0.1158042
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, -0.0020230
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,-0.0054977
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,-0.0085756
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,-0.0077223
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,-0.0020871
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,0.0304778
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.1027355
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, 0.0033337
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,-0.0002324
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,-0.0032843
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,-0.0064164
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,-0.0079054
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,0.0238456
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,0.1000817
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, 0.0101356
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,0.0065714
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,0.0031585
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,-0.0066138
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,-0.0044515
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,0.0198386
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,0.0956997
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, 0.0198366
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,0.0162552
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,0.0089246
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,-0.0014058
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,0.0013386
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,0.0175136
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,0.1210937
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,0.0000000e+00
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0077090
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0146597
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0214175
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0267724
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.0257636
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,-0.0120272
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0002006
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0038809
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0111305
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0216238
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0272378
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.0261667
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,-0.0163367
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, 0.0031114
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0005439
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0117898
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0225095
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0317460
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,-0.0346203
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,-0.0287235
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, 0.0057890
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,-0.0015105
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.1280000,-0.0133020
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.1280000,-0.0234377
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.1280000,-0.0368741
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.1280000,-0.0438060
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.1280000,-0.0417910
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.2560000, 0.0072377
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.2560000,-0.0002364
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.2560000,-0.0114254
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.2560000,-0.0260377
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.2560000,-0.0428962
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.2560000,-0.0620868
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.2560000,-0.0756896
