nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,related_pin A5,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,0.25,0.0650809
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,0.25,0.0814914
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0538323
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0547740
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0562991
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0591978
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0641926
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0731855
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,0.5,0.0895289
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,1, 0.0636817
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,1,0.0647100
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,1,0.0662108
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,1,0.0694521
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,1,0.0749327
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,1,0.0848258
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,1,0.1022904
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,2, 0.0760651
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,2,0.0771356
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,2,0.0788875
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,2,0.0822673
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,2,0.0888329
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,2,0.1000045
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,2,0.1196197
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,4, 0.0925111
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,4,0.0936522
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,4,0.0955406
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,4,0.0992382
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,4,0.1064595
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,4,0.1193988
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,4,0.1422223
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,8, 0.1141048
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,8,0.1152931
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,8,0.1172680
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,8,0.1212654
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,8,0.1295049
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,8,0.1439531
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,8,0.1712143
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0158926
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0166201
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0178576
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0204726
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0257794
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0368257
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0600545
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,0.25, 0.0163956
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,0.25,0.0171294
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,0.25,0.0182638
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,0.25,0.0208249
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,0.25,0.0260871
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,0.25,0.0371134
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,0.25,0.0602782
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,0.5, 0.0203870
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,0.5,0.0210057
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,0.5,0.0220688
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,0.5,0.0244179
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,0.5,0.0290941
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,0.5,0.0393688
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,0.5,0.0615946
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,1, 0.0295856
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,1,0.0302261
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,1,0.0310024
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,1,0.0332084
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,1,0.0377066
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,1,0.0475233
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,1,0.0682141
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,2, 0.0478874
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,2,0.0483294
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,2,0.0491997
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,2,0.0510472
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,2,0.0560030
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,2,0.0648365
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,2,0.0845389
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,4, 0.0799828
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,4,0.0802468
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,4,0.0809502
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,4,0.0827967
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,4,0.0868887
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,4,0.0966843
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,4,0.1164674
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,8, 0.1398705
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,8,0.1399715
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,8,0.1407144
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,8,0.1420542
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,8,0.1467757
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,8,0.1546909
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,8,0.1758318
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0501426
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0510892
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0526031
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0554348
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0606447
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0695401
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0852259
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0517716
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0527140
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0541989
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0569990
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0620517
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0709974
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,0.25,0.0867122
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0554234
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0563724
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0578977
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0607266
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0658281
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0745580
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,0.5,0.0900436
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0593684
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0603333
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0621019
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0649870
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0702102
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0794005
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,1,0.0951986
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0616664
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0627905
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0644119
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,2,0.0676201
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,2,0.0733523
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,2,0.0830507
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,2,0.0997618
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.0564080
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,4,0.0574778
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,4,0.0592244
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,4,0.0625945
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,4,0.0688879
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,4,0.0801961
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,4,0.0992901
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.0343006
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,8,0.0354664
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,8,0.0373918
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,8,0.0411607
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,8,0.0482934
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,8,0.0611653
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,8,0.0841349
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0283434
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0289737
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0300453
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0322127
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0364234
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0451374
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0630853
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0282083
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0288014
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0297645
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0320138
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0363010
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0451584
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0632764
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0303586
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0309876
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0320761
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0341037
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0381986
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0466699
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0641904
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0363953
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0369865
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0385612
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0405321
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0446335
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0527311
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0695416
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0494354
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0499305
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0509252
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0537530
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0579690
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0655399
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0817736
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0751975
