nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,related_pin A5,related_pin A6,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,2,0.0361087
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,2,0.0444420
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,2,0.0644748
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,4, 0.0398283
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,4,0.0399071
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,4,0.0410782
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,4,0.0428556
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,4,0.0469273
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,4,0.0556044
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,4,0.0733974
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,8, 0.0616850
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,8,0.0625143
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,8,0.0630846
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,8,0.0644949
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,8,0.0684171
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,8,0.0770548
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,8,0.0939438
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0544121
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0550863
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0561691
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0582153
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0619629
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0688006
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0817416
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0594877
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0601975
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0612946
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0633131
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0670458
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0739109
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,0.25,0.0868243
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0675854
