nom_voltage,nom_temperature,nom_process,related_pin SAVE,related_pin CLK,timing_type removal_falling,fall_constraint,rise_constraint,output_load,input_slope,value
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,1.0240000, -6.0544014
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,1.0240000,-6.0579066
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,1.0240000,-6.0806449
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,1.0240000,-6.1265810
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,1.0240000,-6.2327272
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,1.0240000,-6.4144361
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,1.0240000,-6.7778725
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0160000,0.5858126
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0160000,0.5900488
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0160000,0.5983807
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0160000,0.6154370
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0160000,0.6572364
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0160000,0.7642758
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0160000,0.9855020
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0320000, 0.5969567
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0320000,0.6011929
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0320000,0.6095247
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0320000,0.6264810
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0320000,0.6762698
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0320000,0.7747862
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0320000,0.9965716
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0640000, 0.6202837
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0640000,0.6245200
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0640000,0.6328518
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0640000,0.6505806
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0640000,0.6913953
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0640000,0.7985220
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0640000,1.0198720
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.1280000, 0.6658351
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.1280000,0.6700714
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.1280000,0.6705722
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.1280000,0.6956588
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.1280000,0.7370704
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.1280000,0.8441951
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.1280000,1.0653095
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.2560000, 0.7644246
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.2560000,0.7608484
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.2560000,0.7691802
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.2560000,0.7860964
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.2560000,0.8356411
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.2560000,0.9430988
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.2560000,1.1563220
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.5120000, 0.9464085
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.5120000,0.9506450
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.5120000,0.9589346
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.5120000,0.9768795
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.5120000,1.0177529
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.5120000,1.1247656
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.5120000,1.3459436
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,1.0240000, 1.2713169
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,1.0240000,1.2677411
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,1.0240000,1.2760454
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,1.0240000,1.2934706
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,1.0240000,1.3428414
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,1.0240000,1.4486835
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,1.0240000,1.6622522
