nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,2, 0.0522104
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,2,0.0526417
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,2,0.0532466
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,2,0.0549751
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,2,0.0589269
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,2,0.0663267
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,2,0.0825960
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,4, 0.0922543
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,4,0.0934798
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,4,0.0942355
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,4,0.0959678
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,4,0.0996809
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,4,0.1082857
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,4,0.1244854
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,8, 0.1757710
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,8,0.1762805
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,8,0.1764142
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,8,0.1780270
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,8,0.1820392
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,8,0.1894156
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,8,0.2068874
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.1,0.0228973
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.1,0.0236988
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.1,0.0249717
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.1,0.0273547
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.1,0.0317098
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.1,0.0397219
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.1,0.0553260
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.25, 0.0281088
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.25,0.0289727
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.25,0.0303455
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.25,0.0328678
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.25,0.0372953
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.25,0.0452410
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.25,0.0606730
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.5, 0.0357537
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.5,0.0367152
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.5,0.0382198
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.5,0.0410036
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.5,0.0460572
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.5,0.0549532
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.5,0.0705168
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,1, 0.0474742
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,1,0.0485418
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,1,0.0502358
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,1,0.0534367
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,1,0.0594897
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,1,0.0696858
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,1,0.0871835
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,2, 0.0669385
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,2,0.0680932
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,2,0.0700072
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,2,0.0737199
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,2,0.0803878
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,2,0.0930309
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,2,0.1140772
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,4, 0.0997233
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,4,0.1015723
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,4,0.1036458
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,4,0.1077307
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,4,0.1157277
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.1304108
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.1560484
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, 0.1618525
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,0.1631745
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,0.1653792
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,0.1698348
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,0.1785413
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,0.1958159
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.2259351
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0113070
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0120157
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0132393
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0157438
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0209953
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0322999
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.0567018
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.25, 0.0148052
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.25,0.0153839
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.25,0.0164477
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.25,0.0185665
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.25,0.0232002
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.25,0.0336552
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.25,0.0571684
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.5, 0.0216637
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.5,0.0223842
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.5,0.0233312
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.5,0.0254642
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.5,0.0298472
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.5,0.0390047
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.5,0.0602601
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0345666
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0350252
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0360878
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0381951
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0423284
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.0510561
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.0702417
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0587070
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0592665
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.0601715
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.0621992
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.0665131
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.0762293
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.0942804
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.1059824
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.1061144
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.1067232
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.1083798
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.1126980
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.1223695
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.1409319
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.2020278
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.2020631
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.2021405
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.2024582
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.2057691
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.2133443
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.2333452
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0226218
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0233535
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0245213
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0267023
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0306997
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0379671
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0514002
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.25, 0.0232521
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.25,0.0240080
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.25,0.0252092
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.25,0.0274356
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.25,0.0314829
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.25,0.0387933
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.25,0.0522393
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.5, 0.0225922
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.5,0.0234993
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.5,0.0247567
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.5,0.0270788
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.5,0.0312933
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.5,0.0388999
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.5,0.0528011
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0178888
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0187946
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0202246
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0229077
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0277990
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0361985
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.0511894
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0033646
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0044010
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0060688
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0092162
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.0150577
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.0249314
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.0421743
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, -0.0306582
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,-0.0295040
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,-0.0275829
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,-0.0239019
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,-0.0170865
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,-0.0044826
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.0162854
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, -0.1022842
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,-0.1010022
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,-0.0988817
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,-0.0947207
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,-0.0867558
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,-0.0723630
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,-0.0464478
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0128102
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0134407
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0144696
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0165963
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0210879
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0303104
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.0498632
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.25, 0.0147657
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.25,0.0153457
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.25,0.0163840
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.25,0.0183244
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.25,0.0225462
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.25,0.0313821
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.25,0.0504026
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.5, 0.0191383
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.5,0.0197223
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.5,0.0206744
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.5,0.0224370
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.5,0.0264663
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.5,0.0349578
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.5,0.0532748
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0278146
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0283176
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0293384
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0313102
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0351708
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.0434303
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.0612381
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.0451559
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.0457798
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.0467926
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.0487185
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.0530031
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.0612496
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.0788758
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.0798382
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.0808822
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.0815711
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.0836911
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.0883820
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.0972360
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.1153213
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.1528269
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.1532289
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.1539904
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.1559858
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.1604873
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.1703937
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.1892989
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0243803
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0252200
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0265497
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0290297
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0334972
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0415295
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0570287
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.25, 0.0300833
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.25,0.0309649
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.25,0.0323627
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.25,0.0348632
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.25,0.0393280
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.25,0.0473094
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.25,0.0625819
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.5, 0.0387573
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.5,0.0397078
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.5,0.0412182
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.5,0.0440444
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.5,0.0491377
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.5,0.0578365
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.5,0.0731693
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,1, 0.0527274
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,1,0.0537842
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,1,0.0556468
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,1,0.0589671
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,1,0.0645291
