nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,related_pin A5,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,0,1,1,1,0,0,0,1.024,8,0.1241804
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0119076
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0124590
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0133385
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0152659
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0193186
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0282981
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0476253
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0120542
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0125984
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0134477
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0153908
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0193949
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0283580
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0476620
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0134579
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0139960
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0148641
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0166773
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0205302
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0290446
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0479980
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,1, 0.0172075
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,1,0.0176235
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,1,0.0185046
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,1,0.0202190
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,1,0.0237476
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,1,0.0317105
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,1,0.0498539
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,2, 0.0245030
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,2,0.0250180
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,2,0.0258703
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,2,0.0275352
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,2,0.0309188
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,2,0.0382826
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,2,0.0549718
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,4, 0.0374274
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,4,0.0379600
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,4,0.0388300
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,4,0.0405615
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,4,0.0439020
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,4,0.0512975
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,4,0.0666985
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.016,8, 0.0599684
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.032,8,0.0600772
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.064,8,0.0618751
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.128,8,0.0637350
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.256,8,0.0670203
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,0.512,8,0.0741074
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,1,0,0,1.024,8,0.0896070
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0702195
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0711666
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0727159
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0755029
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0804635
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0892765
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,0.1,0.1051130
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,0.25, 0.0729270
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,0.25,0.0738561
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,0.25,0.0754339
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,0.25,0.0781853
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,0.25,0.0832155
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,0.25,0.0919647
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,0.25,0.1077841
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0801455
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0810950
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0825981
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0853719
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0903463
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0990286
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,0.5,0.1147849
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,1, 0.0906759
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,1,0.0916538
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,1,0.0932062
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,1,0.0961061
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,1,0.1011437
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,1,0.1100845
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,1,0.1258820
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,2, 0.1041813
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,2,0.1052006
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,2,0.1066662
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,2,0.1098515
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,2,0.1153378
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,2,0.1249578
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,2,0.1413089
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,4, 0.1213726
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,4,0.1224706
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,4,0.1242110
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,4,0.1275563
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,4,0.1335644
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,4,0.1444386
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,4,0.1624975
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.016,8, 0.1433009
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.032,8,0.1444670
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.064,8,0.1463784
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.128,8,0.1503831
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.256,8,0.1572976
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,0.512,8,0.1697181
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,1,0,1.024,8,0.1910501
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0192889
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0199111
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0209312
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0233580
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0279031
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0378457
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0600216
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,0.25, 0.0192711
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,0.25,0.0199037
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,0.25,0.0210193
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,0.25,0.0232179
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,0.25,0.0278856
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,0.25,0.0377490
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,0.25,0.0599715
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,0.5, 0.0195259
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,0.5,0.0201256
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,0.5,0.0212098
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,0.5,0.0233994
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,0.5,0.0280554
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,0.5,0.0378913
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,0.5,0.0600683
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,1, 0.0224485
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,1,0.0230840
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,1,0.0241561
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,1,0.0263085
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,1,0.0307460
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,1,0.0401333
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,1,0.0615277
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,2, 0.0286943
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,2,0.0293420
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,2,0.0300528
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,2,0.0322510
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,2,0.0366032
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,2,0.0453418
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,2,0.0655135
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,4, 0.0404649
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,4,0.0410998
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,4,0.0419281
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,4,0.0438710
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,4,0.0480530
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,4,0.0570619
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,4,0.0753388
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.016,8, 0.0640310
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.032,8,0.0645643
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.064,8,0.0648486
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.128,8,0.0666872
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.256,8,0.0711939
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,0.512,8,0.0793801
0.850000,125.000000,1.01,1,0,0,0,0,1,1,0,0,0,1,1.024,8,0.0979668
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0516742
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0523509
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0534472
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0553921
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0590217
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0657669
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0786525
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0564656
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0571306
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0581952
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0601734
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0638214
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0705228
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,0.25,0.0833752
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0637925
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0644972
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0655848
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0675804
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0712243
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0779402
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,0.5,0.0907484
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0730612
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0738113
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0749700
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0770971
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0809474
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0878897
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,1,0.1008543
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0845321
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0853702
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0867000
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,2,0.0891657
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,2,0.0936938
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,2,0.1011906
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,2,0.1147171
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.0989139
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,4,0.0998712
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,4,0.1014003
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,4,0.1042548
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,4,0.1094808
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,4,0.1183744
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,4,0.1332270
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.1169906
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.032,8,0.1180543
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.064,8,0.1197758
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.128,8,0.1230517
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.256,8,0.1290784
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,0.512,8,0.1395241
0.850000,125.000000,1.01,0,1,0,0,0,1,1,1,0,0,0,1.024,8,0.1574613
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0122137
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0127264
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0135912
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0155117
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0195264
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0283872
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0476855
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0123186
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0128152
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0137398
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0155934
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0195962
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0285352
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0477343
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0137189
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0142135
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0150708
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0168395
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0206267
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0292226
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0480891
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0173076
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0178193
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0186072
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0202181
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0237940
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0316672
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0497533
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0248479
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0253154
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0261051
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0276719
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0311731
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0382267
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0547490
0.850000,125.000000,1.01,0,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0380772
