nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,16,0.0526273
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,16,0.0584421
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,16,0.0725978
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,32, 0.0698629
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,32,0.0703933
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,32,0.0709935
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,32,0.0722299
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,32,0.0745580
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,32,0.0809524
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,32,0.0943700
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,0.1,0.0638442
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,0.1,0.0651139
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,0.1,0.0665004
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,0.1,0.0691817
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,0.1,0.0740866
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,0.1,0.0828601
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,0.1,0.0987524
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,1, 0.0677750
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,1,0.0690636
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,1,0.0704572
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,1,0.0731378
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,1,0.0780419
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,1,0.0867904
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,1,0.1026557
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,2, 0.0755502
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,2,0.0768261
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,2,0.0781974
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,2,0.0808410
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,2,0.0857159
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,2,0.0944737
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,2,0.1101889
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,4, 0.0869384
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,4,0.0882197
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,4,0.0896392
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,4,0.0923374
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,4,0.0973281
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,4,0.1062323
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,4,0.1219524
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,8, 0.1034991
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,8,0.1048137
