nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,0.1,0.0410721
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,0.1,0.0421141
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,0.1,0.0432231
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,0.1,0.0452897
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,0.1,0.0491299
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,0.1,0.0561845
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,0.1,0.0693648
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,1, 0.0469102
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,1,0.0479402
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,1,0.0490291
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,1,0.0510856
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,1,0.0548964
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,1,0.0619078
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,1,0.0750220
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,2, 0.0570547
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,2,0.0581148
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,2,0.0592279
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,2,0.0613607
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,2,0.0651345
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,2,0.0720418
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,2,0.0850141
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,4, 0.0727650
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,4,0.0738728
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,4,0.0750545
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,4,0.0772655
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,4,0.0813022
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,4,0.0884840
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,4,0.1015754
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,8, 0.0975369
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,8,0.0987903
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,8,0.1001348
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,8,0.1026728
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,8,0.1072636
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,8,0.1155056
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,8,0.1294201
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,16, 0.1391288
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,16,0.1405402
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,16,0.1420748
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,16,0.1450311
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,16,0.1506807
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,16,0.1602777
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,16,0.1766337
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.016,32, 0.2137878
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.032,32,0.2153655
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.064,32,0.2175604
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.128,32,0.2210514
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.256,32,0.2273627
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,0.512,32,0.2387955
0.850000,125.000000,1.01,1,0,1,1,1,0,0,0,1.024,32,0.2587180
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,0.1,0.0161288
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,0.1,0.0167979
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,0.1,0.0176545
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,0.1,0.0195007
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,0.1,0.0234751
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,0.1,0.0321601
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,0.1,0.0509374
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,1, 0.0166127
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,1,0.0172180
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,1,0.0181325
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,1,0.0199182
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,1,0.0238536
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,1,0.0324196
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,1,0.0510666
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,2, 0.0193067
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,2,0.0199467
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,2,0.0206472
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,2,0.0222486
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,2,0.0258464
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,2,0.0337647
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,2,0.0519786
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,4, 0.0255716
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,4,0.0260549
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,4,0.0265628
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,4,0.0280943
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,4,0.0311724
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,4,0.0383409
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,4,0.0548730
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,8, 0.0370204
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,8,0.0373178
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,8,0.0383535
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,8,0.0398221
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,8,0.0427892
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,8,0.0493563
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,8,0.0638652
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,16, 0.0586725
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,16,0.0596979
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,16,0.0604672
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,16,0.0616780
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,16,0.0649381
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,16,0.0715525
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,16,0.0850859
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,32, 0.1011735
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,32,0.1019155
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,32,0.1031911
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,32,0.1049981
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,32,0.1084558
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,32,0.1150951
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,32,0.1287333
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.1,0.0368872
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.1,0.0381207
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.1,0.0394256
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.1,0.0418765
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.1,0.0463782
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.1,0.0544894
