nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.0763933
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.0951616
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, 0.0628529
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,0.0640698
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,0.0658351
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,0.0695801
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,0.0765212
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,0.0892158
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.1113549
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,16, 0.0722422
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,16,0.0738862
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,16,0.0758055
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,16,0.0796227
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,16,0.0874549
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,16,0.1019941
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,16,0.1282749
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0122757
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0131053
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0142675
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0167055
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0219151
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0329974
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.0569622
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.5, 0.0143433
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.5,0.0150442
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.5,0.0161288
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.5,0.0183173
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.5,0.0230524
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.5,0.0336582
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.5,0.0572759
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0200284
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0204702
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0213575
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0233002
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0276582
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.0373051
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.0594189
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0303589
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0306141
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.0316095
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.0334588
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.0375331
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.0461151
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.0662623
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.0484267
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.0489428
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.0496134
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.0513947
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.0553616
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.0642265
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.0827989
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.0811616
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.0813932
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.0820594
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.0837898
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.0880110
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.0963216
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.1156788
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,16, 0.1425542
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,16,0.1430283
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,16,0.1435846
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,16,0.1448854
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,16,0.1481118
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,16,0.1574564
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,16,0.1775292
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0267039
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0277212
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0289791
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0312382
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0353795
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0428198
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0565088
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.5, 0.0306040
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.5,0.0316511
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.5,0.0328772
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.5,0.0351880
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.5,0.0391903
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.5,0.0465022
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.5,0.0600176
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0352382
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0363261
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0376284
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0400590
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0443963
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0521294
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.0660678
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0408484
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0420679
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0435379
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0463078
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.0513158
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.0601819
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.0749959
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, 0.0465898
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,0.0479525
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,0.0496067
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,0.0527864
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,0.0586738
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,0.0690235
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.0870166
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, 0.0530124
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,0.0545225
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,0.0569464
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,0.0605079
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,0.0672350
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,0.0797107
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,0.1021660
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,16, 0.0615075
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,16,0.0631426
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,16,0.0651699
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,16,0.0691780
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,16,0.0769840
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,16,0.0927686
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,16,0.1187966
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0151397
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0158865
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0168715
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0188924
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0231783
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0321161
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.0513058
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.5, 0.0179145
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.5,0.0184790
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.5,0.0192936
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.5,0.0210538
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.5,0.0249012
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.5,0.0333567
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.5,0.0519584
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0249068
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0253661
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0260746
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0275009
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0310441
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.0384920
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.0554613
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.0373824
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.0379312
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.0386790
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.0403552
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.0434310
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.0506877
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.0665770
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.0616532
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.0622327
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.0629331
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.0646071
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.0681970
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.0754872
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.0910615
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.1089006
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.1095666
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.1110084
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.1126833
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.1161942
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.1234527
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.1398142
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,16, 0.2042821
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,16,0.2049284
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,16,0.2057369
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,16,0.2073422
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,16,0.2115827
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,16,0.2198078
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,16,0.2358794
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0225673
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0237002
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0250416
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0275465
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0321172
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0404403
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0561278
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.5, 0.0259177
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.5,0.0271345
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.5,0.0285508
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.5,0.0310763
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.5,0.0357099
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.5,0.0439506
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.5,0.0594767
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,1, 0.0300005
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,1,0.0312181
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,1,0.0326961
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,1,0.0356233
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,1,0.0406661
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,1,0.0495025
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,1,0.0652939
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,2, 0.0342862
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,2,0.0356383
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,2,0.0373458
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,2,0.0403927
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,2,0.0463049
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,2,0.0564466
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,2,0.0739143
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,4, 0.0378505
