nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0804212
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0815911
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0827077
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0848322
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0886827
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0956985
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.1086746
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0843298
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0854866
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0866116
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0887445
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0926015
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0996088
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,1,0.1126106
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0934286
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0945274
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0956674
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,2,0.0977998
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,2,0.1016603
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,2,0.1086902
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,2,0.1216903
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.1081146
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,4,0.1093258
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,4,0.1104760
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,4,0.1126021
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,4,0.1164551
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,4,0.1234263
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,4,0.1363646
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.1297435
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,8,0.1308668
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,8,0.1320452
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,8,0.1342451
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,8,0.1381878
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,8,0.1452251
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,8,0.1580885
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,16, 0.1624539
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,16,0.1636073
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,16,0.1649271
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,16,0.1672894
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,16,0.1716382
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,16,0.1788889
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,16,0.1919774
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,32, 0.2151264
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,32,0.2164391
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,32,0.2178346
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,32,0.2204609
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,32,0.2251746
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,32,0.2334428
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,32,0.2473555
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0160459
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0167709
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0174974
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0192576
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0230419
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0312862
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0498154
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0160973
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0167367
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0174739
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0192764
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0230556
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0313093
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0497196
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0161437
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0167941
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0175812
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0193522
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0230432
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0314033
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0499005
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0173700
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0180453
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0188237
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0204060
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0239772
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,4,0.0320067
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,4,0.0502348
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.0199996
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,8,0.0205835
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,8,0.0212332
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,8,0.0227846
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,8,0.0260804
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,8,0.0337615
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,8,0.0511751
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,16, 0.0248778
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,16,0.0253914
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,16,0.0264054
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,16,0.0277519
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,16,0.0310995
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,16,0.0378127
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,16,0.0540505
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,32, 0.0354083
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,32,0.0358455
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,32,0.0363664
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,32,0.0380654
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,32,0.0412296
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,32,0.0475716
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,32,0.0618934
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0645030
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0657965
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0671491
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0696304
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0741116
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0822285
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0976086
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0676584
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0689224
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0702779
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,1,0.0727629
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,1,0.0772614
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,1,0.0853540
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,1,0.1007268
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,2, 0.0717430
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,2,0.0730097
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,2,0.0743501
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,2,0.0768316
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,2,0.0813299
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,2,0.0893999
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,2,0.1047866
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,4, 0.0759296
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,4,0.0772119
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,4,0.0785644
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,4,0.0810601
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,4,0.0855759
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,4,0.0937038
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,4,0.1089635
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,8, 0.0776475
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,8,0.0789301
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,8,0.0803929
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,8,0.0829395
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,8,0.0876336
