nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_falling,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,-0.0508195
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0544091
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0576504
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0643850
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,-0.0658463
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,-0.0685796
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,-0.0549948
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, -0.0471641
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,-0.0507624
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,-0.0539563
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,-0.0608402
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,-0.0617621
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,-0.0652147
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,-0.0475726
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, -0.0439022
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,-0.0435530
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,-0.0508191
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,-0.0536214
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,-0.0590233
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,-0.0578049
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,-0.0440685
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, -0.0371930
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,-0.0407540
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,-0.0440858
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,-0.0508181
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,-0.0525106
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,-0.0515538
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,-0.0374848
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, -0.0279318
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,-0.0315560
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,-0.0346711
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,-0.0407601
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,-0.0427477
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,-0.0422787
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,-0.0325395
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, -0.0211281
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,-0.0208461
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,-0.0278734
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,-0.0308101
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,-0.0359033
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,-0.0351562
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,-0.0175136
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, 0.0002918
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,-0.0033325
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,-0.0064535
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,-0.0093902
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,-0.0147452
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,-0.0211142
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,0.0039062
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,-0.0546419
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0620957
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0691106
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0799368
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0970836
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.1195124
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,-0.1565573
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0549631
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0582579
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0655366
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0802808
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0974179
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.1198493
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,-0.1568987
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, -0.0554055
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0588842
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0700594
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0803448
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0981284
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,-0.1205290
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,-0.1615262
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, -0.0566617
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,-0.0642645
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.1280000,-0.0715413
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.1280000,-0.0820360
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.1280000,-0.0994447
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.1280000,-0.1258527
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.1280000,-0.1665946
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.2560000, -0.0630716
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.2560000,-0.0666985
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.2560000,-0.0738994
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.2560000,-0.0833796
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.2560000,-0.1092720
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.2560000,-0.1320910
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.2560000,-0.1733152
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.5120000, -0.0679867
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.5120000,-0.0716135
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.5120000,-0.0787537
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.5120000,-0.0933101
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.5120000,-0.1103838
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.5120000,-0.1407481
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.5120000,-0.1896539
0.850000,125.000000,1.01,1,1,0,1,0.0160000,1.0240000, -0.0700043
0.850000,125.000000,1.01,1,1,0,1,0.0320000,1.0240000,-0.0736311
0.850000,125.000000,1.01,1,1,0,1,0.0640000,1.0240000,-0.0845574
0.850000,125.000000,1.01,1,1,0,1,0.1280000,1.0240000,-0.0953277
0.850000,125.000000,1.01,1,1,0,1,0.2560000,1.0240000,-0.1163077
0.850000,125.000000,1.01,1,1,0,1,0.5120000,1.0240000,-0.1504551
0.850000,125.000000,1.01,1,1,0,1,1.0240000,1.0240000,-0.1992188
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0160000,-0.2693958
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0160000,-0.2768122
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0160000,-0.2920728
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0160000,-0.3218709
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0160000,-0.3894368
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0160000,-0.5049878
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0160000,-0.6618984
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0320000, -0.2580982
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0320000,-0.2655146
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0320000,-0.2807535
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0320000,-0.3106526
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0320000,-0.3782188
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0320000,-0.4897804
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0320000,-0.6545066
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0640000, -0.2389496
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0640000,-0.2424865
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0640000,-0.2616306
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0640000,-0.2914239
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0640000,-0.3553993
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0640000,-0.4667415
