nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.1,0.0440742
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.1,0.0465923
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.1,0.0511224
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.1,0.0592738
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.1,0.0746235
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.5, 0.0452545
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.5,0.0463824
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.5,0.0477354
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.5,0.0502335
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.5,0.0547618
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.5,0.0628478
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.5,0.0781308
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,1, 0.0503020
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,1,0.0514870
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,1,0.0528729
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,1,0.0554006
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,1,0.0599851
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,1,0.0680761
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,1,0.0832934
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,2, 0.0570061
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,2,0.0581953
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,2,0.0596299
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,2,0.0622777
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,2,0.0670805
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,2,0.0753751
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,2,0.0905547
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,4, 0.0651822
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,4,0.0663374
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,4,0.0679502
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,4,0.0707688
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,4,0.0760469
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.0850036
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.1006778
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, 0.0750216
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,0.0763485
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,0.0779883
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,0.0811809
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,0.0869260
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,0.0972558
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.1147201
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,16, 0.0874870
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,16,0.0889981
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,16,0.0908256
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,16,0.0943896
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,16,0.1006702
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,16,0.1124389
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,16,0.1329636
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0139677
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0147065
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0157539
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0179527
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0226895
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0331615
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.0565879
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.5, 0.0144293
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.5,0.0151541
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.5,0.0161614
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.5,0.0183063
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.5,0.0229965
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.5,0.0333967
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.5,0.0566714
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0161106
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0167909
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0177797
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0198162
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0242415
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.0343116
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.0570097
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0197790
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0204445
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.0213368
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.0232042
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.0273658
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.0368060
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.0586521
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.0268033
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.0274425
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.0286591
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.0304293
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.0345140
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.0427724
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.0628754
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.0409564
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.0414541
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.0422017
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.0443066
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.0479264
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.0564174
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.0736992
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,16, 0.0652637
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,16,0.0657749
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,16,0.0668309
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,16,0.0684003
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,16,0.0717678
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,16,0.0804915
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,16,0.0979356
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0361104
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0370990
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0382504
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0404026
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0443290
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0514962
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0647146
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.5, 0.0391599
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.5,0.0401236
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.5,0.0412661
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.5,0.0434087
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.5,0.0473013
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.5,0.0544212
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.5,0.0675846
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0431647
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0441365
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0452838
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0474348
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0513467
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0583973
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.0715122
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0477841
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0488237
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0500508
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0523308
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.0565100
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.0636901
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.0768399
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, 0.0512534
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,0.0523983
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,0.0537670
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,0.0563243
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,0.0611038
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,0.0689421
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.0827986
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, 0.0513627
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,0.0526312
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,0.0541744
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,0.0571067
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,0.0626251
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,0.0720136
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,0.0877544
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,16, 0.0444389
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,16,0.0458647
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,16,0.0475882
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,16,0.0509172
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,16,0.0571535
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,16,0.0683751
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,16,0.0874873
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0144594
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0151274
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0159949
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0179562
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0220407
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0308720
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.0498776
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.5, 0.0151245
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.5,0.0157589
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.5,0.0166241
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.5,0.0185185
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.5,0.0225361
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.5,0.0311916
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.5,0.0499913
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0172965
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0179054
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0186777
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0203938
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0241076
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.0323469
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.0506657
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.0224616
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.0230244
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.0237489
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.0251767
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.0286761
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.0359073
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.0530882
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.0324542
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.0329342
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.0335791
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.0349224
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.0382460
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.0445637
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.0599407
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.0503945
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.0513926
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.0520744
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.0534918
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.0567681
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.0633797
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.0773097
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,16, 0.0871138
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,16,0.0877165
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,16,0.0884752
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,16,0.0900246
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,16,0.0931777
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,16,0.0993216
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,16,0.1133539
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0375927
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0387394
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0400732
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0425605
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0470882
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0551990
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0705960
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.5, 0.0410620
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.5,0.0421795
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.5,0.0435087
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.5,0.0460177
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.5,0.0504908
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.5,0.0585775
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.5,0.0739147
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,1, 0.0460253
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,1,0.0471717
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,1,0.0485711
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,1,0.0511802
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,1,0.0557877
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,1,0.0639809
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,1,0.0792083
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,2, 0.0530987
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,2,0.0543191
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,2,0.0556738
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,2,0.0583760
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,2,0.0634460
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,2,0.0720040
