nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0693109
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0699857
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0710399
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0729602
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0765260
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0831198
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0958806
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0731497
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0738036
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0748465
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0767875
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0803642
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0869784
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.25,0.0997664
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0816244
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0823533
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0833842
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0853222
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0888850
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0954854
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.5,0.1082617
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0938197
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0945401
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0956429
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0976265
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,1,0.1012343
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,1,0.1078894
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,1,0.1206110
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.1103210
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,2,0.1110458
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,2,0.1122788
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,2,0.1144024
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,2,0.1181525
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,2,0.1249562
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,2,0.1377154
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.1333916
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,4,0.1342155
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,4,0.1355211
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,4,0.1378495
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,4,0.1419972
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,4,0.1492373
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,4,0.1622501
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.1664509
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,8,0.1673721
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,8,0.1688362
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,8,0.1716053
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,8,0.1765020
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,8,0.1844594
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,8,0.1986653
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0115456
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0121054
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0130192
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0148275
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0188419
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0277797
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0473656
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0116061
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0120859
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0129652
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0148224
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0188666
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0277323
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0473470
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0117286
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0123095
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0132023
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0149931
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0189732
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0278839
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0473351
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0130963
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0135880
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0144571
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0161942
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0200462
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0285554
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0477205
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0157156
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0161912
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0171035
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0187763
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0222434
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0303602
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0486815
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0208917
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0213830
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0221856
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0236703
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0270013
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,4,0.0345609
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,4,0.0515821
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.0303613
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,8,0.0309093
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,8,0.0317179
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,8,0.0335214
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,8,0.0368690
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,8,0.0433814
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,8,0.0590416
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0626733
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0634630
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0646750
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0669401
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0710581
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0788342
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0943391
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.25, 0.0659110
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.25,0.0666962
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.25,0.0679525
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.25,0.0702109
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.25,0.0743358
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.25,0.0820674
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.25,0.0976091
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0704847
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0712749
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0725071
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0747951
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0789273
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0866890
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.5,0.1021942
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0760174
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0768273
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0780942
