nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,168,0.1066287
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,168,0.1110352
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,168,0.1185815
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,168,0.1226394
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,0.1,0.0352943
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,0.1,0.0366765
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,0.1,0.0380182
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,0.1,0.0405321
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,0.1,0.0451200
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,0.1,0.0533851
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,0.1,0.0583065
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,8,  0.0380175
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,8,0.0393928
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,8,0.0407164
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,8,0.0432127
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,8,0.0477618
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,8,0.0560022
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,8,0.0608744
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,16,  0.0412931
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,16,0.0427331
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,16,0.0440938
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,16,0.0466422
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,16,0.0513382
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,16,0.0596339
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,16,0.0645324
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,32,  0.0444435
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,32,0.0459149
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,32,0.0473622
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,32,0.0499530
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,32,0.0550646
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,32,0.0637610
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,32,0.0687613
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,64,  0.0452528
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,64,0.0466974
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,64,0.0483220
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,64,0.0512286
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,64,0.0567561
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,64,0.0664694
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,64,0.0720457
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,128,  0.0394758
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,128,0.0411787
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,128,0.0428784
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,128,0.0462182
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,128,0.0525159
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,128,0.0635065
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,128,0.0698293
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,168,  0.0199793
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,168,0.0219103
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,168,0.0237716
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,168,0.0274377
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,168,0.0345256
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,168,0.0470929
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,168,0.0550987
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0147821
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0155780
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0166169
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0188085
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0236101
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0342415
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0415135
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8,  0.0155612
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.0164450
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.0174135
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.0194121
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.0240939
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.0346238
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.0417814
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,16,  0.0181631
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,16,0.0190850
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,16,0.0200126
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,16,0.0219749
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,16,0.0263302
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,16,0.0363034
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,16,0.0431166
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,32,  0.0242092
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,32,0.0248416
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,32,0.0257162
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,32,0.0275497
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,32,0.0317084
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,32,0.0407778
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,32,0.0469027
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,64,  0.0353491
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,64,0.0361101
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,64,0.0372351
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,64,0.0389464
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,64,0.0428796
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,64,0.0510807
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,64,0.0567071
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,128,  0.0570148
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,128,0.0576652
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,128,0.0583828
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,128,0.0599448
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,128,0.0639422
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,128,0.0718122
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,128,0.0770056
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,168,  0.0982538
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,168,0.0984866
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,168,0.0991868
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,168,0.1007238
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,168,0.1040400
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,168,0.1121613
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,168,0.1179534
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.1751498
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.1814900
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.1869691
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.1963855
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.2123651
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.2401963
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.2566807
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8,  0.1862163
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,0.1924714
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,0.1979368
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,0.2074031
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,0.2234744
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,0.2512965
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,0.2674521
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,16,  0.2088815
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,16,0.2152336
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,16,0.2206168
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,16,0.2302010
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,16,0.2463579
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,16,0.2741853
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,16,0.2901733
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,32,  0.2561678
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,32,0.2624717
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,32,0.2678355
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,32,0.2774392
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,32,0.2935436
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,32,0.3213912
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,32,0.3373529
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,64,  0.3521401
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,64,0.3583419
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,64,0.3638254
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,64,0.3734821
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,64,0.3895036
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,64,0.4172288
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,64,0.4334150
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,128,  0.5321404
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,128,0.5391416
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,128,0.5448969
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,128,0.5548571
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,128,0.5713097
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,128,0.5991314
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,128,0.6152452
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,168,  0.8283155
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,168,0.8374397
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,168,0.8450116
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,168,0.8568463
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,168,0.8767637
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,168,0.9066447
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,168,0.9229356
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0557853
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0611210
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0665659
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.0771536
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.0981821
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1410202
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.1676166
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8,  0.0556463
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0610550
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.0665697
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.0773570
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.0983137
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1408894
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.1681482
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,16,  0.0557196
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,16,0.0611986
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,16,0.0668371
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,16,0.0772512
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,16,0.0981669
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,16,0.1402254
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,16,0.1679358
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,32,  0.0555693
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,32,0.0613243
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,32,0.0668871
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,32,0.0772903
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,32,0.0981556
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,32,0.1403565
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,32,0.1678811
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,64,  0.0559582
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,64,0.0616178
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,64,0.0673839
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,64,0.0774596
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,64,0.0983982
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,64,0.1410866
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,64,0.1684307
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,128,  0.0647939
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,128,0.0694371
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,128,0.0741157
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,128,0.0838547
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,128,0.1031370
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,128,0.1438577
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,128,0.1704987
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,168,  0.0962466
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,168,0.0987496
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,168,0.1027355
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,168,0.1104174
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,168,0.1262225
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,168,0.1615777
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,168,0.1850225
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.1564399
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.1639588
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.1701355
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.1802222
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.1960909
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.2202996
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.2333421
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8,  0.1661596
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.1736558
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,0.1798564
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,0.1899532
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,0.2057512
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,0.2300314
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,0.2429547
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,16,  0.1863182
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,16,0.1937568
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,16,0.1999467
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,16,0.2100917
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,16,0.2259208
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,16,0.2500728
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,16,0.2632528
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,32,  0.2267861
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,32,0.2341760
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,32,0.2404415
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,32,0.2505838
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,32,0.2663826
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,32,0.2907913
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,32,0.3036745
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,64,  0.2983890
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,64,0.3061325
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,64,0.3123683
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,64,0.3226280
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,64,0.3386620
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,64,0.3629384
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,64,0.3760934
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,128,  0.4090129
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,128,0.4176001
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,128,0.4247125
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,128,0.4360614
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,128,0.4532895
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,128,0.4790102
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,128,0.4928497
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,168,  0.5683631
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,168,0.5790504
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,168,0.5877377
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,168,0.6012476
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,168,0.6215686
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,168,0.6508506
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,168,0.6656969
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.0584126
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.0636273
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.0680052
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.0756691
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.0899420
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.1150128
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.1309098
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,8,  0.0584449
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,8,0.0636698
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,8,0.0681994
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,8,0.0758534
