nom_voltage,nom_temperature,nom_process,related_pin SAVE,related_pin CLK,timing_type removal_falling,fall_constraint,rise_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.1280000,0.1406250
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.1280000,0.1664672
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.1280000,0.2054076
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.1280000,0.2593902
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.2560000, 0.1283393
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.2560000,0.1325336
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.2560000,0.1370852
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.2560000,0.1537925
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.2560000,0.1836776
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.2560000,0.2233302
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.2560000,0.2803702
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,0.5120000, 0.1545848
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,0.5120000,0.1588134
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,0.5120000,0.1634680
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,0.5120000,0.1804000
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,0.5120000,0.2099582
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,0.5120000,0.2500000
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,0.5120000,0.3217710
0.850000,125.000000,1.01,0,1,1,0,1,0.0160000,1.0240000, 0.1953290
0.850000,125.000000,1.01,0,1,1,0,1,0.0320000,1.0240000,0.1995508
0.850000,125.000000,1.01,0,1,1,0,1,0.0640000,1.0240000,0.2080691
0.850000,125.000000,1.01,0,1,1,0,1,0.1280000,1.0240000,0.2250680
0.850000,125.000000,1.01,0,1,1,0,1,0.2560000,1.0240000,0.2507093
0.850000,125.000000,1.01,0,1,1,0,1,0.5120000,1.0240000,0.2987636
0.850000,125.000000,1.01,0,1,1,0,1,1.0240000,1.0240000,0.3671875
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.0160000,-5.5468665
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.0160000,-5.5659646
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.0160000,-5.5886340
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.0160000,-5.6343472
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.0160000,-5.7254370
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.0160000,-5.9230456
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.0160000,-6.2557639
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.0320000, -5.5589817
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.0320000,-5.5780798
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.0320000,-5.6007492
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.0320000,-5.6464624
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.0320000,-5.7375522
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.0320000,-5.9195355
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.0320000,-6.2678791
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.0640000, -5.5674554
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.0640000,-5.5865530
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.0640000,-5.6092224
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.0640000,-5.6549361
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.0640000,-5.7460259
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.0640000,-5.9436345
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.0640000,-6.2763523
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.1280000, -5.6001626
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.1280000,-5.6192602
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.1280000,-5.6419291
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.1280000,-5.6876428
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.1280000,-5.7787330
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.1280000,-5.9763412
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.1280000,-6.3090595
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.2560000, -5.6655591
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.2560000,-5.6846572
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.2560000,-5.7073275
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.2560000,-5.7530398
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.2560000,-5.8441301
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.2560000,-6.0261134
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.2560000,-6.3744570
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,0.5120000, -5.7971690
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,0.5120000,-5.8006426
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,0.5120000,-5.8389369
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,0.5120000,-5.8846492
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,0.5120000,-5.9757395
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,0.5120000,-6.1577237
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,0.5120000,-6.4916619
0.750000,-40.000000,0.99,1,0,1,1,0,0.0160000,1.0240000, -6.0543073
0.750000,-40.000000,0.99,1,0,1,1,0,0.0320000,1.0240000,-6.0577805
0.750000,-40.000000,0.99,1,0,1,1,0,0.0640000,1.0240000,-6.0804499
0.750000,-40.000000,0.99,1,0,1,1,0,0.1280000,1.0240000,-6.1261631
0.750000,-40.000000,0.99,1,0,1,1,0,0.2560000,1.0240000,-6.2172529
0.750000,-40.000000,0.99,1,0,1,1,0,0.5120000,1.0240000,-6.4148615
0.750000,-40.000000,0.99,1,0,1,1,0,1.0240000,1.0240000,-6.7475798
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0160000,0.5858274
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0160000,0.5821795
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0160000,0.5906897
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0160000,0.6076525
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0160000,0.6576222
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0160000,0.7554062
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0160000,0.9773754
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0320000, 0.5892570
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0320000,0.5934266
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0320000,0.6019318
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0320000,0.6190188
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0320000,0.6690465
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0320000,0.7670533
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0320000,0.9889033
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.0640000, 0.6124170
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.0640000,0.6165867
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.0640000,0.6251341
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.0640000,0.6426386
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.0640000,0.6836339
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.0640000,0.7898221
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.0640000,1.0117660
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.1280000, 0.6581123
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.1280000,0.6622820
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.1280000,0.6708271
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.1280000,0.6878108
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.1280000,0.7378460
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.1280000,0.8357028
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.1280000,1.0576132
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.2560000, 0.7563678
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.2560000,0.7527248
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.2560000,0.7612301
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.2560000,0.7782388
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.2560000,0.8282386
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.2560000,0.9352313
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.2560000,1.1477236
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,0.5120000, 0.9381151
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,0.5120000,0.9344726
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,0.5120000,0.9428727
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,0.5120000,0.9602897
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,0.5120000,1.0097944
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,0.5120000,1.1168910
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,0.5120000,1.3298020
0.750000,-40.000000,0.99,0,1,1,0,1,0.0160000,1.0240000, 1.2391123
0.750000,-40.000000,0.99,0,1,1,0,1,0.0320000,1.0240000,1.2434312
0.750000,-40.000000,0.99,0,1,1,0,1,0.0640000,1.0240000,1.2439734
0.750000,-40.000000,0.99,0,1,1,0,1,0.1280000,1.0240000,1.2688919
0.750000,-40.000000,0.99,0,1,1,0,1,0.2560000,1.0240000,1.3107013
0.750000,-40.000000,0.99,0,1,1,0,1,0.5120000,1.0240000,1.4164941
0.750000,-40.000000,0.99,0,1,1,0,1,1.0240000,1.0240000,1.6378774
