nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,16,0.0294392
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,16,0.0325821
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,16,0.0394427
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,16,0.0435558
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,32,  0.0392362
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,32,0.0398626
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,32,0.0405217
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,32,0.0418736
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,32,0.0443908
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,32,0.0509305
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,32,0.0546021
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,64,  0.0616920
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,64,0.0626631
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,64,0.0634321
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,64,0.0649061
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,64,0.0674783
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,64,0.0737469
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,64,0.0774158
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,82,  0.1040921
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,82,0.1046687
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,82,0.1047954
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,82,0.1075985
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,82,0.1111234
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,82,0.1183695
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,82,0.1219497
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,0.1,0.0365531
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,0.1,0.0379280
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,0.1,0.0392788
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,0.1,0.0417869
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,0.1,0.0463944
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,0.1,0.0546662
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,0.1,0.0591349
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,4,  0.0393604
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,4,0.0407158
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,4,0.0420540
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,4,0.0445564
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,4,0.0491238
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,4,0.0573489
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,4,0.0617826
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,8,  0.0427155
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,8,0.0441685
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,8,0.0455289
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,8,0.0481112
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,8,0.0527762
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,8,0.0611128
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,8,0.0655029
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,16,  0.0460191
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,16,0.0474793
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,16,0.0489321
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,16,0.0516609
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,16,0.0566526
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,16,0.0653699
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,16,0.0698845
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,32,  0.0469069
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,32,0.0485299
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,32,0.0500607
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,32,0.0529706
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,32,0.0585049
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,32,0.0682481
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,32,0.0732764
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,64,  0.0414723
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,64,0.0431631
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,64,0.0448747
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,64,0.0482222
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,64,0.0543170
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,64,0.0657087
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,64,0.0713238
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,82,  0.0220467
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,82,0.0238743
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,82,0.0257296
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,82,0.0293851
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,82,0.0364644
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,82,0.0497046
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,82,0.0562604
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0151821
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0160502
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0170270
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0191321
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0238983
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0343477
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0407406
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,4,  0.0159973
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,4,0.0167798
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,4,0.0176894
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,4,0.0197753
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,4,0.0244546
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,4,0.0347337
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,4,0.0410340
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8,  0.0185945
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.0193913
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.0203843
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.0223239
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.0266603
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.0364379
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.0423781
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,16,  0.0243568
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,16,0.0251394
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,16,0.0260328
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,16,0.0278823
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,16,0.0319683
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,16,0.0407919
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,16,0.0462716
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,32,  0.0356211
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,32,0.0366228
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,32,0.0374624
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,32,0.0392213
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,32,0.0430294
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,32,0.0513054
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,32,0.0561645
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,64,  0.0570554
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,64,0.0576580
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,64,0.0585852
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,64,0.0600839
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,64,0.0642700
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,64,0.0725553
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,64,0.0772052
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,82,  0.0983237
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,82,0.0989823
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,82,0.0997443
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,82,0.1014296
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,82,0.1039628
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,82,0.1122488
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,82,0.1173913
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.1839134
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.1902072
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.1957840
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.2054273
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.2216086
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.2497698
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.2647645
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,4,  0.1949093
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,4,0.2012412
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,4,0.2068101
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,4,0.2163917
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,4,0.2330268
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,4,0.2611141
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,4,0.2756605
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8,  0.2176511
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,0.2239805
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,0.2296076
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,0.2392916
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,0.2554801
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,0.2837440
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,0.2981997
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,16,  0.2648666
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,16,0.2712043
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,16,0.2767608
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,16,0.2863901
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,16,0.3026609
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,16,0.3309031
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,16,0.3453604
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,32,  0.3609407
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,32,0.3672923
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,32,0.3730070
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,32,0.3826627
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,32,0.3989399
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,32,0.4268897
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,32,0.4418217
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,64,  0.5440709
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,64,0.5507779
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,64,0.5566883
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,64,0.5664149
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,64,0.5830520
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,64,0.6113033
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,64,0.6259377
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,82,  0.8478433
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,82,0.8567532
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,82,0.8645122
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,82,0.8767494
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,82,0.8961998
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,82,0.9264756
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,82,0.9417293
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0578094
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0633071
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0686507
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.0795467
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1005486
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1432346
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.1678367
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4,  0.0577781
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0632920
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0689668
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.0797088
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1003875
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1434505
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.1679415
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8,  0.0579723
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0635761
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.0688859
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.0794285
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1002397
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1434165
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.1682579
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,16,  0.0578153
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,16,0.0633478
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,16,0.0687069
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,16,0.0794051
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,16,0.1002647
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,16,0.1434640
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,16,0.1682947
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,32,  0.0581015
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,32,0.0638048
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,32,0.0690802
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,32,0.0797007
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,32,0.1006067
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,32,0.1434662
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,32,0.1684355
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,64,  0.0658329
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,64,0.0706698
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,64,0.0756101
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,64,0.0851606
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,64,0.1050725
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,64,0.1462487
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,64,0.1702811
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,82,  0.0969475
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,82,0.1001624
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,82,0.1037301
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,82,0.1117599
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,82,0.1285348
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,82,0.1636824
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,82,0.1852052
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.1642544
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.1718297
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.1782216
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.1887551
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.2051328
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.2300130
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.2420407
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4,  0.1739556
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.1815302
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.1879194
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,0.1984539
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,0.2148343
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,0.2397162
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,0.2517395
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8,  0.1940627
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.2016681
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,0.2080688
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,0.2185704
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,0.2348175
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,0.2598942
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,0.2717800
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,16,  0.2347456
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,16,0.2422636
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,16,0.2486919
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,16,0.2592052
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,16,0.2755605
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,16,0.3006885
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,16,0.3126479
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,32,  0.3074480
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,32,0.3150232
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,32,0.3215043
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,32,0.3321958
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,32,0.3486060
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,32,0.3736896
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,32,0.3856385
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,64,  0.4208404
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,64,0.4294397
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,64,0.4366625
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,64,0.4482683
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,64,0.4660711
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,64,0.4927468
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,64,0.5050133
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,82,  0.5849229
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,82,0.5955472
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,82,0.6043984
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,82,0.6180655
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,82,0.6388399
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,82,0.6687992
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,82,0.6824983
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.0615081
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.0664462
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.0710379
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.0794305
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.0936058
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.1185944
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.1325130
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,4,  0.0615074
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,4,0.0664463
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,4,0.0710400
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,4,0.0794224
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,4,0.0936046
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,4,0.1185898
