nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,4,0.3148892
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,8, 0.4539053
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,8,0.4539053
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,8,0.4582137
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,8,0.4665440
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,8,0.4720197
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,8,0.4952840
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,8,0.5341013
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.1,0.0114143
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.1,0.0130890
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.1,0.0157086
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.1,0.0203424
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.1,0.0294827
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.1,0.0477977
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.1,0.0851153
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.25, 0.0108323
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.25,0.0129329
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.25,0.0161264
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.25,0.0217900
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.25,0.0320205
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.25,0.0500621
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.25,0.0867520
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.5, 0.0078040
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.5,0.0102008
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.5,0.0141684
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.5,0.0211210
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.5,0.0336692
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.5,0.0549504
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.5,0.0915380
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,1, -0.0002452
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,1,0.0026847
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,1,0.0074835
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,1,0.0158918
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,1,0.0311248
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,1,0.0567775
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,1,0.1006198
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,2, -0.0186002
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,2,-0.0152574
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,2,-0.0098978
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,2,0.0009246
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,2,0.0188803
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,2,0.0503132
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,2,0.1034671
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,4, -0.0569910
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,4,-0.0532685
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,4,-0.0472953
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,4,-0.0358748
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,4,-0.0146490
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.0235212
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.0890844
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, -0.1336801
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,-0.1288042
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,-0.1230490
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,-0.1126839
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,-0.0890666
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,-0.0456994
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.0327225
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0162987
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0180318
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0212164
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0277196
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0417784
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0715716
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.1320033
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.25, 0.0218516
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.25,0.0238940
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.25,0.0273131
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.25,0.0334253
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.25,0.0460215
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.25,0.0733469
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.25,0.1321478
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.5, 0.0324206
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.5,0.0345318
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.5,0.0380233
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.5,0.0447415
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.5,0.0576667
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.5,0.0829943
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.5,0.1369967
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0534732
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0554488
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0591655
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0663528
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0800087
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.1058131
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.1562228
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0952192
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0978194
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.1010228
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.1080662
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.1223769
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.1504453
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.2021724
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.1831852
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.1848856
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.1873424
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.1931137
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.2067088
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.2343764
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.2920949
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.3630337
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.3633214
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.3650343
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.3682485
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.3791921
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.4031908
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.4614721
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0164270
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0177482
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0198715
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0241574
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0328997
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0503721
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0854367
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.25, 0.0218013
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.25,0.0234810
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.25,0.0260807
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.25,0.0308612
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.25,0.0393658
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.25,0.0564347
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.25,0.0910880
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.5, 0.0304617
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.5,0.0326121
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.5,0.0357932
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.5,0.0417088
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.5,0.0522052
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.5,0.0700401
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.5,0.1037901
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0454432
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0479912
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0519831
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0592616
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0722481
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0944507
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.1316947
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0728205
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0755002
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0811377
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0899408
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.1051829
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.1326042
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.1783561
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, 0.1253501
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,0.1282902
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,0.1356091
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,0.1449556
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,0.1626079
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,0.1960154
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.2512548
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, 0.2286855
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,0.2319984
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,0.2399911
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,0.2483087
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,0.2734520
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,0.3082500
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,0.3771785
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0160334
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0176910
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0206640
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0267641
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0399996
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0675986
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.1232887
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.25, 0.0231981
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.25,0.0244329
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.25,0.0265637
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.25,0.0314546
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.25,0.0427704
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.25,0.0684135
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.25,0.1228710
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.5, 0.0369383
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.5,0.0386698
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.5,0.0409862
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.5,0.0459461
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.5,0.0545414
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.5,0.0756948
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.5,0.1253531
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0634532
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0654611
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0685007
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0739273
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0838726
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.1015854
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.1416420
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.1149102
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.1174661
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.1219631
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.1278004
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.1394026
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.1605005
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.1969487
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.2179098
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.2179557
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.2262716
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.2314060
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.2473183
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.2692765
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.3120806
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.4204066
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.4223780
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.4305545
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.4353724
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.4527567
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.4782053
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.5292399
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0117072
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0133026
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0158679
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0206095
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0299537
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0486172
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0861287
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.25, 0.0110655
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.25,0.0130299
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.25,0.0160056
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.25,0.0214334
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.25,0.0314277
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.25,0.0501408
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.25,0.0875143
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.5, 0.0079416
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.5,0.0103144
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.5,0.0138883
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.5,0.0206404
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.5,0.0324094
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.5,0.0529889
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.5,0.0905988
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,1, -0.0008622
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,1,0.0021606
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,1,0.0065615
