nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,8,0.1059883
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,8,0.1069949
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,8,0.1088847
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,8,0.1130243
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,8,0.1219407
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,8,0.1396596
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.1,0.0599213
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.1,0.0610858
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.1,0.0629445
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.1,0.0664539
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.1,0.0727280
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.1,0.0835476
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.1,0.1020342
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.25, 0.0613768
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.25,0.0625441
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.25,0.0644031
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.25,0.0678975
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.25,0.0741756
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.25,0.0849704
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.25,0.1034611
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.5, 0.0626260
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,0.5,0.0637892
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,0.5,0.0656605
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,0.5,0.0691450
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,0.5,0.0753839
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,0.5,0.0861553
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,0.5,0.1045638
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,1, 0.0625663
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,1,0.0637239
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,1,0.0655744
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,1,0.0690726
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,1,0.0753693
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,1,0.0861586
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,1,0.1046339
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,2, 0.0580131
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,2,0.0591742
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,2,0.0610912
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,2,0.0646756
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,2,0.0710649
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,2,0.0821427
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,2,0.1008765
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,4, 0.0424620
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,4,0.0438578
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,4,0.0458278
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,4,0.0496103
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,4,0.0564691
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,4,0.0683557
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,4,0.0881774
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,8, -0.0002033
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.032,8,0.0010807
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.064,8,0.0032241
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.128,8,0.0075462
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.256,8,0.0151778
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.512,8,0.0286938
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,1.024,8,0.0512505
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.1,0.0299626
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.1,0.0305409
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.1,0.0317043
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.1,0.0341106
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.1,0.0389126
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.1,0.0491241
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.1,0.0709708
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.25, 0.0300333
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.25,0.0306792
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.25,0.0317622
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.25,0.0342362
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.25,0.0390760
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.25,0.0493215
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.25,0.0709063
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,0.5, 0.0306384
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,0.5,0.0313485
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,0.5,0.0323324
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,0.5,0.0346508
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,0.5,0.0395265
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,0.5,0.0497291
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,0.5,0.0712673
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,1, 0.0331536
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,1,0.0337664
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,1,0.0347114
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,1,0.0370374
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,1,0.0416870
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,1,0.0514990
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,1,0.0726322
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,2, 0.0399449
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,2,0.0404443
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,2,0.0414864
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,2,0.0434312
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,2,0.0475889
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,2,0.0568608
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,2,0.0770271
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,4, 0.0560702
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,4,0.0564832
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,4,0.0571972
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,4,0.0590038
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,4,0.0624159
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,4,0.0704279
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,4,0.0889058
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.016,8, 0.0880037
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.032,8,0.0883550
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.064,8,0.0885506
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.128,8,0.0895400
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.256,8,0.0930700
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,0.512,8,0.1000981
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,0,1,1.024,8,0.1159284
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.1,0.0705551
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.1,0.0715325
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.1,0.0729384
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.1,0.0755634
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.1,0.0803725
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.1,0.0890539
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.1,0.1048947
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.25, 0.0719280
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.25,0.0728652
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.25,0.0743229
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.25,0.0769304
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.25,0.0817434
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.25,0.0904109
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.25,0.1062566
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.0729316
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,0.5,0.0738500
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,0.5,0.0752671
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,0.5,0.0779204
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,0.5,0.0827524
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,0.5,0.0913759
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,0.5,0.1072569
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,1, 0.0723088
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,1,0.0732083
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,1,0.0746307
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,1,0.0772750
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,1,0.0820616
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,1,0.0907278
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,1,0.1064945
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,2, 0.0667858
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,2,0.0676897
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,2,0.0691302
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,2,0.0718285
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,2,0.0766587
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,2,0.0853046
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,2,0.1010390
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,4, 0.0493205
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,4,0.0502777
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,4,0.0517624
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,4,0.0547206
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,4,0.0598117
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,4,0.0686343
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,4,0.0845050
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.016,8, 0.0044567
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.032,8,0.0054844
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.064,8,0.0071360
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.128,8,0.0102327
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.256,8,0.0157914
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,0.512,8,0.0254340
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0,1.024,8,0.0417069
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0195733
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0202944
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0214305
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0237405
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0285398
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0386117
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0606286
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.25, 0.0196853
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.25,0.0203194
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.25,0.0214444
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.25,0.0238007
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.25,0.0285744
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.25,0.0386511
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.25,0.0606132
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0198038
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0204114
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0216603
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0239022
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0286085
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0387611
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0605233
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,1, 0.0205029
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,1,0.0211388
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,1,0.0222932
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,1,0.0245828
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,1,0.0292436
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,1,0.0391846
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,1,0.0608072
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,2, 0.0225323
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,2,0.0231199
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,2,0.0242739
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,2,0.0265655
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,2,0.0309259
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,2,0.0405522
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,2,0.0617092
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,4, 0.0276411
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,4,0.0281876
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,4,0.0292626
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,4,0.0315600
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,4,0.0357975
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,4,0.0447486
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,4,0.0643754
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.016,8, 0.0387639
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.032,8,0.0393170
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.064,8,0.0402736
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.128,8,0.0419290
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.256,8,0.0461602
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,0.512,8,0.0546388
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0,1.024,8,0.0721808
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0973746
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0984986
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.1,0.1002485
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.1,0.1035549
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.1,0.1092676
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.1,0.1193741
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.1,0.1367850
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.25, 0.1011675
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.25,0.1022489
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.25,0.1040934
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.25,0.1073003
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.25,0.1131227
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.25,0.1231685
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.25,0.1405559
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.1075930
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,0.5,0.1086743
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,0.5,0.1104735
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,0.5,0.1137455
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,0.5,0.1196319
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,0.5,0.1296599
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,0.5,0.1470803
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,1, 0.1203979
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,1,0.1215097
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,1,0.1231443
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,1,0.1265066
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,1,0.1322389
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,1,0.1422845
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,1,0.1596933
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,2, 0.1439916
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,2,0.1451903
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,2,0.1469362
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,2,0.1502181
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,2,0.1560961
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,2,0.1662860
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,2,0.1838046
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,4, 0.1870057
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,4,0.1881043
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,4,0.1899334
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,4,0.1931691
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,4,0.1995738
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,4,0.2101946
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,4,0.2283236
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.016,8, 0.2641757
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.032,8,0.2655252
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.064,8,0.2674415
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.128,8,0.2710282
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.256,8,0.2778587
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,0.512,8,0.2893789
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,1,0,1.024,8,0.3089299
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0265847
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0272353
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0283746
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0308657
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0355341
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0453558
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0666073
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.25, 0.0267798
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.25,0.0274083
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.25,0.0285101
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.25,0.0307490
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.25,0.0355326
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.25,0.0453406
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.25,0.0666772
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0267740
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0273891
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0284329
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0307404
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0355688
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0454639
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0667158
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,1, 0.0271864
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,1,0.0277330
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,1,0.0288265
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,1,0.0311599
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,1,0.0356649
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,1,0.0454850
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,1,0.0668450
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,2, 0.0290648
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,2,0.0297719
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,2,0.0308188
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,2,0.0330763
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,2,0.0377434
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,2,0.0473629
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,2,0.0682110
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,4, 0.0344799
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,4,0.0349987
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.064,4,0.0359892
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.128,4,0.0378891
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.256,4,0.0429817
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.512,4,0.0523156
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,1.024,4,0.0719920
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.016,8, 0.0451683
0.850000,125.000000,1.01,0,1,0,1,1,0,0,0,0,1,0.032,8,0.0461514
