nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0293188
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0300932
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0314811
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0347677
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,4,0.0414297
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,4,0.0571985
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.0435056
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,8,0.0440889
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,8,0.0449140
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,8,0.0465922
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,8,0.0497345
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,8,0.0561157
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,8,0.0704196
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,16, 0.0716913
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,16,0.0719357
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,16,0.0726365
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,16,0.0740292
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,16,0.0771585
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,16,0.0845181
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,16,0.0977160
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0449754
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0460846
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0474103
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0499037
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0543888
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0625060
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0779092
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0466909
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0478062
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0491319
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0515883
