nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.512,1,0.0869819
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,1.024,1,0.1015011
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.016,2, 0.0664298
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.032,2,0.0676804
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.064,2,0.0690333
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.128,2,0.0715625
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.256,2,0.0761442
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.512,2,0.0842620
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,1.024,2,0.0987906
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.016,4, 0.0568476
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.032,4,0.0580341
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.064,4,0.0594373
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.128,4,0.0621184
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.256,4,0.0667925
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.512,4,0.0748749
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,1.024,4,0.0893348
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.016,8, 0.0310082
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.032,8,0.0322240
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.064,8,0.0337813
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.128,8,0.0364771
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.256,8,0.0415019
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.512,8,0.0498532
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,1.024,8,0.0645501
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.016,16, -0.0309543
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.032,16,-0.0296716
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.064,16,-0.0281264
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.128,16,-0.0252029
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.256,16,-0.0198513
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,0.512,16,-0.0104646
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0,1.024,16,0.0053780
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,0.1,0.0237010
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,0.1,0.0243230
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,0.1,0.0252350
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,0.1,0.0272093
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,0.1,0.0312919
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,0.1,0.0397214
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,0.1,0.0578784
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,0.5, 0.0235847
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,0.5,0.0243200
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,0.5,0.0252200
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,0.5,0.0272251
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,0.5,0.0311969
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,0.5,0.0397362
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,0.5,0.0579014
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,1, 0.0237511
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,1,0.0243695
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,1,0.0252771
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,1,0.0271775
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,1,0.0312539
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,1,0.0398019
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,1,0.0579544
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,2, 0.0246187
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,2,0.0253426
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,2,0.0262318
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,2,0.0280319
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,2,0.0321205
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,2,0.0404016
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,2,0.0583524
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,4, 0.0273418
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,4,0.0281083
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,4,0.0290486
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,4,0.0308705
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,4,0.0346462
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,4,0.0425082
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,4,0.0597838
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,8, 0.0341947
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,8,0.0348100
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,8,0.0360683
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,8,0.0377115
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,8,0.0413221
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,8,0.0484238
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,8,0.0641753
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.016,16, 0.0494144
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.032,16,0.0499021
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.064,16,0.0503996
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.128,16,0.0516026
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.256,16,0.0548383
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,0.512,16,0.0618159
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0,1.024,16,0.0763143
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,0.1,0.0874208
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,0.1,0.0887842
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,0.1,0.0904399
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,0.1,0.0936645
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,0.1,0.0994330
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,0.1,0.1096309
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,0.1,0.1277527
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,0.5, 0.0924592
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,0.5,0.0938664
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,0.5,0.0955153
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,0.5,0.0987222
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,0.5,0.1044653
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,0.5,0.1146671
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,0.5,0.1327852
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,1, 0.1016674
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,1,0.1030354
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,1,0.1046734
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,1,0.1078343
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,1,0.1135919
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,1,0.1238555
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,1,0.1420115
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,2, 0.1179757
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,2,0.1193405
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,2,0.1210708
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,2,0.1241247
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,2,0.1299417
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,2,0.1401756
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,2,0.1582005
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,4, 0.1480571
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,4,0.1494046
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,4,0.1511412
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,4,0.1543750
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,4,0.1601536
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,4,0.1704479
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,4,0.1885850
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,8, 0.2015919
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,8,0.2030877
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,8,0.2048220
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,8,0.2081093
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,8,0.2143273
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,8,0.2250061
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,8,0.2436332
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.016,16, 0.2982006
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.032,16,0.2996901
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.064,16,0.3014785
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.128,16,0.3049751
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.256,16,0.3114921
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,0.512,16,0.3233932
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0,1.024,16,0.3435484
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,0.1,0.0277365
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,0.1,0.0283513
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,0.1,0.0291656
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,0.1,0.0314759
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,0.1,0.0363038
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,0.1,0.0467467
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,0.1,0.0695242
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,0.5, 0.0276939
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,0.5,0.0283107
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,0.5,0.0292731
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,0.5,0.0315475
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,0.5,0.0363074
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,0.5,0.0467876
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,0.5,0.0695369
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,1, 0.0278026
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,1,0.0285765
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,1,0.0295651
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,1,0.0315817
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,1,0.0364920
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,1,0.0468774
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,1,0.0696274
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,2, 0.0284867
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,2,0.0291339
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,2,0.0301916
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,2,0.0320250
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,2,0.0367635
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,2,0.0472142
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,2,0.0699314
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,4, 0.0312728
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,4,0.0318131
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,4,0.0328123
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,4,0.0350697
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,4,0.0395584
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,4,0.0494942
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,4,0.0716650
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,8, 0.0389645
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,8,0.0395719
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,8,0.0405686
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,8,0.0423019
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,8,0.0469253
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,8,0.0559790
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,8,0.0766932
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.016,16, 0.0547029
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.032,16,0.0552226
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.064,16,0.0566850
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.128,16,0.0584202
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.256,16,0.0622318
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,0.512,16,0.0714794
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,0,1,1.024,16,0.0903954
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,0.1,0.0837091
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,0.1,0.0851197
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,0.1,0.0868643
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,0.1,0.0901234
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,0.1,0.0961598
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,0.1,0.1067288
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,0.1,0.1247259
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,0.5, 0.0883116
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,0.5,0.0897672
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,0.5,0.0915005
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,0.5,0.0947440
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,0.5,0.1007497
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,0.5,0.1112997
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,0.5,0.1293081
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,1, 0.0962772
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,1,0.0976828
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,1,0.0993774
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,1,0.1026496
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,1,0.1086145
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,1,0.1191716
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,1,0.1371613
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,2, 0.1111665
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,2,0.1125759
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,2,0.1142716
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,2,0.1175083
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,2,0.1234654
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,2,0.1339363
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,2,0.1517901
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,4, 0.1386079
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,4,0.1400143
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,4,0.1417154
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,4,0.1449775
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,4,0.1509617
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,4,0.1614953
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,4,0.1794845
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,8, 0.1872420
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,8,0.1888199
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,8,0.1904290
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,8,0.1938296
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,8,0.2001158
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,8,0.2111884
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,8,0.2300271
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.016,16, 0.2733325
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.032,16,0.2748360
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.064,16,0.2767135
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.128,16,0.2803114
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.256,16,0.2870074
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,0.512,16,0.2992293
0.850000,125.000000,1.01,0,1,0,1,0,1,1,0,0,0,1.024,16,0.3199276
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,0.1,0.0470441
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,0.1,0.0476521
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,0.1,0.0486165
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,0.1,0.0506515
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,0.1,0.0549653
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,0.1,0.0636622
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,0.1,0.0811651
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,0.5, 0.0469518
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,0.5,0.0475994
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,0.5,0.0484562
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,0.5,0.0507974
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,0.5,0.0549115
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,0.5,0.0635786
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,0.5,0.0812022
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,1, 0.0471041
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,1,0.0476697
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,1,0.0487955
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,1,0.0508940
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,1,0.0552241
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,1,0.0637804
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,1,0.0814492
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,2, 0.0485809
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,2,0.0492276
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,2,0.0500910
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,2,0.0522284
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,2,0.0565056
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,2,0.0651348
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,2,0.0826536
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,4, 0.0551649
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,4,0.0558420
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,4,0.0567617
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,4,0.0589051
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,4,0.0624267
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,4,0.0707325
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,4,0.0874391
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,8, 0.0708187
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,8,0.0716184
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,8,0.0725232
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,8,0.0745762
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,8,0.0780336
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,8,0.0853921
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,8,0.1010464
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.016,16, 0.1036210
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.032,16,0.1042726
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.064,16,0.1050667
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.128,16,0.1074422
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.256,16,0.1099331
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0.512,16,0.1171719
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,1.024,16,0.1317339
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0.016,0.1,0.0716096
