nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type falling_edge,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0,0,1.024,8,0.1709599
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,0.1,0.0251817
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,0.1,0.0258453
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,0.1,0.0270414
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,0.1,0.0295544
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,0.1,0.0343885
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,0.1,0.0439582
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,0.1,0.0627099
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,0.25, 0.0252907
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,0.25,0.0259660
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,0.25,0.0271646
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,0.25,0.0296956
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,0.25,0.0344945
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,0.25,0.0440204
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,0.25,0.0627843
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,0.5, 0.0263951
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,0.5,0.0270526
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,0.5,0.0281914
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,0.5,0.0305599
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,0.5,0.0352366
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,0.5,0.0448364
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,0.5,0.0633452
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,1, 0.0300286
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,1,0.0307126
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,1,0.0317393
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,1,0.0340257
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,1,0.0385260
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,1,0.0475190
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,1,0.0654753
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,2, 0.0382689
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,2,0.0391852
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,2,0.0401652
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,2,0.0421168
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,2,0.0465911
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,2,0.0550901
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,2,0.0719117
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,4, 0.0558807
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,4,0.0564519
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,4,0.0573832
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,4,0.0595340
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,4,0.0634039
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,4,0.0720227
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,4,0.0881130
0.850000,125.000000,1.01,1,1,0,1,0,0,0.016,8, 0.0913198
0.850000,125.000000,1.01,1,1,0,1,0,0,0.032,8,0.0918642
0.850000,125.000000,1.01,1,1,0,1,0,0,0.064,8,0.0927790
0.850000,125.000000,1.01,1,1,0,1,0,0,0.128,8,0.0945805
0.850000,125.000000,1.01,1,1,0,1,0,0,0.256,8,0.0977307
0.850000,125.000000,1.01,1,1,0,1,0,0,0.512,8,0.1062156
0.850000,125.000000,1.01,1,1,0,1,0,0,1.024,8,0.1224497
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,0.1,0.0856205
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,0.1,0.0867513
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,0.1,0.0885794
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,0.1,0.0921105
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,0.1,0.0985241
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,0.1,0.1099900
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,0.1,0.1299032
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,0.25, 0.0904931
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,0.25,0.0916763
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,0.25,0.0935218
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,0.25,0.0969879
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,0.25,0.1034408
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,0.25,0.1148787
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,0.25,0.1347989
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,0.5, 0.0980979
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,0.5,0.0992459
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,0.5,0.1010887
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,0.5,0.1045632
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,0.5,0.1109998
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,0.5,0.1224777
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,0.5,0.1423980
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,1, 0.1095991
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,1,0.1107369
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,1,0.1125686
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,1,0.1160374
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,1,0.1224404
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,1,0.1338712
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,1,0.1537281
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,2, 0.1278138
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,2,0.1289417
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,2,0.1308481
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,2,0.1343008
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,2,0.1406674
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,2,0.1520056
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,2,0.1717798
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,4, 0.1574577
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,4,0.1586084
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,4,0.1606612
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,4,0.1642179
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,4,0.1705894
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,4,0.1820764
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,4,0.2019747
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,8, 0.2090308
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,8,0.2102091
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,8,0.2121200
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,8,0.2157407
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,8,0.2224894
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,8,0.2344574
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,8,0.2550994
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0348135
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0355533
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0367898
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0393800
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0447192
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0554737
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0768028
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.25, 0.0349577
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.25,0.0355879
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.25,0.0366746
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.25,0.0393822
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.25,0.0447326
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.25,0.0554697
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.25,0.0768241
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.5, 0.0349556
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.5,0.0356358
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.5,0.0367443
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.5,0.0393744
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.5,0.0448385
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.5,0.0555318
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.5,0.0768754
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,1, 0.0348748
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,1,0.0355846
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,1,0.0368449
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,1,0.0394718
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,1,0.0447742
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,1,0.0554678
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,1,0.0769093
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,2, 0.0359909
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,2,0.0366678
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,2,0.0378509
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,2,0.0402583
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,2,0.0455875
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,2,0.0562735
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,2,0.0774716
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,4, 0.0408280
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,4,0.0414166
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,4,0.0427219
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,4,0.0449756
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,4,0.0500541
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,4,0.0600260
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,4,0.0805145
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8, 0.0528922
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.0533945
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.0543453
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.0562414
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.0605333
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.0698368
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.0889750
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.3193630
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.3242750
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.3315743
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.3443622
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.3666903
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.4034395
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.4672773
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.25, 0.3304131
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.25,0.3353532
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.25,0.3427770
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.25,0.3555994
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.25,0.3778198
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.25,0.4146434
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.25,0.4784840
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.5, 0.3531146
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.5,0.3580203
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.5,0.3653126
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.5,0.3780969
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.5,0.4004402
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.5,0.4371786
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.5,0.5010199
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,1, 0.3994330
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,1,0.4042202
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,1,0.4115149
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,1,0.4247016
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,1,0.4466552
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,1,0.4836360
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,1,0.5474574
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,2, 0.4953309
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,2,0.5000641
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,2,0.5074171
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,2,0.5205713
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,2,0.5423230
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,2,0.5795302
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,2,0.6432607
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,4, 0.6826533
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,4,0.6874196
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,4,0.6946745
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,4,0.7075374
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,4,0.7294649
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,4,0.7667469
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,4,0.8306329
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8, 1.0131902
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,1.0180157
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,1.0256692
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,1.0389596
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,1.0611840
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,1.0985189
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,1.1624262
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0858199
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0901282
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0969521
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.1109370
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1375884
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1882993
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.2821427
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.25, 0.0858765
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.25,0.0901940
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.25,0.0971770
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.25,0.1109458
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.25,0.1376441
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.25,0.1883255
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.25,0.2821334
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.5, 0.0857894
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.5,0.0901100
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.5,0.0969486
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.5,0.1109298
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.5,0.1375809
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.5,0.1883154
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.5,0.2821394
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,1, 0.0858095
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,1,0.0901862
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,1,0.0973546
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,1,0.1109873
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,1,0.1376426
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,1,0.1882521
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,1,0.2820831
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,2, 0.0856460
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,2,0.0902579
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,2,0.0972645
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,2,0.1110422
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,2,0.1374707
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,2,0.1879845
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,2,0.2820859
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4, 0.0856160
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0903180
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0974594
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.1114286
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1380288
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1882612
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.2821685
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8, 0.0907736
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0951502
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.1019280
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.1149388
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1410251
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1901791
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.2833243
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.6051038
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.6157730
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.6317173
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.6584579
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.7010102
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.7637115
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.8494747
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.25, 0.6159965
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.25,0.6266562
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.25,0.6427636
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.25,0.6697546
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.25,0.7121209
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.25,0.7748340
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.25,0.8604535
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.5, 0.6387666
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.5,0.6494267
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.5,0.6655293
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.5,0.6925250
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.5,0.7348948
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.5,0.7976064
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.5,0.8832273
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,1, 0.6865438
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,1,0.6971132
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,1,0.7130134
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,1,0.7400090
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,1,0.7824443
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,1,0.8450761
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,1,0.9307882
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,2, 0.7837001
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,2,0.7943586
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,2,0.8102710
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,2,0.8370544
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,2,0.8797074
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,2,0.9423375
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,2,1.0279354
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4, 0.9697050
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.9803705
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.9962802
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,1.0231812
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,1.0657493
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,1.1283304
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,1.2140100
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8, 1.2806926
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,1.2914079
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,1.3073647
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,1.3344597
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,1.3768675
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,1.4394756
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,1.5250406
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.1946184
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.2014847
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.2118521
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.2291381
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.2566407
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.2906961
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.3332410
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.25, 0.1950420
