nom_voltage,nom_temperature,nom_process,related_pin D,related_pin ISO,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,2,0.0330618
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,2,0.0344482
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,2,0.0375747
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,2,0.0448311
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,2,0.0611348
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,4, 0.0452553
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,4,0.0459133
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,4,0.0466189
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,4,0.0481203
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,4,0.0510382
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,4,0.0576276
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,4,0.0720910
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,8, 0.0717905
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,8,0.0722703
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,8,0.0728602
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,8,0.0740800
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,8,0.0768708
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,8,0.0833638
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,8,0.0973365
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,16, 0.1207397
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,16,0.1210454
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,16,0.1216211
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,16,0.1229595
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,16,0.1256973
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,16,0.1329694
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,16,0.1476861
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.016,32, 0.2152007
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.032,32,0.2159312
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.064,32,0.2169735
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.128,32,0.2190296
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.256,32,0.2229535
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0.512,32,0.2302064
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,1.024,32,0.2451560
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,0.1,0.0298423
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,0.1,0.0311487
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,0.1,0.0325353
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,0.1,0.0352005
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,0.1,0.0400769
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,0.1,0.0489350
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,0.1,0.0650381
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,1, 0.0340913
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,1,0.0353609
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,1,0.0367083
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,1,0.0392660
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,1,0.0440191
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,1,0.0526142
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,1,0.0685483
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,2, 0.0400575
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,2,0.0413607
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,2,0.0427944
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,2,0.0455268
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,2,0.0506159
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,2,0.0596625
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,2,0.0755473
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,4, 0.0471157
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,4,0.0484770
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,4,0.0503516
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,4,0.0532935
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,4,0.0588734
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.0687810
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.0861439
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, 0.0542298
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,0.0558163
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,0.0574719
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,0.0608071
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,0.0671292
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,0.0785241
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.0987442
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,16, 0.0598531
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,16,0.0614977
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,16,0.0633497
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,16,0.0670609
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,16,0.0735544
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,16,0.0873543
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,16,0.1109865
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,32, 0.0607803
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,32,0.0625836
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,32,0.0645905
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,32,0.0681425
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,32,0.0758859
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,32,0.0907560
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,32,0.1197273
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0189611
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0196494
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0204972
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0225991
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0272782
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0376418
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.0603010
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0210869
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0216182
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0224651
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0243308
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0286685
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.0385557
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,1,0.0607185
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,2, 0.0290859
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,2,0.0296464
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,2,0.0302500
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,2,0.0318190
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,2,0.0355422
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,2,0.0439212
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,2,0.0641289
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,4, 0.0434033
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,4,0.0439156
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,4,0.0448633
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,4,0.0458716
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,4,0.0494008
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,4,0.0571658
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,4,0.0751023
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,8, 0.0692514
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,8,0.0701422
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,8,0.0704915
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,8,0.0715977
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,8,0.0753716
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,8,0.0833849
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,8,0.0998427
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,16, 0.1173446
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,16,0.1176505
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,16,0.1180397
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,16,0.1193017
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,16,0.1226065
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,16,0.1310955
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,16,0.1487171
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,32, 0.2094913
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,32,0.2098107
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,32,0.2102708
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,32,0.2113401
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,32,0.2150063
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,32,0.2228537
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,32,0.2401561
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,0.1,0.0398350
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,0.1,0.0410732
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,0.1,0.0423935
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,0.1,0.0449103
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,0.1,0.0495364
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,0.1,0.0576365
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,0.1,0.0720764
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,1, 0.0438481
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,1,0.0450613
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,1,0.0463582
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,1,0.0488104
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,1,0.0532874
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,1,0.0612759
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,1,0.0756544
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,2, 0.0512018
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,2,0.0524195
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,2,0.0537340
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,2,0.0562213
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,2,0.0607393
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,2,0.0686473
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,2,0.0827268
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,4, 0.0599850
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,4,0.0612674
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,4,0.0626642
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,4,0.0652889
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,4,0.0700872
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,4,0.0785089
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,4,0.0930867
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,8, 0.0697981
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,8,0.0711610
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,8,0.0726356
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,8,0.0757666
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,8,0.0812200
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,8,0.0905477
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,8,0.1068958
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,16, 0.0800434
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,16,0.0815223
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,16,0.0831468
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,16,0.0863363
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,16,0.0923990
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,16,0.1036775
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,16,0.1223462
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.016,32, 0.0885800
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.032,32,0.0901651
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.064,32,0.0919144
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.128,32,0.0953674
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.256,32,0.1020695
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,0.512,32,0.1146860
0.850000,125.000000,1.01,0,1,1,1,1,0,0,0,1.024,32,0.1369054
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,0.1,0.0259694
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,0.1,0.0267990
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,0.1,0.0275325
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,0.1,0.0293315
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,0.1,0.0332016
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,0.1,0.0412983
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,0.1,0.0586769
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,1, 0.0266329
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,1,0.0273689
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,1,0.0282138
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,1,0.0298406
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,1,0.0335748
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,1,0.0417983
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,1,0.0591398
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,2, 0.0326027
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,2,0.0331759
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,2,0.0337149
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,2,0.0350545
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,2,0.0384773
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,2,0.0454565
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,2,0.0616528
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,4, 0.0447029
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,4,0.0454304
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,4,0.0460043
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,4,0.0472860
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,4,0.0502507
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,4,0.0564773
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,4,0.0707305
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,8, 0.0668316
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,8,0.0671886
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,8,0.0678686
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,8,0.0693198
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,8,0.0723202
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,8,0.0775862
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,8,0.0903431
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,16, 0.1056201
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,16,0.1062103
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,16,0.1068753
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,16,0.1091480
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,16,0.1114330
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,16,0.1175492
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,16,0.1291991
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.016,32, 0.1766269
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.032,32,0.1774711
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.064,32,0.1775864
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.128,32,0.1792891
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.256,32,0.1840981
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0.512,32,0.1907395
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,1.024,32,0.2042552
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,0.1,0.0336810
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,0.1,0.0349801
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,0.1,0.0363918
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,0.1,0.0390724
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,0.1,0.0440025
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,0.1,0.0529066
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,0.1,0.0690727
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,1, 0.0388963
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,1,0.0401519
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,1,0.0415143
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,1,0.0440951
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,1,0.0488646
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,1,0.0575759
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,1,0.0735422
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,2, 0.0471381
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,2,0.0483566
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,2,0.0497820
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,2,0.0523943
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,2,0.0572429
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,2,0.0659408
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,2,0.0817251
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,4, 0.0578953
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,4,0.0592017
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,4,0.0606849
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.128,4,0.0634757
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.256,4,0.0687035
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.512,4,0.0779115
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,1.024,4,0.0945375
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.016,8, 0.0711223
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.032,8,0.0725149
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0.064,8,0.0740626
