nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0216046
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0301366
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0490300
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0172237
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0178036
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0186520
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0203029
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0240019
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0321053
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0504024
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0235143
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0240105
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0248400
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0264939
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0299642
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0373904
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0544357
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0348814
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0353988
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0362576
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0379655
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0413189
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,4,0.0483166
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,4,0.0642555
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.0546211
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,8,0.0551489
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,8,0.0560984
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,8,0.0579130
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,8,0.0616231
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,8,0.0684450
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,8,0.0838569
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0595731
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0605151
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0619135
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0644976
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0691147
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0773331
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0927011
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.25, 0.0634936
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.25,0.0643789
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.25,0.0657565
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.25,0.0683408
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.25,0.0729803
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.25,0.0811990
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.25,0.0965561
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0720321
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0728901
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0742678
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0768519
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0815230
