nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,16,0.0538996
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,32, 0.0348350
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,32,0.0355261
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,32,0.0365067
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,32,0.0380378
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,32,0.0410807
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,32,0.0475526
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,32,0.0618930
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,0.1,0.0561472
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,0.1,0.0574313
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,0.1,0.0587690
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,0.1,0.0612364
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,0.1,0.0657376
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,0.1,0.0738020
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,0.1,0.0892484
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,1, 0.0596071
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,1,0.0608912
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,1,0.0622376
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,1,0.0647132
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,1,0.0692098
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,1,0.0772892
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,1,0.0926770
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,2, 0.0645120
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,2,0.0658097
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,2,0.0671319
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,2,0.0696117
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,2,0.0740637
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,2,0.0821553
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,2,0.0975066
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,4, 0.0705542
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,4,0.0718303
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,4,0.0731648
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,4,0.0756550
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,4,0.0801428
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,4,0.0882523
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,4,0.1035076
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,8, 0.0763324
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,8,0.0776632
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,8,0.0790647
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,8,0.0816566
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,8,0.0863136
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,8,0.0944993
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,8,0.1096949
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,16, 0.0790369
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,16,0.0804156
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,16,0.0818942
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,16,0.0846484
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,16,0.0896105
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,16,0.0982601
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,16,0.1136569
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,32, 0.0727262
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,32,0.0741899
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,32,0.0757726
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,32,0.0788083
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,32,0.0840214
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,32,0.0939015
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,32,0.1102761
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,0.1,0.0128159
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,0.1,0.0136698
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,0.1,0.0147326
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,0.1,0.0169947
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,0.1,0.0218412
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,0.1,0.0325613
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,0.1,0.0563232
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,1, 0.0129006
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,1,0.0137462
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,1,0.0147884
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,1,0.0170587
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,1,0.0219260
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,1,0.0326341
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,1,0.0564551
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,2, 0.0132334
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,2,0.0140296
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,2,0.0150932
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,2,0.0173300
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,2,0.0221313
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,2,0.0328020
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,2,0.0564335
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,4, 0.0143998
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,4,0.0152274
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,4,0.0162549
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,4,0.0183962
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,4,0.0230397
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,4,0.0334149
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,4,0.0567205
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,8, 0.0172176
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,8,0.0180052
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,8,0.0189265
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,8,0.0209832
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,8,0.0253233
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,8,0.0351386
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,8,0.0576998
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,16, 0.0222287
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,16,0.0229329
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,16,0.0240375
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,16,0.0259854
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,16,0.0300881
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,16,0.0391366
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,16,0.0602349
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,32, 0.0316387
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,32,0.0323079
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,32,0.0332067
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,32,0.0354090
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,32,0.0391681
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,32,0.0477785
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,32,0.0667603
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,0.1,0.0611765
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,0.1,0.0622985
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,0.1,0.0634241
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,0.1,0.0655469
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,0.1,0.0694177
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,0.1,0.0764290
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,0.1,0.0895662
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,1, 0.0651886
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,1,0.0662942
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,1,0.0674411
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,1,0.0695553
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,1,0.0734215
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,1,0.0804576
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,1,0.0935545
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,2, 0.0719689
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,2,0.0730550
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,2,0.0741967
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,2,0.0763067
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,2,0.0801741
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,2,0.0871811
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,2,0.1002835
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,4, 0.0815791
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,4,0.0826700
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,4,0.0838285
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,4,0.0859625
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,4,0.0898027
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,4,0.0967687
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,4,0.1097935
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,8, 0.0949340
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,8,0.0960589
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,8,0.0972426
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,8,0.0994599
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,8,0.1034345
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,8,0.1103741
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,8,0.1233312
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,16, 0.1131105
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,16,0.1143332
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,16,0.1156133
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,16,0.1179906
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,16,0.1223396
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,16,0.1297021
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,16,0.1428604
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.016,32, 0.1397387
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.032,32,0.1410673
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.064,32,0.1424849
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.128,32,0.1451651
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.256,32,0.1499676
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,0.512,32,0.1584648
0.850000,125.000000,1.01,0,1,0,1,1,1,0,0,0,1.024,32,0.1726135
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,0.1,0.0148554
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,0.1,0.0155714
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,0.1,0.0163982
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,0.1,0.0181974
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,0.1,0.0221719
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,0.1,0.0307896
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,0.1,0.0495259
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,1, 0.0149340
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,1,0.0156379
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,1,0.0164717
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,1,0.0182753
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,1,0.0222369
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,1,0.0308356
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,1,0.0495764
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,2, 0.0154019
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,2,0.0160470
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,2,0.0169267
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,2,0.0186599
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,2,0.0224890
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,2,0.0311152
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,2,0.0497028
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,4, 0.0166878
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,4,0.0172653
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,4,0.0180386
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,4,0.0197550
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,4,0.0235199
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,4,0.0317028
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,4,0.0499997
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,8, 0.0197786
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,8,0.0202179
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,8,0.0210217
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,8,0.0226532
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,8,0.0260288
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,8,0.0335656
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,8,0.0511352
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,16, 0.0259391
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,16,0.0265728
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,16,0.0272682
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,16,0.0287390
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,16,0.0317525
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,16,0.0387633
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,16,0.0546686
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.016,32, 0.0378113
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.032,32,0.0379085
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.064,32,0.0387129
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.128,32,0.0402459
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.256,32,0.0433941
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,0.512,32,0.0497901
0.850000,125.000000,1.01,0,1,0,1,1,0,1,0,0,1.024,32,0.0639580
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.016,0.1,0.0535581
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.032,0.1,0.0548526
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.064,0.1,0.0561802
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.128,0.1,0.0586664
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.256,0.1,0.0631430
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.512,0.1,0.0712464
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,1.024,0.1,0.0866693
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.016,1, 0.0569671
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.032,1,0.0582454
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.064,1,0.0595936
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.128,1,0.0620681
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.256,1,0.0665541
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,0.512,1,0.0746334
0.850000,125.000000,1.01,0,1,0,1,1,0,0,1,0,1.024,1,0.0900125
