nom_voltage,nom_temperature,nom_process,related_pin D,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,4,0.1440682
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,4,0.1577880
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,4,0.1811147
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,8, 0.2150720
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,8,0.2163775
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,8,0.2185458
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,8,0.2229057
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,8,0.2313377
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,8,0.2472108
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,8,0.2750030
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0117691
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0124983
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0136684
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0160758
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0211041
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0317065
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0547231
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.25, 0.0141485
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.25,0.0147545
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.25,0.0158316
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.25,0.0179605
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.25,0.0225225
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.25,0.0325340
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.25,0.0550359
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.5, 0.0199008
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.5,0.0204757
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.5,0.0214421
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.5,0.0235261
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.5,0.0278160
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.5,0.0366080
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.5,0.0571751
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,1, 0.0301768
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,1,0.0307194
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,1,0.0316309
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,1,0.0336374
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,1,0.0374268
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,1,0.0461025
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,1,0.0646834
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,2, 0.0485996
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,2,0.0485996
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,2,0.0495586
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,2,0.0515434
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,2,0.0559337
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,2,0.0652123
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,2,0.0827848
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,4, 0.0832765
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,4,0.0835513
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,4,0.0842638
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,4,0.0864555
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,4,0.0904820
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,4,0.0996519
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,4,0.1181722
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8, 0.1511046
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.1515243
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.1523497
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.1542516
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.1583374
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.1670825
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.1867949
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.1075070
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.1108070
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.1159163
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.1252535
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.1420527
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.1728549
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.2320426
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.25, 0.1154388
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.25,0.1187191
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.25,0.1238298
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.25,0.1331621
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.25,0.1501624
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.25,0.1808946
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.25,0.2399533
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.5, 0.1316785
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.5,0.1350247
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.5,0.1400147
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.5,0.1494208
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.5,0.1662728
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.5,0.1972137
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.5,0.2563248
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,1, 0.1654721
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,1,0.1687504
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,1,0.1739017
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,1,0.1831256
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,1,0.2000892
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,1,0.2310046
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,1,0.2903325
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,2, 0.2238110
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,2,0.2274475
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,2,0.2328854
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,2,0.2429598
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,2,0.2602885
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,2,0.2916104
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,2,0.3508060
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,4, 0.3091569
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,4,0.3134910
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,4,0.3199392
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,4,0.3313282
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,4,0.3504226
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,4,0.3832085
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,4,0.4429112
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8, 0.4262407
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,0.4324183
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,0.4415219
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,0.4569097
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,0.4810572
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,0.5187996
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,0.5820688
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0530160
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0568390
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0633746
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.0762693
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1019827
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1550009
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.2648011
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.25, 0.0530371
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.25,0.0569439
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.25,0.0633589
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.25,0.0759561
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.25,0.1016007
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.25,0.1551450
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.25,0.2645894
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.5, 0.0532872
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.5,0.0570310
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.5,0.0635753
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.5,0.0763034
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.5,0.1020156
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.5,0.1551948
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.5,0.2645950
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,1, 0.0539653
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,1,0.0577409
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,1,0.0643282
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,1,0.0769225
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,1,0.1025222
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,1,0.1554355
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,1,0.2649334
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,2, 0.0644779
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,2,0.0679635
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,2,0.0735986
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,2,0.0849957
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,2,0.1090059
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,2,0.1600858
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,2,0.2669667
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4, 0.0889762
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0919847
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0967085
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.1065357
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1281103
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1748536
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.2779416
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8, 0.1407475
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.1429193
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.1470257
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.1553631
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1728694
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.2109518
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.3024072
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.1349232
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.1385232
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.1439065
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.1531128
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.1681010
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.1918295
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.2304511
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.25, 0.1468173
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.25,0.1504161
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.25,0.1557854
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.25,0.1650072
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.25,0.1800095
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.25,0.2036100
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.25,0.2421950
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.5, 0.1709422
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.5,0.1745395
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.5,0.1799416
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.5,0.1891847
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.5,0.2042876
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.5,0.2280763
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.5,0.2666826
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,1, 0.2202570
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,1,0.2238489
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,1,0.2292022
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,1,0.2385181
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,1,0.2536103
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,1,0.2773778
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,1,0.3159325
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,2, 0.3215220
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,2,0.3250468
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,2,0.3303756
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,2,0.3393259
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,2,0.3545755
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,2,0.3784102
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,2,0.4172625
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4, 0.5154276
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.5196861
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.5262664
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,0.5373921
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,0.5561491
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,0.5813020
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,0.6207690
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8, 0.8453978
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.8523859
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,0.8632650
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,0.8801457
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,0.9051850
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,0.9437890
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,0.9944424
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.0580229
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.0605259
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.0644163
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.0714636
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.0837564
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.1069154
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.1555687
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.25, 0.0580493
