nom_voltage,nom_temperature,nom_process,related_pin D,related_pin ISO,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,8,-0.0012507
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,8,0.0020860
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,8,0.0083722
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,8,0.0202207
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,8,0.0402715
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.016,16, -0.0620579
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.032,16,-0.0604924
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.064,16,-0.0585625
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.128,16,-0.0537766
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.256,16,-0.0467290
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,0.512,16,-0.0334244
0.850000,125.000000,1.01,1,0,1,1,0,1,0,0,0,1.024,16,-0.0089581
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.1,0.0183774
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.1,0.0191449
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.1,0.0201132
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.1,0.0221515
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.1,0.0264244
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.1,0.0351989
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.1,0.0540132
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,0.5, 0.0209039
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,0.5,0.0215796
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,0.5,0.0223920
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,0.5,0.0241675
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,0.5,0.0280318
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,0.5,0.0364676
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,0.5,0.0546165
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,1, 0.0269447
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,1,0.0273585
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,1,0.0282230
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,1,0.0298081
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,1,0.0331742
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,1,0.0407256
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,1,0.0576922
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,2, 0.0384493
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,2,0.0389638
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,2,0.0396258
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,2,0.0409142
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,2,0.0442989
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,2,0.0509807
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,2,0.0665430
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,4, 0.0605917
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,4,0.0610435
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,4,0.0616282
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,4,0.0628541
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,4,0.0660824
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,4,0.0724163
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,4,0.0870837
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,8, 0.1020579
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,8,0.1024059
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,8,0.1029618
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,8,0.1043779
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,8,0.1079574
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,8,0.1157571
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,8,0.1301252
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.016,16, 0.1836090
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.032,16,0.1842361
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.064,16,0.1850872
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.128,16,0.1878265
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.256,16,0.1913608
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,0.512,16,0.1984698
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0,1.024,16,0.2128708
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.1,0.0286271
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.1,0.0297451
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.1,0.0310754
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.1,0.0336175
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.1,0.0382515
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.1,0.0466806
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.1,0.0624606
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,0.5, 0.0349562
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,0.5,0.0360303
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,0.5,0.0373174
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,0.5,0.0397530
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,0.5,0.0442745
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,0.5,0.0524946
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,0.5,0.0679788
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,1, 0.0448770
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,1,0.0460184
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,1,0.0474339
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,1,0.0501172
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,1,0.0550408
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,1,0.0637871
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,1,0.0792358
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,2, 0.0598184
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,2,0.0610571
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,2,0.0625757
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,2,0.0656682
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,2,0.0712086
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,2,0.0810871
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,2,0.0982449
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,4, 0.0837006
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,4,0.0850736
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,4,0.0867543
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,4,0.0902237
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,4,0.0964282
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,4,0.1078324
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,4,0.1282962
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,8, 0.1239174
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,8,0.1254717
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,8,0.1274179
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,8,0.1311291
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,8,0.1385590
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,8,0.1520729
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,8,0.1766236
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,16, 0.1946509
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,16,0.1962977
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,16,0.1983699
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,16,0.2024246
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,16,0.2106845
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,16,0.2261773
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,16,0.2550732
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0160491
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0168473
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0179276
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0202624
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0252366
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0359393
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0593642
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0184683
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0191254
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0201057
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0221280
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0266399
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0367587
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0596698
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,1, 0.0265681
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,1,0.0272679
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,1,0.0281296
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,1,0.0297020
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,1,0.0334979
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,1,0.0422843
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,1,0.0629009
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,2, 0.0408537
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,2,0.0414022
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,2,0.0420724
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,2,0.0438395
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,2,0.0475629
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,2,0.0556639
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,2,0.0736141
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,4, 0.0666965
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,4,0.0674954
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,4,0.0683162
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,4,0.0699258
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,4,0.0738871
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,4,0.0812771
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,4,0.0980907
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,8, 0.1157008
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,8,0.1161058
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,8,0.1162776
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,8,0.1178025
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,8,0.1220419
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,8,0.1303775
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,8,0.1477752
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,16, 0.2108094
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,16,0.2112919
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,16,0.2112919
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,16,0.2122404
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,16,0.2162922
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,16,0.2241242
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,16,0.2427283
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0411197
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0421303
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0433271
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0455758
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.1,0.0497553
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.1,0.0572893
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.1,0.0711060
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.5, 0.0451919
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.5,0.0461791
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.5,0.0473715
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.5,0.0496092
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.5,0.0537639
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.5,0.0612747
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.5,0.0750133
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,1, 0.0513451
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,1,0.0523288
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,1,0.0535176
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,1,0.0557610
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,1,0.0598558
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,1,0.0673316
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,1,0.0809752
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,2, 0.0606498
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,2,0.0616428
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,2,0.0628532
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,2,0.0651523
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,2,0.0693222
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,2,0.0768232
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,2,0.0905624
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, 0.0740131
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,0.0750990
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,0.0764059
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,0.0790340
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,0.0834977
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,0.0914690
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.1057927
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, 0.0931038
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,0.0945829
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,0.0960372
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,0.0987948
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,0.1038634
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,0.1130209
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,0.1288130
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,16, 0.1212111
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,16,0.1225634
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,16,0.1242211
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,16,0.1274306
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,16,0.1334527
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,16,0.1445872
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,16,0.1633678
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0183699
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0191090
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0200115
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0220545
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0263160
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0351591
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0539759
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.5, 0.0186736
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.5,0.0194009
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.5,0.0203608
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.5,0.0223773
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.5,0.0265658
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.5,0.0353060
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.5,0.0539903
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,1, 0.0200030
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,1,0.0206900
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,1,0.0216031
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,1,0.0235169
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,1,0.0275710
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,1,0.0361141
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,1,0.0544752
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,2, 0.0239662
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,2,0.0245296
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,2,0.0254379
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,2,0.0273144
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,2,0.0309556
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,2,0.0389350
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,2,0.0565599
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,4, 0.0323133
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,4,0.0329714
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,4,0.0337872
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,4,0.0356405
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,4,0.0391384
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,4,0.0463989
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,4,0.0626507
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,8, 0.0489986
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,8,0.0499794
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,8,0.0507629
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,8,0.0523598
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,8,0.0555703
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,8,0.0627002
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,8,0.0780365
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,16, 0.0804893
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,16,0.0809059
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,16,0.0816927
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,16,0.0830972
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,16,0.0869895
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,16,0.0949385
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,16,0.1100468
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.1,0.0416991
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.1,0.0428792
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.1,0.0442867
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.1,0.0469325
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.1,0.0517902
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.1,0.0604549
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.1,0.0761670
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.5, 0.0437755
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.5,0.0449344
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.5,0.0463293
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.5,0.0489591
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.5,0.0537729
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.5,0.0623906
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.5,0.0780837
