nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type setup_rising,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,1,0.2560000,1.0240000,0.1553702
0.850000,125.000000,1.01,1,1,0,1,0.5120000,1.0240000,0.1817051
0.850000,125.000000,1.01,1,1,0,1,1.0240000,1.0240000,0.2265625
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0160000,0.5898558
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0160000,0.5974646
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0160000,0.6122838
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0160000,0.6420686
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0160000,0.7095016
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0160000,0.8248379
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0160000,0.9773863
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0320000, 0.5784452
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0320000,0.5861321
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0320000,0.6008732
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0320000,0.6306581
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0320000,0.6980911
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0320000,0.8175087
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0320000,0.9698820
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0640000, 0.5596585
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0640000,0.5670675
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0640000,0.5819492
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0640000,0.6116850
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0640000,0.6791669
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0640000,0.7945283
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0640000,0.9548641
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.1280000, 0.5183687
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.1280000,0.5259661
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.1280000,0.5405125
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.1280000,0.5705873
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.1280000,0.6378363
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.1280000,0.7527595
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.1280000,0.9176484
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.2560000, 0.4459602
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.2560000,0.4537293
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.2560000,0.4685700
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.2560000,0.5022964
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.2560000,0.5696960
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.2560000,0.6809915
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.2560000,0.8493009
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.5120000, 0.4039467
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.5120000,0.4116629
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.5120000,0.4304614
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.5120000,0.4601775
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.5120000,0.5235926
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.5120000,0.6389289
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.5120000,0.8032983
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,1.0240000, 0.3747143
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,1.0240000,0.3823232
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,1.0240000,0.3971424
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,1.0240000,0.4271977
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,1.0240000,0.4942327
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,1.0240000,0.6152989
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,1.0240000,0.7768222
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.0160000,0.5233536
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.0160000,0.5307574
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.0160000,0.5458453
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.0160000,0.5756217
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.0160000,0.6508278
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.0160000,0.8051478
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.0160000,1.0826539
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.0320000, 0.5118849
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.0320000,0.5155797
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.0320000,0.5343765
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.0320000,0.5641528
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.0320000,0.6393590
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.0320000,0.7936790
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.0320000,1.0750580
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.0640000, 0.4891113
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.0640000,0.4968326
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.0640000,0.5116455
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.0640000,0.5453188
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.0640000,0.6205030
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.0640000,0.7747198
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.0640000,1.0522275
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.1280000, 0.4550887
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.1280000,0.4590170
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.1280000,0.4739586
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.1280000,0.5075097
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.1280000,0.5790946
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.1280000,0.7329641
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.1280000,1.0187262
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.2560000, 0.3716866
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.2560000,0.3751802
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.2560000,0.3901816
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.2560000,0.4238642
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.2560000,0.4953640
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.2560000,0.6535729
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.2560000,0.9310336
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.5120000, 0.2788580
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.5120000,0.2903240
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.5120000,0.3051623
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.5120000,0.3389000
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.5120000,0.4102354
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.5120000,0.5645554
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.5120000,0.8501566
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,1.0240000, 0.1755096
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,1.0240000,0.1830794
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,1.0240000,0.1978955
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,1.0240000,0.2315781
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,1.0240000,0.3033774
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,1.0240000,0.4588719
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,1.0240000,0.7382813
