nom_voltage,nom_temperature,nom_process,related_pin D,related_pin ISO,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.016,32, 0.2351636
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.032,32,0.2368828
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.064,32,0.2387892
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.128,32,0.2425825
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,32,0.2500762
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,32,0.2647558
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,32,0.2924615
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0246416
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0252680
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0260760
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0278546
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0320443
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0419290
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0635237
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,1, 0.0252489
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,1,0.0258849
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,1,0.0266894
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,1,0.0285037
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,1,0.0327515
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,1,0.0424239
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,1,0.0639606
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,2, 0.0320941
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,2,0.0326013
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,2,0.0332812
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,2,0.0347327
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,2,0.0382150
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,2,0.0465053
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,2,0.0665056
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,4, 0.0481598
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,4,0.0485374
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,4,0.0492326
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,4,0.0504715
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,4,0.0539416
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,4,0.0610771
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,4,0.0779547
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,8, 0.0760900
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,8,0.0769371
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,8,0.0774391
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,8,0.0787899
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,8,0.0817221
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,8,0.0884730
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,8,0.1042779
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,16, 0.1267272
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,16,0.1271861
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,16,0.1281097
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,16,0.1296271
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,16,0.1328648
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,16,0.1395888
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,16,0.1564333
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,32, 0.2219692
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,32,0.2224421
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,32,0.2231246
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,32,0.2245389
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,32,0.2278995
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,32,0.2358817
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,32,0.2524465
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0500424
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0511824
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0524532
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0548734
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.1,0.0592997
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.1,0.0673292
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.1,0.0817735
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,1, 0.0539751
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,1,0.0550889
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,1,0.0563640
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,1,0.0587139
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,1,0.0631625
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,1,0.0711786
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,1,0.0855287
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,2, 0.0601628
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,2,0.0613045
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,2,0.0625454
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,2,0.0649320
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,2,0.0692651
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,2,0.0771626
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,2,0.0914602
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, 0.0700466
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,0.0712138
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,0.0724528
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,0.0748033
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,0.0791729
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,0.0870137
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.1011720
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, 0.0848140
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,0.0859953
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,0.0872723
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,0.0897179
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,0.0942908
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,0.1024280
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,0.1169186
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,16, 0.1061741
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,16,0.1074473
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,16,0.1088290
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,16,0.1114831
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,16,0.1164034
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,16,0.1253777
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,16,0.1409621
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,32, 0.1357766
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,32,0.1371805
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,32,0.1387177
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,32,0.1417254
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,32,0.1474262
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,32,0.1581608
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,32,0.1761379
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0265790
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0274295
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0282339
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0299694
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0339202
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0422443
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0600393
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,1, 0.0266731
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,1,0.0275378
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,1,0.0282932
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,1,0.0301444
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,1,0.0339078
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,1,0.0422533
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,1,0.0601554
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,2, 0.0274619
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,2,0.0280585
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,2,0.0289779
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,2,0.0307475
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,2,0.0345632
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,2,0.0427770
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,2,0.0604466
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,4, 0.0306346
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,4,0.0313738
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,4,0.0322013
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,4,0.0338049
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,4,0.0374775
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,4,0.0451027
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,4,0.0620613
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,8, 0.0389333
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,8,0.0394583
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,8,0.0401850
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,8,0.0417475
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,8,0.0452820
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,8,0.0524024
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,8,0.0677686
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,16, 0.0564309
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,16,0.0569932
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,16,0.0576507
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,16,0.0590300
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,16,0.0618694
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,16,0.0685601
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,16,0.0830613
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,32, 0.0882888
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,32,0.0889544
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,32,0.0897912
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,32,0.0909287
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,32,0.0937229
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,32,0.1014979
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,32,0.1148358
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.1,0.0508809
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.1,0.0522051
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.1,0.0536463
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.1,0.0564397
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.1,0.0616129
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.1,0.0709450
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.1,0.0875332
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,1, 0.0529702
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,1,0.0542901
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,1,0.0557030
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,1,0.0584713
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,1,0.0636124
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,1,0.0729130
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,1,0.0894511
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,2, 0.0558999
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,2,0.0572125
