nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type setup_rising,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,0.0508475
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,0.0603556
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,0.0672747
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.0652233
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, 0.0435430
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,0.0470637
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,0.0544419
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,0.0610051
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,0.0699973
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,0.0774069
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,0.0717999
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, 0.0640831
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,0.0676724
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,0.0749903
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,0.0854808
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,0.0977832
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,0.1052417
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,0.1192244
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, 0.1090694
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,0.1126404
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,0.1160124
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,0.1300718
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,0.1467753
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,0.1648461
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,0.1796875
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,0.0194069
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,0.0270019
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,0.0380436
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,0.0524894
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,0.0775534
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,0.1117008
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,0.1682770
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, 0.0159464
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,0.0234686
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,0.0344481
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,0.0529516
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,0.0734781
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,0.1121056
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,0.1686208
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, 0.0163792
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,0.0199966
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,0.0314535
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,0.0502523
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,0.0745477
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,0.1082412
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,0.1643762
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, 0.0137422
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,0.0213274
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.1280000,0.0323787
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.1280000,0.0509098
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.1280000,0.0763292
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.1280000,0.1102384
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.1280000,0.1590055
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.2560000, 0.0201060
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.2560000,0.0276146
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.2560000,0.0388100
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.2560000,0.0562390
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.2560000,0.0860714
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.2560000,0.1245089
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.2560000,0.1694019
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.5120000, 0.0328336
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.5120000,0.0403373
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.5120000,0.0554112
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.5120000,0.0736784
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.5120000,0.1097709
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.5120000,0.1443591
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.5120000,0.1936499
0.850000,125.000000,1.01,1,1,0,1,0.0160000,1.0240000, 0.0739138
0.850000,125.000000,1.01,1,1,0,1,0.0320000,1.0240000,0.0814148
0.850000,125.000000,1.01,1,1,0,1,0.0640000,1.0240000,0.0964905
0.850000,125.000000,1.01,1,1,0,1,0.1280000,1.0240000,0.1225184
0.850000,125.000000,1.01,1,1,0,1,0.2560000,1.0240000,0.1583412
0.850000,125.000000,1.01,1,1,0,1,0.5120000,1.0240000,0.2039911
0.850000,125.000000,1.01,1,1,0,1,1.0240000,1.0240000,0.2571928
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0160000,0.3750036
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0160000,0.3821436
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0160000,0.4014212
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0160000,0.4390680
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0160000,0.5183402
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0160000,0.6456374
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0160000,0.8572645
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0320000, 0.3637272
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0320000,0.3708208
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0320000,0.3940400
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0320000,0.4316516
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0320000,0.5070175
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0320000,0.6382213
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0320000,0.8496348
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.0640000, 0.3450945
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.0640000,0.3516968
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.0640000,0.3710096
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.0640000,0.4091465
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.0640000,0.4878935
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.0640000,0.6151937
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.0640000,0.8307241
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.1280000, 0.3000739
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.1280000,0.3101379
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.1280000,0.3299601
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.1280000,0.3672874
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.1280000,0.4432930
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.1280000,0.5774070
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.1280000,0.7929118
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.2560000, 0.2350134
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.2560000,0.2461427
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.2560000,0.2655220
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.2560000,0.3031879
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.2560000,0.3782867
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.2560000,0.5100674
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.2560000,0.7241528
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,0.5120000, 0.2008226
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,0.5120000,0.2121349
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,0.5120000,0.2271999
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,0.5120000,0.2649860
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,0.5120000,0.3369463
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,0.5120000,0.4597177
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,0.5120000,0.6635461
0.750000,-40.000000,0.99,1,1,1,0,0.0160000,1.0240000, 0.1832890
0.750000,-40.000000,0.99,1,1,1,0,0.0320000,1.0240000,0.1868586
0.750000,-40.000000,0.99,1,1,1,0,0.0640000,1.0240000,0.2019292
0.750000,-40.000000,0.99,1,1,1,0,0.1280000,1.0240000,0.2395409
0.750000,-40.000000,0.99,1,1,1,0,0.2560000,1.0240000,0.3063869
0.750000,-40.000000,0.99,1,1,1,0,0.5120000,1.0240000,0.4390113
0.750000,-40.000000,0.99,1,1,1,0,1.0240000,1.0240000,0.6289063
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.0160000,0.2617282
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.0160000,0.2732270
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.0160000,0.2958561
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.0160000,0.3412466
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.0160000,0.4359842
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.0160000,0.6254611
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.0160000,1.0161348
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.0320000, 0.2541651
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.0320000,0.2618258
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.0320000,0.2843872
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.0320000,0.3336836
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.0320000,0.4245154
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.0320000,0.6178984
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.0320000,1.0046658
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.0640000, 0.2314348
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.0640000,0.2430571
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.0640000,0.2654209
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.0640000,0.3109533
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.0640000,0.4017721
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.0640000,0.5960167
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.0640000,0.9858416
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.1280000, 0.1900830
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.1280000,0.2015785
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.1280000,0.2238901
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.1280000,0.2694062
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.1280000,0.3599452
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.1280000,0.5571837
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.1280000,0.9446972
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.2560000, 0.1099842
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.2560000,0.1215846
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.2560000,0.1446488
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.2560000,0.1899575
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.2560000,0.2803205
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.2560000,0.4785554
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.2560000,0.8775262
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,0.5120000, 0.0250420
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,0.5120000,0.0326345
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,0.5120000,0.0552637
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,0.5120000,0.1007053
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,0.5120000,0.1916961
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,0.5120000,0.3793270
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,0.5120000,0.7885128
0.750000,-40.000000,0.99,1,1,0,1,0.0160000,1.0240000, -0.0824488
0.750000,-40.000000,0.99,1,1,0,1,0.0320000,1.0240000,-0.0719125
0.750000,-40.000000,0.99,1,1,0,1,0.0640000,1.0240000,-0.0518384
0.750000,-40.000000,0.99,1,1,0,1,0.1280000,1.0240000,-0.0067032
0.750000,-40.000000,0.99,1,1,0,1,0.2560000,1.0240000,0.0802219
0.750000,-40.000000,0.99,1,1,0,1,0.5120000,1.0240000,0.2635943
0.750000,-40.000000,0.99,1,1,0,1,1.0240000,1.0240000,0.6562500
