nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,related_pin A5,related_pin A6,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.064,2,0.1088541
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.128,2,0.1123815
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.256,2,0.1181925
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.512,2,0.1284620
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,1.024,2,0.1458376
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.016,4, 0.1285967
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.032,4,0.1297070
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.064,4,0.1315196
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.128,4,0.1350106
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.256,4,0.1415315
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.512,4,0.1531847
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,1.024,4,0.1725597
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.016,8, 0.1600274
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.032,8,0.1612048
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.064,8,0.1631506
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.128,8,0.1669756
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.256,8,0.1747313
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,0.512,8,0.1878729
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,1,0,0,0,1.024,8,0.2108887
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0374130
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0380192
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0390416
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0410994
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0454178
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0537449
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0711199
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0372331
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0377497
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0387603
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0408343
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0450760
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0535760
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0708896
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0382909
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0388931
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0398585
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0418095
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0459585
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0542461
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0716460
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,1, 0.0464606
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,1,0.0470428
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,1,0.0485295
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,1,0.0503457
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,1,0.0537764
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,1,0.0607625
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,1,0.0768533
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,2, 0.0633827
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,2,0.0638917
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,2,0.0647686
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,2,0.0671322
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,2,0.0697518
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,2,0.0772221
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,2,0.0922078
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,4, 0.0954982
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,4,0.0957339
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,4,0.0965058
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,4,0.0987164
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,4,0.1025304
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,4,0.1106252
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,4,0.1230551
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.016,8, 0.1607370
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.032,8,0.1611352
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.064,8,0.1618473
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.128,8,0.1633952
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.256,8,0.1673553
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,0.512,8,0.1723491
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,1,0,0,1.024,8,0.1868368
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0391478
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0400588
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0415490
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0442436
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0492310
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0582512
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0747538
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,0.25, 0.0443018
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,0.25,0.0451995
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,0.25,0.0466079
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,0.25,0.0492761
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,0.25,0.0542093
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,0.25,0.0631783
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,0.25,0.0795660
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0514999
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0524578
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0539967
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0568344
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0618961
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0710385
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,0.5,0.0874847
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,1, 0.0586852
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,1,0.0595905
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,1,0.0612482
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,1,0.0645348
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,1,0.0702189
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,1,0.0803452
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,1,0.0980527
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,2, 0.0637058
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,2,0.0648133
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,2,0.0665878
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,2,0.0703406
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,2,0.0768691
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,2,0.0884107
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,2,0.1084392
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,4, 0.0641344
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,4,0.0650440
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,4,0.0669662
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,4,0.0707419
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,4,0.0783384
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,4,0.0914636
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,4,0.1153569
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.016,8, 0.0530851
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.032,8,0.0543151
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.064,8,0.0562804
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.128,8,0.0601735
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.256,8,0.0680695
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,0.512,8,0.0836823
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,1,0,1.024,8,0.1103794
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0142890
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0150816
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0164835
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0191595
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0247723
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0360053
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0593282
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,0.25, 0.0149411
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,0.25,0.0157551
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,0.25,0.0170369
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,0.25,0.0197146
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,0.25,0.0251708
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,0.25,0.0363925
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,0.25,0.0595881
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,0.5, 0.0193884
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,0.5,0.0200781
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,0.5,0.0212792
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,0.5,0.0236769
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,0.5,0.0285374
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,0.5,0.0389497
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,0.5,0.0611623
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,1, 0.0287129
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,1,0.0292725
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,1,0.0302947
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,1,0.0328778
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,1,0.0376347
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,1,0.0474874
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,1,0.0681023
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,2, 0.0467754
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,2,0.0472823
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,2,0.0481933
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,2,0.0504025
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,2,0.0551428
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,2,0.0654598
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,2,0.0847427
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,4, 0.0800821
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,4,0.0804863
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,4,0.0812420
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,4,0.0830815
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,4,0.0874651
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,4,0.0967119
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,4,0.1179294
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.016,8, 0.1400627
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.032,8,0.1402794
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.064,8,0.1412543
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.128,8,0.1426716
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.256,8,0.1462077
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,0.512,8,0.1558495
0.850000,125.000000,1.01,1,0,0,0,0,0,1,1,0,0,0,1,1.024,8,0.1757070
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0691010
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0701171
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0717513
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0748192
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0803592
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0899111
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,0.1,0.1064571
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0706649
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0717112
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0734653
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0765242
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0820393
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0915428
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,0.25,0.1080540
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0752259
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0762169
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0778169
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0808114
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0862465
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0957302
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,0.5,0.1122012
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,1, 0.0832594
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,1,0.0842788
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,1,0.0858956
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,1,0.0889591
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,1,0.0945145
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,1,0.1042756
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,1,0.1210362
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,2, 0.0941524
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,2,0.0952090
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,2,0.0971840
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,2,0.1004225
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,2,0.1063118
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,2,0.1168394
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,2,0.1344359
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,4, 0.1072034
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,4,0.1082903
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,4,0.1100743
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,4,0.1135214
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,4,0.1199658
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,4,0.1313609
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,4,0.1513098
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.016,8, 0.1191358
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.032,8,0.1202883
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.064,8,0.1221980
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.128,8,0.1259435
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.256,8,0.1331122
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,0.512,8,0.1462238
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,1,0,0,0,1.024,8,0.1690659
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0375552
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0381350
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0391283
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0411277
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0453991
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0538093
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0710155
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0371974
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0377180
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0387414
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0408054
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0450321
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0535703
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0708583
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0379868
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0386869
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0397976
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0416831
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0456780
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0540484
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0715286
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.016,1, 0.0446733
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.032,1,0.0453112
0.850000,125.000000,1.01,0,1,0,0,0,0,1,1,0,1,0,0,0.064,1,0.0462142
