nom_voltage,nom_temperature,nom_process,related_pin A,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,0.1,0.0093081
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,0.1,0.0101067
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,0.1,0.0110812
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,0.1,0.0129337
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,0.1,0.0163717
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,0.1,0.0251626
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.1,0.0451543
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,0.5, 0.0165998
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,0.5,0.0175294
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,0.5,0.0186248
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,0.5,0.0207209
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,0.5,0.0243040
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,0.5,0.0312406
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.5,0.0483598
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,1, 0.0307483
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,1,0.0317990
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,1,0.0328698
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,1,0.0353954
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,1,0.0394750
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,1,0.0472888
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,1,0.0610194
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,2, 0.0594727
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,2,0.0604231
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,2,0.0613800
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,2,0.0636175
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,2,0.0685865
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,2,0.0772583
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,2,0.0929207
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,4, 0.1171205
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,4,0.1177263
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,4,0.1188974
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,4,0.1208212
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,4,0.1254697
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,4,0.1346627
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,4,0.1533119
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,8, 0.2329075
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,8,0.2340594
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,8,0.2340594
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,8,0.2368020
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,8,0.2398318
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,8,0.2497340
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,8,0.2692280
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,16, 0.4643863
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,16,0.4664908
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,16,0.4664908
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,16,0.4664908
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,16,0.4696782
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,16,0.4788963
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,16,0.4931830
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.1,0.0057530
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.1,0.0073441
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.1,0.0091231
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.1,0.0123765
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.1,0.0179308
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.1,0.0280352
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.1,0.0486550
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.5, 0.0057865
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.5,0.0076566
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.5,0.0098555
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.5,0.0138054
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.5,0.0204150
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.5,0.0318388
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.5,0.0520805
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,1, 0.0053733
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,1,0.0074567
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,1,0.0099679
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,1,0.0146172
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,1,0.0226735
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,1,0.0365269
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,1,0.0598715
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,2, 0.0042281
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,2,0.0064125
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,2,0.0090790
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,2,0.0145838
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,2,0.0238866
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,2,0.0406403
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,2,0.0690094
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,4, 0.0020243
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,4,0.0041423
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,4,0.0067652
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,4,0.0126048
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,4,0.0232063
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,4,0.0423791
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,4,0.0767429
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,8, -0.0025343
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,8,-0.0003960
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,8,0.0022586
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,8,0.0079269
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,8,0.0187540
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,8,0.0407632
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,8,0.0798845
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,16, -0.0110059
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,16,-0.0091326
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,16,-0.0065563
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,16,-0.0012052
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,16,0.0098479
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,16,0.0314916
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,16,0.0749589
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.1,0.0097037
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.1,0.0110593
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.1,0.0127674
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.1,0.0158901
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.1,0.0227098
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.1,0.0378886
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.1,0.0711829
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.5, 0.0159882
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.5,0.0173536
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.5,0.0191499
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.5,0.0225328
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.5,0.0289667
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.5,0.0421942
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.5,0.0724953
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,1, 0.0292273
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,1,0.0303202
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,1,0.0318950
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,1,0.0353292
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,1,0.0419379
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,1,0.0550465
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,1,0.0814590
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,2, 0.0567462
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,2,0.0573922
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,2,0.0583908
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,2,0.0610944
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,2,0.0676294
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,2,0.0808356
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,2,0.1071564
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,4, 0.1124235
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,4,0.1130686
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,4,0.1141278
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,4,0.1156362
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,4,0.1197918
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,4,0.1321443
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,4,0.1587644
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,8, 0.2260013
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,8,0.2260013
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,8,0.2265255
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,8,0.2269043
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,8,0.2289073
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,8,0.2377077
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,8,0.2606891
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,16, 0.4522948
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,16,0.4525399
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,16,0.4527161
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,16,0.4527161
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,16,0.4527161
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,16,0.4584016
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,16,0.4732431
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.1,0.0199503
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.1,0.0226801
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.1,0.0260948
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.1,0.0328334
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.1,0.0462105
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.1,0.0727619
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.1,0.1258048
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.5, 0.0310794
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.5,0.0342166
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.5,0.0374434
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.5,0.0439708
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.5,0.0571603
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.5,0.0837015
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.5,0.1365483
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,1, 0.0494563
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,1,0.0542618
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,1,0.0591424
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,1,0.0669749
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,1,0.0797576
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,1,0.1057422
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,1,0.1585412
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,2, 0.0795602
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,2,0.0871607
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,2,0.0948406
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,2,0.1070512
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,2,0.1250703
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,2,0.1515844
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,2,0.2034679
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,4, 0.1287862
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,4,0.1412702
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,4,0.1538165
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,4,0.1729823
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,4,0.2005168
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,4,0.2401202
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,4,0.2949233
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,8, 0.2077715
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,8,0.2281505
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,8,0.2490849
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,8,0.2814870
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,8,0.3265411
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,8,0.3876532
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,8,0.4704766
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,16, 0.3292482
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,16,0.3655162
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,16,0.4016742
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,16,0.4548482
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,16,0.5309949
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,16,0.6308226
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,16,0.7589538
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.1,0.0133616
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.1,0.0180122
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.1,0.0242662
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.1,0.0371205
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.1,0.0629719
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.1,0.1144488
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.1,0.2170095
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.5, 0.0178123
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.5,0.0213963
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.5,0.0267666
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.5,0.0381274
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.5,0.0630169
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.5,0.1145506
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.5,0.2176662
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,1, 0.0309504
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,1,0.0331852
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,1,0.0366097
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,1,0.0452943
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,1,0.0666862
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,1,0.1152374
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,1,0.2178724
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,2, 0.0565416
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,2,0.0598253
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,2,0.0634621
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,2,0.0692490
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,2,0.0842966
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,2,0.1252182
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,2,0.2197406
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,4, 0.1048364
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,4,0.1096178
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,4,0.1146436
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,4,0.1238506
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,4,0.1369759
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,4,0.1643569
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,4,0.2424542
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,8, 0.1977477
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,8,0.2050909
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,8,0.2127010
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,8,0.2254227
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,8,0.2444424
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,8,0.2728593
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,8,0.3233177
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,16, 0.3751018
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,16,0.3879864
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,16,0.3980279
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,16,0.4180918
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,16,0.4455048
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,16,0.4866336
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,16,0.5425727
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.1,0.0185489
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.1,0.0210350
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.1,0.0241487
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.1,0.0303817
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.1,0.0427150
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.1,0.0673790
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.1,0.1164132
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.5, 0.0270122
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.5,0.0304327
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.5,0.0339323
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.5,0.0399473
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.5,0.0521650
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.5,0.0767315
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.5,0.1258912
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,1, 0.0390704
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,1,0.0443173
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,1,0.0497702
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,1,0.0584775
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,1,0.0717093
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,1,0.0957016
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,1,0.1446201
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,2, 0.0556492
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,2,0.0641263
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,2,0.0725983
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,2,0.0862340
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,2,0.1060727
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,2,0.1350957
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,2,0.1821525
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,4, 0.0751951
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,4,0.0894062
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,4,0.1025198
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,4,0.1245915
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,4,0.1566209
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,4,0.2001927
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,4,0.2610939
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,8, 0.0941131
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,8,0.1164581
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,8,0.1395206
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,8,0.1741338
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,8,0.2243012
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,8,0.2954575
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,8,0.3874405
