nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_rising,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,-0.0194116
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0231024
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0264195
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0251964
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,-0.0150370
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,0.0093955
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,0.0700069
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, -0.0237447
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,-0.0234964
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,-0.0269442
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,-0.0257906
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,-0.0154550
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,0.0089940
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,0.0696166
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, -0.0241715
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,-0.0279361
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,-0.0274548
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,-0.0261603
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,-0.0199957
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,0.0044541
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,0.0650663
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, -0.0293731
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,-0.0289705
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,-0.0321805
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,-0.0312493
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,-0.0252616
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,-0.0007898
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.0559198
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, -0.0357353
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,-0.0394290
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,-0.0425372
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,-0.0449119
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,-0.0427636
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,-0.0227446
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,0.0339409
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, -0.0445510
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,-0.0482496
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,-0.0510503
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,-0.0576891
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,-0.0629090
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,-0.0541309
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,-0.0061243
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, -0.0504749
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,-0.0540484
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,-0.0612137
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,-0.0714990
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,-0.0924111
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,-0.1072440
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,-0.0937500
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,-0.0117306
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0191592
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0303841
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0447838
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0656672
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.0995767
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,-0.1564042
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0119739
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0195312
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0306831
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0451719
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0660908
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.1000311
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,-0.1529157
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, -0.0124422
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0199980
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0314532
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0496823
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0710108
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,-0.1047326
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,-0.1614034
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, -0.0137418
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,-0.0213517
