nom_voltage,nom_temperature,nom_process,related_pin AP,related_pin INOUT1,timing_type three_state_enable,timing_type three_state_disable,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,1.93462,-0.0110369
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,1.93462,-0.0051131
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,1.93462,0.0041021
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,1.93462,0.0175282
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,1.93462,0.0358410
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,2.93462, -0.0485011
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,2.93462,-0.0427742
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,2.93462,-0.0371839
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,2.93462,-0.0286678
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,2.93462,-0.0152631
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,2.93462,0.0041684
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,2.93462,0.0324984
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,4.93462, -0.1170805
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,4.93462,-0.1078831
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,4.93462,-0.0987692
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,4.93462,-0.0846777
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,4.93462,-0.0650160
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,4.93462,-0.0361640
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,4.93462,0.0050075
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,8.93462, -0.2722756
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,8.93462,-0.2553106
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,8.93462,-0.2378077
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,8.93462,-0.2143903
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,8.93462,-0.1828450
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,8.93462,-0.1372148
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,8.93462,-0.0779107
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,16.9346, -0.6239550
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,16.9346,-0.5860374
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,16.9346,-0.5519342
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,16.9346,-0.5085595
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,16.9346,-0.4487303
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,16.9346,-0.3785038
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,16.9346,-0.2827609
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.03462,0.0105466
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.03462,0.0120690
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.03462,0.0136333
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.03462,0.0165141
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.03462,0.0215525
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.03462,0.0315336
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.03462,0.0530186
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.43462, 0.0164793
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.43462,0.0183192
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.43462,0.0203652
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.43462,0.0241675
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.43462,0.0301908
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.43462,0.0407988
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.43462,0.0604003
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.93462, 0.0273177
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.93462,0.0296956
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.93462,0.0321659
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.93462,0.0367683
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.93462,0.0446918
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.93462,0.0576668
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.93462,0.0796005
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,2.93462, 0.0496149
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,2.93462,0.0514396
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,2.93462,0.0539292
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,2.93462,0.0593491
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,2.93462,0.0688404
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,2.93462,0.0855407
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,2.93462,0.1120086
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,4.93462, 0.0928268
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,4.93462,0.0965391
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,4.93462,0.0994627
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,4.93462,0.1034067
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,4.93462,0.1136423
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,4.93462,0.1348838
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,4.93462,0.1674950
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,8.93462, 0.1663691
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,8.93462,0.1763146
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,8.93462,0.1839020
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,8.93462,0.1942734
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,8.93462,0.2043471
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,8.93462,0.2223042
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,8.93462,0.2606185
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,16.9346, 0.2862695
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,16.9346,0.3098513
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,16.9346,0.3296967
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,16.9346,0.3545468
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,16.9346,0.3816999
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,16.9346,0.4048454
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,16.9346,0.4388292
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,1.03462,0.0060681
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,1.03462,0.0060685
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,1.03462,0.0060690
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,1.03462,0.0060700
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,1.03462,0.0060700
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,1.03462,0.0060700
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,1.03462,0.0060700
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,1.43462, 0.0123912
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,1.43462,0.0125474
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,1.43462,0.0125474
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,1.43462,0.0125474
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,1.43462,0.0125474
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,1.43462,0.0125474
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,1.43462,0.0125474
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,1.93462, 0.0253326
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,1.93462,0.0253326
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,1.93462,0.0253326
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,1.93462,0.0254482
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,1.93462,0.0254482
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,1.93462,0.0254482
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,1.93462,0.0256507
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,2.93462, 0.0508053
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,2.93462,0.0508678
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,2.93462,0.0509291
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,2.93462,0.0510057
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,2.93462,0.0512823
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,2.93462,0.0514132
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,2.93462,0.0514132
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,4.93462, 0.1013129
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,4.93462,0.1015785
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,4.93462,0.1019254
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,4.93462,0.1019254
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,4.93462,0.1019254
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,4.93462,0.1019254
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,4.93462,0.1019254
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,8.93462, 0.2037729
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,8.93462,0.2037729
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,8.93462,0.2037729
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,8.93462,0.2037729
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,8.93462,0.2037729
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,8.93462,0.2037729
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,8.93462,0.2054248
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,16.9346, 0.4061580
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,16.9346,0.4063221
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,16.9346,0.4065054
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,16.9346,0.4067935
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,16.9346,0.4068334
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,16.9346,0.4068334
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,16.9346,0.4068334
