nom_voltage,nom_temperature,nom_process,related_pin A,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.016,2, 0.0335255
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.032,2,0.0359085
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.064,2,0.0394091
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.128,2,0.0461355
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.256,2,0.0583428
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.512,2,0.0794254
0.850000,125.000000,1.01,1,1,1,1,0,0,0,1.024,2,0.1136673
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.016,4, 0.0574716
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.032,4,0.0597211
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.064,4,0.0634209
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.128,4,0.0702766
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.256,4,0.0852817
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.512,4,0.1098223
0.850000,125.000000,1.01,1,1,1,1,0,0,0,1.024,4,0.1530109
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.016,8, 0.1043597
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.032,8,0.1081799
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.064,8,0.1111343
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.128,8,0.1199515
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.256,8,0.1324872
0.850000,125.000000,1.01,1,1,1,1,0,0,0,0.512,8,0.1609394
0.850000,125.000000,1.01,1,1,1,1,0,0,0,1.024,8,0.2136752
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,0.1,0.0106487
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,0.1,0.0114819
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,0.1,0.0127293
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,0.1,0.0153409
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,0.1,0.0219393
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,0.1,0.0369055
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.1,0.0686604
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,0.25, 0.0178335
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,0.25,0.0188461
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,0.25,0.0202148
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,0.25,0.0230005
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,0.25,0.0281093
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,0.25,0.0403676
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.25,0.0699336
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,0.5, 0.0317833
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,0.5,0.0328076
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,0.5,0.0345905
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,0.5,0.0376731
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,0.5,0.0438589
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,0.5,0.0539397
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.5,0.0776419
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,1, 0.0600676
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,1,0.0606672
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,1,0.0625354
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,1,0.0661691
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,1,0.0722086
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,1,0.0848206
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,1,0.1057461
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,2, 0.1167449
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,2,0.1170467
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,2,0.1181697
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,2,0.1224057
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,2,0.1278310
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,2,0.1425919
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,2,0.1667322
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,4, 0.2316987
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,4,0.2316987
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,4,0.2323737
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,4,0.2346130
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,4,0.2408571
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,4,0.2524492
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,4,0.2823313
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,8, 0.4561314
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,8,0.4561314
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,8,0.4567449
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,8,0.4631073
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,8,0.4671352
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,8,0.4751948
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,8,0.5052216
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.1,0.0067144
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.1,0.0080365
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.1,0.0100554
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.1,0.0136403
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.1,0.0197045
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.1,0.0314205
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.1,0.0553414
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.25, 0.0061614
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.25,0.0077282
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.25,0.0101687
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.25,0.0146190
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.25,0.0222820
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.25,0.0349673
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.25,0.0582238
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.5, 0.0038981
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.5,0.0058583
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.5,0.0089481
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.5,0.0142768
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.5,0.0235966
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.5,0.0394613
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.5,0.0654267
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,1, -0.0015284
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,1,0.0005443
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,1,0.0039873
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,1,0.0105903
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,1,0.0221030
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,1,0.0416717
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,1,0.0739682
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,2, -0.0130467
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,2,-0.0109477
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,2,-0.0071707
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,2,0.0000206
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,2,0.0137486
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,2,0.0372277
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,2,0.0772075
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,4, -0.0361801
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,4,-0.0338597
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,4,-0.0300673
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,4,-0.0226744
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,4,-0.0080080
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,4,0.0196242
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,4,0.0671418
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,8, -0.0809216
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,8,-0.0786208
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,8,-0.0755449
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,8,-0.0688386
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,8,-0.0538254
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,8,-0.0239156
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,8,0.0311139
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.1,0.0107514
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.1,0.0119705
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.1,0.0139480
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.1,0.0174223
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.1,0.0253775
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.1,0.0429585
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.1,0.0812241
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.25, 0.0166216
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.25,0.0178774
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.25,0.0199515
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.25,0.0239553
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.25,0.0313629
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.25,0.0468312
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.25,0.0817770
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.5, 0.0280463
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.5,0.0293681
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.5,0.0315737
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.5,0.0359288
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.5,0.0437893
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.5,0.0590073
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.5,0.0897579
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,1, 0.0516893
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,1,0.0527967
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,1,0.0544144
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,1,0.0589151
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,1,0.0678599
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,1,0.0839079
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,1,0.1146123
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,2, 0.1009923
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,2,0.1011439
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,2,0.1028044
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,2,0.1055582
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,2,0.1136099
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,2,0.1309532
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,2,0.1639638
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,4, 0.2004771
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,4,0.2004771
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,4,0.2012694
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,4,0.2018051
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,4,0.2080538
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,4,0.2235438
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,4,0.2587346
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,8, 0.4014107
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,8,0.4014434
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,8,0.4015451
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,8,0.4015451
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,8,0.4044504
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,8,0.4128604
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,8,0.4447397
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.1,0.0289949
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.1,0.0326537
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.1,0.0387187
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.1,0.0506105
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.1,0.0744092
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.1,0.1215529
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.1,0.2153327
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.25, 0.0405962
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.25,0.0441824
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.25,0.0502173
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.25,0.0621161
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.25,0.0857487
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.25,0.1329562
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.25,0.2272213
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,0.5, 0.0642518
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,0.5,0.0681891
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,0.5,0.0739461
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,0.5,0.0853300
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,0.5,0.1087373
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,0.5,0.1558259
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,0.5,0.2495336
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,1, 0.1044666
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,1,0.1106947
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,1,0.1195395
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,1,0.1334583
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,1,0.1564310
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,1,0.2023444
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,1,0.2954415
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,2, 0.1718567
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,2,0.1818771
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,2,0.1960353
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,2,0.2175041
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,2,0.2501653
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,2,0.2973451
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,2,0.3890287
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,4, 0.2854423
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,4,0.3007777
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,4,0.3235118
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,4,0.3586803
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,4,0.4105270
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,4,0.4821238
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,4,0.5800057
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.016,8, 0.4686211
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.032,8,0.4982949
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.064,8,0.5356725
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.128,8,0.5949090
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.256,8,0.6780745
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,0.512,8,0.7928039
0.750000,-40.000000,0.99,1,1,1,1,0,0,0,1.024,8,0.9449551
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.1,0.0276793
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.1,0.0346997
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.1,0.0464318
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.1,0.0698167
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.1,0.1163835
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.1,0.2103356
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.1,0.3980356
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.25, 0.0288263
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.25,0.0352769
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.25,0.0465794
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.25,0.0699234
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.25,0.1168324
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.25,0.2101986
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.25,0.3969159
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,0.5, 0.0366652
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,0.5,0.0417472
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,0.5,0.0514515
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,0.5,0.0720221
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,0.5,0.1169441
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,0.5,0.2104953
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,0.5,0.3976949
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,1, 0.0614433
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,1,0.0642095
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,1,0.0708856
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,1,0.0863584
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,1,0.1251043
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,1,0.2120790
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,1,0.3981801
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,2, 0.1123599
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,2,0.1165877
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,2,0.1230220
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,2,0.1324938
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,2,0.1599675
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,2,0.2326453
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,2,0.4030186
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,4, 0.2090269
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,4,0.2149915
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,4,0.2246481
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,4,0.2397577
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,4,0.2619679
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,4,0.3080879
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,4,0.4496102
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.016,8, 0.3934361
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.032,8,0.4030196
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.064,8,0.4163505
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.128,8,0.4385826
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.256,8,0.4736747
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,0.512,8,0.5206471
0.750000,-40.000000,0.99,1,1,1,0,1,0,0,1.024,8,0.6059965
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.1,0.0208924
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.1,0.0230462
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.1,0.0266314
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.1,0.0338210
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.1,0.0480386
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.1,0.0763442
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.1,0.1332963
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.25, 0.0303030
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.25,0.0328127
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.25,0.0364100
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.25,0.0434108
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.25,0.0574692
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.25,0.0859194
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.25,0.1425156
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,0.5, 0.0442801
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,0.5,0.0482936
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,0.5,0.0537388
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,0.5,0.0627228
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,0.5,0.0768141
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,0.5,0.1047320
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,0.5,0.1613386
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,1, 0.0639826
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,1,0.0701730
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,1,0.0789714
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,1,0.0927248
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,1,0.1137128
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,1,0.1441619
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,1,0.1995536
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,2, 0.0898038
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,2,0.0994147
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,2,0.1140879
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,2,0.1356367
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.256,2,0.1686928
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.512,2,0.2143245
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,1.024,2,0.2782475
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.016,4, 0.1185777
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.032,4,0.1352143
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.064,4,0.1575267
0.750000,-40.000000,0.99,1,1,1,0,0,1,0,0.128,4,0.1924105
