nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,timing_type combinational,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.5,0.0682592
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.5,0.0853092
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,1, 0.0520159
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,1,0.0533822
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,1,0.0550168
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,1,0.0579689
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,1,0.0632941
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,1,0.0726229
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,1,0.0896435
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,2, 0.0580983
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,2,0.0594817
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,2,0.0611733
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,2,0.0642267
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,2,0.0696791
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,2,0.0791472
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,2,0.0962865
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,4, 0.0663742
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,4,0.0677892
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,4,0.0695924
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,4,0.0727741
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,4,0.0784858
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,4,0.0886331
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,4,0.1061899
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,8, 0.0771097
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,8,0.0785751
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,8,0.0803549
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,8,0.0839813
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,8,0.0903289
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,8,0.1015818
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,8,0.1206665
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,16, 0.0911463
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,16,0.0926921
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,16,0.0945589
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,16,0.0982009
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,16,0.1056915
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,16,0.1183524
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,16,0.1406227
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.1,0.0170345
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.1,0.0179163
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.1,0.0190411
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.1,0.0215994
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.1,0.0268800
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.1,0.0380805
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.1,0.0622953
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,0.5, 0.0172923
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,0.5,0.0181295
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,0.5,0.0192750
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,0.5,0.0217153
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,0.5,0.0269416
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,0.5,0.0381875
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,0.5,0.0624220
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,1, 0.0184169
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,1,0.0192465
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,1,0.0204190
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,1,0.0227800
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,1,0.0278750
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,1,0.0388120
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,1,0.0627538
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,2, 0.0219178
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,2,0.0226512
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,2,0.0236612
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,2,0.0259049
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,2,0.0309000
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,2,0.0413782
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,2,0.0646213
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,4, 0.0306286
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,4,0.0310382
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,4,0.0319451
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,4,0.0339541
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,4,0.0384480
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,4,0.0479729
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,4,0.0694615
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,8, 0.0467994
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,8,0.0473843
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,8,0.0481314
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,8,0.0499189
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,8,0.0553821
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,8,0.0639998
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,8,0.0827814
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.016,16, 0.0773541
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.032,16,0.0777463
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.064,16,0.0784581
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.128,16,0.0800261
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.256,16,0.0839249
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,0.512,16,0.0924680
0.850000,125.000000,1.01,0,1,1,0,1,0,0,0,1,1.024,16,0.1107284
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.1,0.0383500
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.1,0.0396120
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.1,0.0410893
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.1,0.0438564
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.1,0.0487843
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.1,0.0574298
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.1,0.0725790
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,0.5, 0.0402231
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,0.5,0.0414550
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,0.5,0.0429173
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,0.5,0.0456298
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,0.5,0.0504973
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,0.5,0.0590921
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,0.5,0.0741336
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,1, 0.0428757
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,1,0.0441300
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,1,0.0456236
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,1,0.0484064
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,1,0.0533870
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,1,0.0620656
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,1,0.0771953
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,2, 0.0454536
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,2,0.0467365
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,2,0.0482645
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,2,0.0511636
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,2,0.0564258
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,2,0.0655075
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,2,0.0812818
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,4, 0.0446474
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,4,0.0460160
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,4,0.0476754
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,4,0.0508502
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,4,0.0566357
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,4,0.0669312
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,4,0.0839781
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,8, 0.0343967
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,8,0.0358880
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,8,0.0377159
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,8,0.0412387
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,8,0.0480661
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,8,0.0597975
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,8,0.0796148
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.016,16, 0.0044189
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.032,16,0.0059870
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.064,16,0.0078843
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.128,16,0.0117944
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.256,16,0.0192718
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,0.512,16,0.0329583
0.850000,125.000000,1.01,0,1,1,1,0,1,0,0,0,1.024,16,0.0574441
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.1,0.0233258
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.1,0.0240394
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.1,0.0251037
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.1,0.0272100
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.1,0.0315014
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.1,0.0404234
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.1,0.0589288
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,0.5, 0.0240775
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,0.5,0.0248474
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,0.5,0.0257829
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,0.5,0.0279228
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,0.5,0.0321256
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,0.5,0.0409080
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,0.5,0.0591089
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,1, 0.0279309
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,1,0.0285117
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,1,0.0295958
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,1,0.0314313
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,1,0.0353573
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,1,0.0436895
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,1,0.0614808
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,2, 0.0368618
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,2,0.0375145
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,2,0.0382860
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,2,0.0399944
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,2,0.0437288
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,2,0.0516035
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,2,0.0686038
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,4, 0.0540940
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,4,0.0547240
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,4,0.0554643
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,4,0.0567599
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,4,0.0608154
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,4,0.0686827
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,4,0.0848200
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,8, 0.0863982
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,8,0.0869493
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,8,0.0877255
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,8,0.0894743
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,8,0.0936118
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,8,0.1016624
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,8,0.1177702
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.016,16, 0.1477295
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.032,16,0.1489550
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.064,16,0.1509606
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.128,16,0.1528921
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.256,16,0.1562420
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,0.512,16,0.1644856
0.850000,125.000000,1.01,0,1,1,1,0,0,1,0,0,1.024,16,0.1824474
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.1,0.0350174
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.1,0.0363904
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.1,0.0380114
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.1,0.0410480
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.1,0.0464751
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.1,0.0561308
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.1,0.0735188
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,0.5, 0.0398279
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,0.5,0.0411609
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,0.5,0.0427512
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,0.5,0.0457064
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,0.5,0.0510389
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,0.5,0.0605621
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,0.5,0.0777821
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,1, 0.0480365
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,1,0.0493796
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,1,0.0509881
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,1,0.0540255
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,1,0.0594933
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,1,0.0690892
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,1,0.0862448
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,2, 0.0602625
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,2,0.0616697
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,2,0.0633771
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,2,0.0666418
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,2,0.0724945
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,2,0.0828123
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,2,0.1008338
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,4, 0.0787127
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,4,0.0801512
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,4,0.0819225
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,4,0.0856441
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,4,0.0922308
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,4,0.1038418
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,4,0.1238425
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,8, 0.1072997
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,8,0.1088339
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,8,0.1107525
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,8,0.1145598
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,8,0.1217757
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,8,0.1357109
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,8,0.1585995
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.016,16, 0.1538664
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.032,16,0.1555019
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.064,16,0.1575299
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.128,16,0.1615652
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.256,16,0.1698863
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,0.512,16,0.1851932
0.850000,125.000000,1.01,0,1,1,1,0,0,0,1,0,1.024,16,0.2128255
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.1,0.0179730
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.1,0.0188448
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.1,0.0199626
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.1,0.0225030
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.1,0.0277933
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.1,0.0391215
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.1,0.0632366
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,0.5, 0.0187764
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,0.5,0.0195469
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,0.5,0.0206839
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,0.5,0.0231422
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,0.5,0.0283732
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,0.5,0.0395111
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,0.5,0.0635021
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,1, 0.0238669
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,1,0.0245318
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,1,0.0254799
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,1,0.0275533
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,1,0.0321253
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,1,0.0422392
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,1,0.0652553
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,2, 0.0347232
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,2,0.0353310
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,2,0.0363561
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,2,0.0380033
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,2,0.0421651
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,2,0.0514706
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,2,0.0722941
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,4, 0.0556707
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,4,0.0562551
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,4,0.0565976
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,4,0.0580727
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,4,0.0624730
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,4,0.0708061
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,4,0.0895547
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,8, 0.0925633
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,8,0.0931563
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,8,0.0937202
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,8,0.0953355
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,8,0.0987336
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,8,0.1069203
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,8,0.1253837
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.016,16, 0.1640736
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.032,16,0.1640736
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.064,16,0.1640736
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.128,16,0.1647928
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.256,16,0.1683352
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,0.512,16,0.1750941
0.850000,125.000000,1.01,0,1,1,1,0,0,0,0,1,1.024,16,0.1933689
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.1,0.1625938
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.1,0.1696198
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.1,0.1772461
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.1,0.1899279
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.1,0.2104471
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.1,0.2446976
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.1,0.3028539
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,0.5, 0.1697144
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,0.5,0.1766721
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,0.5,0.1842567
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,0.5,0.1970275
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,0.5,0.2175764
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,0.5,0.2518448
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,0.5,0.3100224
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,1, 0.1844483
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,1,0.1915584
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,1,0.1990389
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,1,0.2116918
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,1,0.2326145
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,1,0.2664796
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,1,0.3253823
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.016,2, 0.2160407
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.032,2,0.2231518
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.064,2,0.2306651
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.128,2,0.2431646
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.256,2,0.2640299
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,0.512,2,0.2983429
0.750000,-40.000000,0.99,1,0,1,1,0,1,0,0,0,1.024,2,0.3568257
