nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,0.1,0.0272368
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,0.1,0.0280416
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,0.1,0.0293429
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,0.1,0.0317545
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,0.1,0.0361558
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,0.1,0.0440053
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,0.1,0.0581071
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,0.25, 0.0284882
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,0.25,0.0293083
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,0.25,0.0306128
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,0.25,0.0330426
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,0.25,0.0374262
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,0.25,0.0452061
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,0.25,0.0592905
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,0.5, 0.0282517
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,0.5,0.0290857
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,0.5,0.0304132
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,0.5,0.0329745
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,0.5,0.0373829
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,0.5,0.0452735
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,0.5,0.0596384
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,1, 0.0242698
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,1,0.0251796
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,1,0.0266422
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,1,0.0293647
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,1,0.0342730
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,1,0.0429124
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,1,0.0578338
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,2, 0.0109879
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,2,0.0120094
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,2,0.0136255
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,2,0.0166955
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,2,0.0223419
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,2,0.0322105
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,2,0.0491556
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,4, -0.0224056
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,4,-0.0212726
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,4,-0.0194209
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,4,-0.0158572
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,4,-0.0091717
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,4,0.0027517
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,4,0.0233706
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,8, -0.0935031
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,8,-0.0922903
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,8,-0.0902839
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,8,-0.0853897
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,8,-0.0778787
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,8,-0.0641612
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,8,-0.0394648
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,0.1,0.0170914
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,0.1,0.0177149
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,0.1,0.0188305
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,0.1,0.0210159
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,0.1,0.0254571
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,0.1,0.0345547
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,0.1,0.0532126
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,0.25, 0.0193316
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,0.25,0.0199575
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,0.25,0.0209250
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,0.25,0.0229694
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,0.25,0.0270731
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,0.25,0.0357612
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,0.25,0.0539794
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,0.5, 0.0239491
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,0.5,0.0244621
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,0.5,0.0254623
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,0.5,0.0272512
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,0.5,0.0312531
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,0.5,0.0393256
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,0.5,0.0568385
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,1, 0.0336226
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,1,0.0341343
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,1,0.0350034
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,1,0.0367323
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,1,0.0401378
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,1,0.0477799
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,1,0.0641010
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,2, 0.0531813
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,2,0.0536469
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,2,0.0544208
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,2,0.0559874
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,2,0.0590523
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,2,0.0664751
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,2,0.0820240
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,4, 0.0896239
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,4,0.0909169
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,4,0.0915797
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,4,0.0932607
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,4,0.0966894
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,4,0.1040233
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,4,0.1197550
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,8, 0.1659632
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,8,0.1664339
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,8,0.1665255
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,8,0.1692896
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,8,0.1729307
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,8,0.1804123
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,8,0.1958004
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,0.1,0.0282619
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,0.1,0.0291429
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,0.1,0.0305312
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,0.1,0.0331527
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,0.1,0.0378643
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,0.1,0.0463634
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,0.1,0.0622389
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,0.25, 0.0347663
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,0.25,0.0356275
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,0.25,0.0369972
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,0.25,0.0395425
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,0.25,0.0441710
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,0.25,0.0524934
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,0.25,0.0681327
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,0.5, 0.0449102
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,0.5,0.0458695
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,0.5,0.0473990
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,0.5,0.0502701
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,0.5,0.0553694
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,0.5,0.0643255
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,0.5,0.0799736
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,1, 0.0609099
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,1,0.0619213
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,1,0.0636300
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,1,0.0669156
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,1,0.0726936
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,1,0.0828318
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,1,0.1003879
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,2, 0.0870039
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,2,0.0881219
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,2,0.0899765
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,2,0.0936914
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,2,0.1004311
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,2,0.1126935
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,2,0.1332355
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,4, 0.1327356
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,4,0.1339386
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,4,0.1359298
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,4,0.1399114
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,4,0.1475913
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,4,0.1613395
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,4,0.1868140
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,8, 0.2179352
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.032,8,0.2192225
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.064,8,0.2213682
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.128,8,0.2256767
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.256,8,0.2339189
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.512,8,0.2504875
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,1.024,8,0.2794961
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,0.1,0.0139231
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,0.1,0.0146020
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,0.1,0.0158328
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,0.1,0.0183733
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,0.1,0.0235713
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,0.1,0.0345449
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,0.1,0.0582301
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,0.25, 0.0161589
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,0.25,0.0168073
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,0.25,0.0178224
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,0.25,0.0200077
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,0.25,0.0247731
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,0.25,0.0352077
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,0.25,0.0584300
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,0.5, 0.0235492
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,0.5,0.0241053
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,0.5,0.0248967
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,0.5,0.0269526
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,0.5,0.0310750
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,0.5,0.0402115
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,0.5,0.0613799
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,1, 0.0362199
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,1,0.0368939
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,1,0.0377407
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,1,0.0396026
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,1,0.0437324
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,1,0.0522271
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,1.024,1,0.0710652
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.016,2, 0.0604082
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.032,2,0.0608064
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.064,2,0.0615600
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.128,2,0.0637409
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.256,2,0.0673354
0.850000,125.000000,1.01,1,0,0,1,1,0,0,0,1,0.512,2,0.0761486
