nom_voltage,nom_temperature,nom_process,related_pin A,related_pin EN,timing_type combinational,timing_type three_state_enable,timing_type three_state_disable,timing_sense positive_unate,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,2.2077, 0.0467426
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,2.2077,0.0474407
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,2.2077,0.0486058
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,2.2077,0.0508856
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,2.2077,0.0552605
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,2.2077,0.0633539
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,2.2077,0.0781587
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,3.2077, 0.0421897
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,3.2077,0.0429583
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,3.2077,0.0442457
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,3.2077,0.0467941
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,3.2077,0.0517627
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,3.2077,0.0612072
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,3.2077,0.0790492
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,5.2077, 0.0290451
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,5.2077,0.0298763
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,5.2077,0.0312586
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,5.2077,0.0340111
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,5.2077,0.0391825
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,5.2077,0.0508487
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,5.2077,0.0708984
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,9.2077, -0.0020285
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,9.2077,-0.0011433
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,9.2077,0.0003321
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,9.2077,0.0032842
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,9.2077,0.0091994
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,9.2077,0.0210507
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,9.2077,0.0434497
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,1.3077,0.0076383
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,1.3077,0.0077161
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,1.3077,0.0078763
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,1.3077,0.0082336
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,1.3077,0.0090423
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,1.3077,0.0104970
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,1.3077,0.0135680
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,1.4577, 0.0102324
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,1.4577,0.0103181
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,1.4577,0.0104672
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,1.4577,0.0107817
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,1.4577,0.0115678
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,1.4577,0.0128718
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,1.4577,0.0159287
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,1.7077, 0.0155262
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,1.7077,0.0155930
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,1.7077,0.0157129
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,1.7077,0.0159765
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,1.7077,0.0166033
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,1.7077,0.0180997
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,1.7077,0.0211656
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,2.2077, 0.0260617
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,2.2077,0.0261333
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,2.2077,0.0262549
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,2.2077,0.0265254
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,2.2077,0.0271355
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,2.2077,0.0285097
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,2.2077,0.0317748
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,3.2077, 0.0469668
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,3.2077,0.0470403
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,3.2077,0.0471484
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,3.2077,0.0473696
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,3.2077,0.0479362
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,3.2077,0.0494146
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,3.2077,0.0524977
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,5.2077, 0.0881711
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,5.2077,0.0882233
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,5.2077,0.0883132
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,5.2077,0.0885065
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,5.2077,0.0890131
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,5.2077,0.0903761
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,5.2077,0.0933119
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,9.2077, 0.1708123
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,9.2077,0.1708544
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,9.2077,0.1709284
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,9.2077,0.1710871
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,9.2077,0.1714355
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,9.2077,0.1722396
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,9.2077,0.1742321
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,1.3077,0.0344564
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,1.3077,0.0350833
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,1.3077,0.0359889
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,1.3077,0.0380205
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,1.3077,0.0414812
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,1.3077,0.0475225
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,1.3077,0.0575889
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,1.4577, 0.0409391
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,1.4577,0.0416053
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,1.4577,0.0426975
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,1.4577,0.0444385
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,1.4577,0.0484500
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,1.4577,0.0553232
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,1.4577,0.0670287
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,1.7077, 0.0490779
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,1.7077,0.0498041
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,1.7077,0.0510411
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,1.7077,0.0533727
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,1.7077,0.0576985
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,1.7077,0.0655795
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,1.7077,0.0795568
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,2.2077, 0.0595378
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,2.2077,0.0602982
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,2.2077,0.0615734
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,2.2077,0.0638305
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,2.2077,0.0686287
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,2.2077,0.0781549
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,2.2077,0.0945379
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,3.2077, 0.0724005
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,3.2077,0.0732184
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,3.2077,0.0745813
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,3.2077,0.0773028
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,3.2077,0.0828157
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,3.2077,0.0932275
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,3.2077,0.1129376
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,5.2077, 0.0915955
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,5.2077,0.0924162
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,5.2077,0.0937913
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,5.2077,0.0965636
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,5.2077,0.1021389
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,5.2077,0.1132932
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,5.2077,0.1351659
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,9.2077, 0.1251294
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,9.2077,0.1259638
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,9.2077,0.1273630
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,9.2077,0.1301900
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,9.2077,0.1361630
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,9.2077,0.1473659
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,9.2077,0.1701683
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.3077,0.0065781
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.3077,0.0066933
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.3077,0.0068490
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.3077,0.0072982
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.3077,0.0079857
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.3077,0.0093464
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.3077,0.0123186
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.4577, 0.0097979
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.4577,0.0098814
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.4577,0.0100500
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.4577,0.0103103
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.4577,0.0111747
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.4577,0.0126823
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.4577,0.0153994
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.7077, 0.0156943
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.7077,0.0157623
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.7077,0.0160834
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.7077,0.0162580
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.7077,0.0169931
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.7077,0.0184051
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.7077,0.0216584
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,2.2077, 0.0269531
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,2.2077,0.0270193
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,2.2077,0.0271543
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,2.2077,0.0273860
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,2.2077,0.0279934
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,2.2077,0.0296071
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,2.2077,0.0327552
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,3.2077, 0.0488126
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,3.2077,0.0488783
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,3.2077,0.0489900
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,3.2077,0.0492260
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,3.2077,0.0492260
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,3.2077,0.0503455
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,3.2077,0.0537737
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,5.2077, 0.0927872
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,5.2077,0.0927872
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,5.2077,0.0927872
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,5.2077,0.0928585
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,5.2077,0.0931042
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,5.2077,0.0939020
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,5.2077,0.0952823
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,9.2077, 0.1813406
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,9.2077,0.1813406
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,9.2077,0.1813406
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,9.2077,0.1813605
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,9.2077,0.1813605
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,9.2077,0.1820841
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,9.2077,0.1820841
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,1.3077,0.0211875
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,1.3077,0.0221344
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,1.3077,0.0234648
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,1.3077,0.0259113
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,1.3077,0.0299989
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,1.3077,0.0363323
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,1.3077,0.0464597
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,1.4577, 0.0151555
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,1.4577,0.0164702
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,1.4577,0.0184618
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,1.4577,0.0219395
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,1.4577,0.0273146
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,1.4577,0.0355696
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,1.4577,0.0478366
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,1.7077, -0.0040922
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,1.7077,-0.0018986
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,1.7077,0.0012818
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,1.7077,0.0066852
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,1.7077,0.0149814
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,1.7077,0.0271235
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,1.7077,0.0438126
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,2.2077, -0.0560774
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,2.2077,-0.0521075
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,2.2077,-0.0463865
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,2.2077,-0.0370960
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,2.2077,-0.0224961
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,2.2077,-0.0031012
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,2.2077,0.0230677
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,3.2077, -0.1818986
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,3.2077,-0.1758543
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,3.2077,-0.1656921
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,3.2077,-0.1488839
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,3.2077,-0.1219933
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,3.2077,-0.0867731
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,3.2077,-0.0434066
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,5.2077, -0.4603479
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,5.2077,-0.4466310
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,5.2077,-0.4356514
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,5.2077,-0.4115153
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,5.2077,-0.3685459
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,5.2077,-0.3005600
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,5.2077,-0.2197150
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.016,9.2077, -1.0068787
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.032,9.2077,-0.9960214
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.064,9.2077,-0.9910244
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.128,9.2077,-0.9669205
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.256,9.2077,-0.9195045
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,0.512,9.2077,-0.8240708
0.850000,125.000000,1.01,0,1,0,1,0,1,0,1,0,0,0,1.024,9.2077,-0.6677157
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.016,1.3077,0.0088756
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.032,1.3077,0.0088888
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.064,1.3077,0.0089517
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.128,1.3077,0.0091832
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.256,1.3077,0.0097761
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.512,1.3077,0.0110825
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,1.024,1.3077,0.0140261
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.016,1.4577, 0.0137532
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.032,1.4577,0.0137532
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.064,1.4577,0.0137532
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.128,1.4577,0.0137532
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.256,1.4577,0.0137532
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.512,1.4577,0.0146525
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,1.024,1.4577,0.0171038
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.016,1.7077, 0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.032,1.7077,0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.064,1.7077,0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.128,1.7077,0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.256,1.7077,0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.512,1.7077,0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,1.024,1.7077,0.0258531
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.016,2.2077, 0.0647700
0.850000,125.000000,1.01,0,1,0,1,0,1,0,0,1,0,0,0.032,2.2077,0.0647700
