nom_voltage,nom_temperature,nom_process,related_pin INOUT1,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.707016,0.0441045
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,0.857016, 0.0319667
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,0.857016,0.0320994
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,0.857016,0.0323862
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,0.857016,0.0332417
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,0.857016,0.0352446
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,0.857016,0.0394453
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,0.857016,0.0516725
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,1.10702, 0.0633678
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,1.10702,0.0633678
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,1.10702,0.0633678
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,1.10702,0.0633678
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,1.10702,0.0640442
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,1.10702,0.0674711
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,1.10702,0.0752577
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,1.60702, 0.1270870
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,1.60702,0.1270870
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,1.60702,0.1270870
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,1.60702,0.1270870
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,1.60702,0.1270870
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,1.60702,0.1270870
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,1.60702,0.1320780
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,2.60702, 0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,2.60702,0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,2.60702,0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,2.60702,0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,2.60702,0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,2.60702,0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,2.60702,0.2548559
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,4.60702, 0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,4.60702,0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,4.60702,0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,4.60702,0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,4.60702,0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,4.60702,0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,4.60702,0.5096039
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.016,8.60702, 1.0206609
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.032,8.60702,1.0206609
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.064,8.60702,1.0206609
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.128,8.60702,1.0206609
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.256,8.60702,1.0206609
0.850000,125.000000,1.01,1,1,1,0,1,0,0,0.512,8.60702,1.0206609
0.850000,125.000000,1.01,1,1,1,0,1,0,0,1.024,8.60702,1.0206609
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.707016,0.0022397
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.707016,0.0027969
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.707016,0.0037287
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.707016,0.0055761
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.707016,0.0088492
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.707016,0.0143777
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.707016,0.0241010
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,0.857016, 0.0025374
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,0.857016,0.0030560
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,0.857016,0.0040476
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,0.857016,0.0060799
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,0.857016,0.0101142
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,0.857016,0.0172403
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,0.857016,0.0289479
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,1.10702, 0.0027229
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,1.10702,0.0033571
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,1.10702,0.0043875
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,1.10702,0.0063939
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,1.10702,0.0107314
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,1.10702,0.0193717
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,1.10702,0.0341778
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,1.60702, 0.0028202
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,1.60702,0.0034420
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,1.60702,0.0045045
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,1.60702,0.0066241
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,1.60702,0.0109745
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,1.60702,0.0199664
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,1.60702,0.0377828
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,2.60702, 0.0027790
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,2.60702,0.0034752
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,2.60702,0.0046573
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,2.60702,0.0066428
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,2.60702,0.0112854
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,2.60702,0.0199818
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,2.60702,0.0381933
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,4.60702, 0.0026785
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,4.60702,0.0035321
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,4.60702,0.0045947
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,4.60702,0.0067738
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,4.60702,0.0114538
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,4.60702,0.0194705
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,4.60702,0.0374704
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.016,8.60702, 0.0034376
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.032,8.60702,0.0041475
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.064,8.60702,0.0053043
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.128,8.60702,0.0076414
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.256,8.60702,0.0122480
0.850000,125.000000,1.01,1,1,1,0,0,1,0,0.512,8.60702,0.0198773
0.850000,125.000000,1.01,1,1,1,0,0,1,0,1.024,8.60702,0.0377765
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.707016,0.0172604
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.707016,0.0175645
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.707016,0.0181200
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.707016,0.0192640
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.707016,0.0221946
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.707016,0.0307336
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.707016,0.0514863
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,0.857016, 0.0331375
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,0.857016,0.0334101
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,0.857016,0.0339044
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,0.857016,0.0350001
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,0.857016,0.0373786
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,0.857016,0.0428493
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,0.857016,0.0597447
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,1.10702, 0.0649661
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,1.10702,0.0652202
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,1.10702,0.0656255
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,1.10702,0.0665027
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,1.10702,0.0686026
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,1.10702,0.0732527
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,1.10702,0.0838908
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,1.60702, 0.1287395
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,1.60702,0.1289926
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,1.60702,0.1293625
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,1.60702,0.1301743
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,1.60702,0.1317140
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,1.60702,0.1356546
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,1.60702,0.1447619
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,2.60702, 0.2567167
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,2.60702,0.2568732
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,2.60702,0.2570938
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,2.60702,0.2578123
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,2.60702,0.2593422
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,2.60702,0.2622100
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,2.60702,0.2696257
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,4.60702, 0.5112157
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,4.60702,0.5114002
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,4.60702,0.5118379
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,4.60702,0.5129399
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,4.60702,0.5142431
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,4.60702,0.5175109
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,4.60702,0.5231846
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.016,8.60702, 1.0219736
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.032,8.60702,1.0221892
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.064,8.60702,1.0225284
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.128,8.60702,1.0231855
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.256,8.60702,1.0245280
0.850000,125.000000,1.01,1,1,1,0,0,0,1,0.512,8.60702,1.0271525
0.850000,125.000000,1.01,1,1,1,0,0,0,1,1.024,8.60702,1.0334792
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,0.707016,0.0037947
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,0.707016,0.0045902
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,0.707016,0.0058944
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,0.707016,0.0081014
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,0.707016,0.0117068
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,0.707016,0.0171507
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,0.707016,0.0266598
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,0.857016, 0.0036278
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,0.857016,0.0044548
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,0.857016,0.0058797
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,0.857016,0.0084311
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,0.857016,0.0130392
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,0.857016,0.0205384
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,0.857016,0.0316270
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,1.10702, 0.0033234
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,1.10702,0.0040985
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,1.10702,0.0053241
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,1.10702,0.0079990
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,1.10702,0.0132539
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,1.10702,0.0225866
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,1.10702,0.0378264
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,1.60702, 0.0031785
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,1.60702,0.0038733
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,1.60702,0.0050272
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,1.60702,0.0074902
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,1.60702,0.0123563
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,1.60702,0.0225114
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,1.60702,0.0419189
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,2.60702, 0.0029674
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,2.60702,0.0036457
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,2.60702,0.0047191
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,2.60702,0.0072843
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,2.60702,0.0116295
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,2.60702,0.0216374
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,2.60702,0.0416562
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,4.60702, 0.0030337
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,4.60702,0.0036408
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,4.60702,0.0051905
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,4.60702,0.0073206
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,4.60702,0.0113100
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,4.60702,0.0208901
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,4.60702,0.0402057
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.016,8.60702, 0.0033440
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.032,8.60702,0.0040557
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.064,8.60702,0.0052743
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.128,8.60702,0.0077060
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.256,8.60702,0.0113209
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0.512,8.60702,0.0207140
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1.024,8.60702,0.0379710
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,0.707016,0.0172681
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,0.707016,0.0176382
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,0.707016,0.0182027
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,0.707016,0.0192575
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,0.707016,0.0219538
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,0.707016,0.0285331
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,0.707016,0.0441045
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,0.857016, 0.0319667
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,0.857016,0.0320994
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,0.857016,0.0323862
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,0.857016,0.0332417
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,0.857016,0.0352446
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,0.857016,0.0394453
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,0.857016,0.0516725
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,1.10702, 0.0633678
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,1.10702,0.0633678
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,1.10702,0.0633678
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,1.10702,0.0633678
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,1.10702,0.0640442
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,1.10702,0.0674711
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,1.10702,0.0752577
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,1.60702, 0.1270870
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,1.60702,0.1270870
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,1.60702,0.1270870
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,1.60702,0.1270870
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,1.60702,0.1270870
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,1.60702,0.1270870
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,1.60702,0.1320780
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,2.60702, 0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,2.60702,0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,2.60702,0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,2.60702,0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,2.60702,0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,2.60702,0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,2.60702,0.2548559
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,4.60702, 0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,4.60702,0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,4.60702,0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,4.60702,0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,4.60702,0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,4.60702,0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,4.60702,0.5096039
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.016,8.60702, 1.0206609
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.032,8.60702,1.0206609
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.064,8.60702,1.0206609
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.128,8.60702,1.0206609
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.256,8.60702,1.0206609
0.850000,125.000000,1.01,1,0,1,0,1,0,0,0.512,8.60702,1.0206609
0.850000,125.000000,1.01,1,0,1,0,1,0,0,1.024,8.60702,1.0206609
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.016,0.707016,0.0022397
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.032,0.707016,0.0027969
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.064,0.707016,0.0037287
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.128,0.707016,0.0055761
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.256,0.707016,0.0088492
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.512,0.707016,0.0143777
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1.024,0.707016,0.0241010
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.016,0.857016, 0.0025374
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.032,0.857016,0.0030560
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.064,0.857016,0.0040476
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.128,0.857016,0.0060799
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.256,0.857016,0.0101142
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.512,0.857016,0.0172403
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1.024,0.857016,0.0289479
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.016,1.10702, 0.0027229
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.032,1.10702,0.0033571
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.064,1.10702,0.0043875
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.128,1.10702,0.0063939
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.256,1.10702,0.0107314
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.512,1.10702,0.0193717
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1.024,1.10702,0.0341778
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.016,1.60702, 0.0028202
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.032,1.60702,0.0034420
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.064,1.60702,0.0045045
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.128,1.60702,0.0066241
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0.256,1.60702,0.0109745
