nom_voltage,nom_temperature,nom_process,related_pin A0,related_pin B0,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.256,8,-0.0030708
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,0.512,8,0.0100618
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0,1.024,8,0.0323779
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.1,0.0175920
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.1,0.0182283
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.1,0.0193016
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.1,0.0216046
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.1,0.0262387
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.1,0.0363344
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.1,0.0589770
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.25, 0.0179293
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.25,0.0185911
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.25,0.0196289
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.25,0.0219841
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.25,0.0265410
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.25,0.0365124
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.25,0.0592614
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,0.5, 0.0190700
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,0.5,0.0196988
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,0.5,0.0207970
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,0.5,0.0230066
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,0.5,0.0274474
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,0.5,0.0373155
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,0.5,0.0596278
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,1, 0.0225483
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,1,0.0231230
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,1,0.0242138
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,1,0.0266570
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,1,0.0307481
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,1,0.0400347
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,1,0.0614198
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,2, 0.0305858
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,2,0.0311351
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,2,0.0320992
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,2,0.0343361
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,2,0.0384292
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,2,0.0471645
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,2,0.0667370
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,4, 0.0455419
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,4,0.0466332
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,4,0.0476679
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,4,0.0495798
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,4,0.0537391
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,4,0.0620194
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,4,0.0793647
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.016,8, 0.0759305
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.032,8,0.0762781
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.064,8,0.0769040
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.128,8,0.0784486
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.256,8,0.0821611
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,0.512,8,0.0915629
0.850000,125.000000,1.01,1,0,1,1,0,0,0,0,1,1.024,8,0.1081527
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.1,0.0229660
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.1,0.0237319
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.1,0.0249488
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.1,0.0272278
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.1,0.0313878
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.1,0.0389154
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.1,0.0526502
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.25, 0.0243960
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.25,0.0251814
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.25,0.0264175
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.25,0.0287241
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.25,0.0329394
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.25,0.0404540
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.25,0.0541740
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,0.5, 0.0243147
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,0.5,0.0251525
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,0.5,0.0264830
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,0.5,0.0290798
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,0.5,0.0334281
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,0.5,0.0411919
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,0.5,0.0552989
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,1, 0.0203800
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,1,0.0213439
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,1,0.0228132
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,1,0.0255605
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,1,0.0305385
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,1,0.0393153
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,1,0.0542744
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,2, 0.0065186
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,2,0.0075760
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,2,0.0092865
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,2,0.0125344
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,2,0.0187440
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,2,0.0288219
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,2,0.0463886
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,4, -0.0266008
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,4,-0.0254464
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,4,-0.0235520
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,4,-0.0198797
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,4,-0.0129561
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,4,-0.0004456
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,4,0.0212423
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.016,8, -0.0974134
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.032,8,-0.0961780
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.064,8,-0.0941230
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.128,8,-0.0900601
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.256,8,-0.0822926
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,0.512,8,-0.0665831
0.850000,125.000000,1.01,0,1,1,0,1,1,0,0,0,1.024,8,-0.0411203
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.1,0.0140329
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.1,0.0146784
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.1,0.0157346
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.1,0.0178823
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.1,0.0224504
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.1,0.0317429
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.1,0.0514271
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.25, 0.0168803
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.25,0.0174343
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.25,0.0183682
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.25,0.0203199
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.25,0.0243996
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.25,0.0332436
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.25,0.0521729
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,0.5, 0.0225889
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,0.5,0.0230910
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,0.5,0.0239513
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,0.5,0.0258791
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,0.5,0.0294833
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,0.5,0.0377421
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,0.5,0.0555336
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,1, 0.0340281
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,1,0.0345399
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,1,0.0353784
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,1,0.0370181
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,1,0.0403801
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,1,0.0480385
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,1,0.0646836
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,2, 0.0553172
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,2,0.0557708
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,2,0.0565265
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,2,0.0580658
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,2,0.0621994
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,2,0.0697523
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,2,0.0855649
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,4, 0.0967730
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,4,0.0979329
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,4,0.0984088
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,4,0.1002281
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,4,0.1042217
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,4,0.1121395
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,4,0.1286802
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.016,8, 0.1812048
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.032,8,0.1816108
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.064,8,0.1826455
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.128,8,0.1845126
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.256,8,0.1886575
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,0.512,8,0.1973214
0.850000,125.000000,1.01,0,1,1,0,1,0,1,0,0,1.024,8,0.2136060
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.1,0.0302357
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.1,0.0311690
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.1,0.0326707
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.1,0.0354502
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.1,0.0405069
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.512,0.1,0.0496174
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,1.024,0.1,0.0663252
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.016,0.25, 0.0355142
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.032,0.25,0.0364283
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.064,0.25,0.0378686
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.128,0.25,0.0405700
0.850000,125.000000,1.01,0,1,1,0,1,0,0,1,0,0.256,0.25,0.0455153
