nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_falling,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,0.0000000e+00
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0036321
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0030671
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0018843
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,0.0122919
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,0.0445508
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,0.1285997
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, 0.0036717
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,1.6543612e-15
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,0.0005132
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,0.0016273
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,0.0118973
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,0.0480631
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,0.1321120
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, 0.0109670
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,0.0074891
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,0.0041213
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,0.0051988
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,0.0153945
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,0.0515701
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,0.1395252
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, 0.0175082
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,0.0139424
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,0.0151903
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,0.0117188
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,0.0219888
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,0.0581538
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.1497119
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, 0.0306755
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,0.0270953
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,0.0236696
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,0.0213347
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,0.0351850
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,0.0713213
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,0.1670889
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, 0.0491979
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,0.0495243
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,0.0461284
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,0.0436367
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,0.0541591
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,0.1054688
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,0.2321169
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, 0.0745240
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,0.0709562
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,0.0714303
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,0.0609909
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,0.0754316
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,0.1425136
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,0.2929688
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,-0.0156595
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0191677
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0264548
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0370051
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0498870
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.0644372
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,-0.0862440
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0119745
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0195312
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0267057
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0371959
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0542986
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.0690037
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,-0.0944483
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, -0.0086123
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0160809
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0234179
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0380827
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0551628
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0640000,-0.0734299
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0640000,-0.1065685
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.1280000, -0.0098361
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.1280000,-0.0134814
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.1280000,-0.0244324
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.1280000,-0.0436946
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.1280000,-0.0604218
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.1280000,-0.0867310
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.1280000,-0.1278094
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.2560000, -0.0005749
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.2560000,-0.0080711
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.2560000,-0.0191671
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.2560000,-0.0376341
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.2560000,-0.0664395
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.2560000,-0.1050469
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.2560000,-0.1577474
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.5120000, 0.0140413
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.5120000,0.0066002
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.5120000,-0.0046012
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.5120000,-0.0256051
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.5120000,-0.0635088
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.5120000,-0.1241195
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.5120000,-0.1937897
