nom_voltage,nom_temperature,nom_process,related_pin A,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,1,0.1308712
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,1,0.1391064
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,1,0.1544047
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,2, 0.1338588
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,2,0.1350028
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,2,0.1363168
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,2,0.1388343
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,2,0.1433847
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,2,0.1515770
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,2,0.1669551
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,4, 0.1541214
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,4,0.1552285
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,4,0.1565742
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,4,0.1590633
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,4,0.1636906
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,4,0.1719089
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,4,0.1872456
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,8, 0.1877753
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,8,0.1888265
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,8,0.1902222
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,8,0.1927093
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,8,0.1973176
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,8,0.2055369
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,8,0.2207939
0.850000,125.000000,1.01,1,1,0,0,1,0,0.016,16, 0.2450670
0.850000,125.000000,1.01,1,1,0,0,1,0,0.032,16,0.2462540
0.850000,125.000000,1.01,1,1,0,0,1,0,0.064,16,0.2475751
0.850000,125.000000,1.01,1,1,0,0,1,0,0.128,16,0.2500946
0.850000,125.000000,1.01,1,1,0,0,1,0,0.256,16,0.2547381
0.850000,125.000000,1.01,1,1,0,0,1,0,0.512,16,0.2629763
0.850000,125.000000,1.01,1,1,0,0,1,0,1.024,16,0.2782157
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.1,0.0169135
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.1,0.0176831
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.1,0.0186986
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.1,0.0208670
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.1,0.0254925
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.1,0.0355836
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.1,0.0583079
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,0.5, 0.0169841
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,0.5,0.0177361
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,0.5,0.0186673
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,0.5,0.0208648
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,0.5,0.0254327
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,0.5,0.0355420
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,0.5,0.0583893
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,1, 0.0169402
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,1,0.0177485
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,1,0.0187367
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,1,0.0208879
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,1,0.0254617
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,1,0.0355783
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,1,0.0582297
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,2, 0.0168963
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,2,0.0176260
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,2,0.0186096
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,2,0.0208255
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,2,0.0253701
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,2,0.0355682
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,2,0.0582584
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,4, 0.0171032
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,4,0.0178845
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,4,0.0187928
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,4,0.0210198
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,4,0.0256087
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,4,0.0357135
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,4,0.0585071
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,8, 0.0174243
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,8,0.0182063
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,8,0.0192605
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,8,0.0213297
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,8,0.0258591
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,8,0.0358646
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,8,0.0584557
0.850000,125.000000,1.01,1,1,0,0,0,1,0.016,16, 0.0184132
0.850000,125.000000,1.01,1,1,0,0,0,1,0.032,16,0.0191848
0.850000,125.000000,1.01,1,1,0,0,0,1,0.064,16,0.0201822
0.850000,125.000000,1.01,1,1,0,0,0,1,0.128,16,0.0221757
0.850000,125.000000,1.01,1,1,0,0,0,1,0.256,16,0.0265921
0.850000,125.000000,1.01,1,1,0,0,0,1,0.512,16,0.0364743
0.850000,125.000000,1.01,1,1,0,0,0,1,1.024,16,0.0588002
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.1,0.7596593
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.1,0.7640132
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.1,0.7691842
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.1,0.7782986
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.1,0.7940065
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.1,0.8224063
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.1,0.8749174
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,0.5, 0.7690261
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,0.5,0.7736093
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,0.5,0.7788722
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,0.5,0.7878083
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,0.5,0.8037407
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,0.5,0.8318432
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,0.5,0.8845304
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,1, 0.7884025
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,1,0.7929676
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,1,0.7982153
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,1,0.8071626
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,1,0.8231056
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,1,0.8512048
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,1,0.9038708
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,2, 0.8264109
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,2,0.8309938
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,2,0.8362591
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,2,0.8451948
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,2,0.8611205
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,2,0.8892262
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,2,0.9419026
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,4, 0.8928680
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,4,0.8972906
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,4,0.9025363
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,4,0.9115153
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,4,0.9275301
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,4,0.9556979
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,4,1.0082316
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,8, 0.9985288
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,8,1.0030781
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,8,1.0081629
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,8,1.0172152
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,8,1.0330612
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,8,1.0615061
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,8,1.1139399
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.016,16, 1.1746799
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.032,16,1.1792741
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.064,16,1.1842952
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.128,16,1.1932934
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.256,16,1.2096233
0.750000,-40.000000,0.99,1,1,1,0,0,0,0.512,16,1.2376346
0.750000,-40.000000,0.99,1,1,1,0,0,0,1.024,16,1.2900677
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.1,0.0644783
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.1,0.0687909
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.1,0.0739531
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.1,0.0841122
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.1,0.1054247
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.1,0.1504546
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.1,0.2468905
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,0.5, 0.0648577
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,0.5,0.0686657
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,0.5,0.0736265
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,0.5,0.0842194
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,0.5,0.1051231
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,0.5,0.1506165
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,0.5,0.2472622
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,1, 0.0648687
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,1,0.0686645
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,1,0.0737068
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,1,0.0842055
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,1,0.1051183
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,1,0.1506051
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,1,0.2472682
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,2, 0.0648586
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,2,0.0686675
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,2,0.0736131
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,2,0.0842233
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,2,0.1051271
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,2,0.1506111
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,2,0.2472663
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,4, 0.0648445
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,4,0.0687242
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,4,0.0737464
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,4,0.0841493
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,4,0.1054353
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,4,0.1505580
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,4,0.2468437
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,8, 0.0645767
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,8,0.0686929
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,8,0.0739346
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,8,0.0840758
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,8,0.1055657
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,8,0.1506860
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,8,0.2470861
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.016,16, 0.0647271
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.032,16,0.0686926
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.064,16,0.0738628
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.128,16,0.0842259
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.256,16,0.1054377
0.750000,-40.000000,0.99,1,1,0,1,0,0,0.512,16,0.1506337
0.750000,-40.000000,0.99,1,1,0,1,0,0,1.024,16,0.2469502
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.1,0.6233927
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.1,0.6283675
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.1,0.6337477
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.1,0.6428703
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.1,0.6574586
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.1,0.6804556
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.1,0.7182653
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,0.5, 0.6349385
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,0.5,0.6399026
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,0.5,0.6452965
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,0.5,0.6544310
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,0.5,0.6689979
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,0.5,0.6920142
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,0.5,0.7298380
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,1, 0.6589314
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,1,0.6639291
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,1,0.6692892
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,1,0.6784166
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,1,0.6930156
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,1,0.7160362
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,1,0.7538308
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,2, 0.7069290
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,2,0.7119019
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,2,0.7172868
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,2,0.7264080
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,2,0.7410071
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,2,0.7639901
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,2,0.8018673
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,4, 0.8039943
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,4,0.8089767
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,4,0.8143533
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,4,0.8234853
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,4,0.8380681
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,4,0.8610850
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,4,0.8988810
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,8, 0.9897175
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,8,0.9946589
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,8,1.0000600
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,8,1.0091865
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,8,1.0238198
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,8,1.0467280
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,8,1.0847945
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.016,16, 1.3207833
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.032,16,1.3257505
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.064,16,1.3311446
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.128,16,1.3402852
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.256,16,1.3548587
0.750000,-40.000000,0.99,1,1,0,0,1,0,0.512,16,1.3778862
0.750000,-40.000000,0.99,1,1,0,0,1,0,1.024,16,1.4157009
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.1,0.0621109
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.032,0.1,0.0651868
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.064,0.1,0.0693556
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.128,0.1,0.0761262
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.256,0.1,0.0874887
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.512,0.1,0.1115153
0.750000,-40.000000,0.99,1,1,0,0,0,1,1.024,0.1,0.1646875
0.750000,-40.000000,0.99,1,1,0,0,0,1,0.016,0.5, 0.0619982
