nom_voltage,nom_temperature,nom_process,related_pin AP,related_pin INOUT1,timing_type three_state_enable,timing_type three_state_disable,timing_type combinational,timing_sense negative_unate,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,9.81736,-0.0736683
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,9.81736,-0.0583836
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,9.81736,-0.0377382
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,9.81736,-0.0106527
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,9.81736,0.0239077
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,17.8174, -0.2367541
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,17.8174,-0.2131624
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,17.8174,-0.1944996
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,17.8174,-0.1654580
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,17.8174,-0.1296907
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,17.8174,-0.0846585
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,17.8174,-0.0274600
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.016,33.8174, -0.5634214
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.032,33.8174,-0.5159130
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.064,33.8174,-0.4785637
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.128,33.8174,-0.4233969
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.256,33.8174,-0.3593914
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,0.512,33.8174,-0.2726492
0.850000,125.000000,1.01,1,0,1,0,0,1,0,1,0,0,0,1.024,33.8174,-0.1777686
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,1.91736,0.0115646
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,1.91736,0.0128385
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,1.91736,0.0140316
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,1.91736,0.0161618
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,1.91736,0.0194009
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,1.91736,0.0264020
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,1.91736,0.0425473
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,2.81736, 0.0192768
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,2.81736,0.0211255
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,2.81736,0.0228110
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,2.81736,0.0256670
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,2.81736,0.0301950
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,2.81736,0.0371913
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,2.81736,0.0508343
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,3.81736, 0.0339330
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,3.81736,0.0360296
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,3.81736,0.0384802
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,3.81736,0.0420681
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,3.81736,0.0487694
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,3.81736,0.0585097
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,3.81736,0.0732810
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,5.81736, 0.0624095
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,5.81736,0.0645864
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,5.81736,0.0671663
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,5.81736,0.0722893
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,5.81736,0.0811348
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,5.81736,0.0938373
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,5.81736,0.1148553
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,9.81736, 0.1171249
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,9.81736,0.1213822
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,9.81736,0.1240154
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,9.81736,0.1295404
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,9.81736,0.1406906
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,9.81736,0.1571445
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,9.81736,0.1865308
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,17.8174, 0.2100698
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,17.8174,0.2230426
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,17.8174,0.2325048
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,17.8174,0.2417762
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,17.8174,0.2526846
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,17.8174,0.2733114
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,17.8174,0.3119764
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.016,33.8174, 0.3562632
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.032,33.8174,0.3905588
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.064,33.8174,0.4158313
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.128,33.8174,0.4458311
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.256,33.8174,0.4761397
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,0.512,33.8174,0.4989114
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,1,0,0,1.024,33.8174,0.5430408
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,1.91736,-0.0004675
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,1.91736,0.0013187
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,1.91736,0.0029783
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,1.91736,0.0056799
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,1.91736,0.0097583
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,1.91736,0.0155645
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,1.91736,0.0247100
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,2.81736, -0.0059509
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,2.81736,-0.0032998
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,2.81736,-0.0008414
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,2.81736,0.0030694
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,2.81736,0.0091887
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,2.81736,0.0178807
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,2.81736,0.0300155
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,3.81736, -0.0194005
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,3.81736,-0.0153285
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,3.81736,-0.0119154
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,3.81736,-0.0061659
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,3.81736,0.0027645
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,3.81736,0.0158272
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,3.81736,0.0341585
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,5.81736, -0.0502640
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,5.81736,-0.0439347
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,5.81736,-0.0384856
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,5.81736,-0.0301845
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,5.81736,-0.0173917
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,5.81736,0.0017318
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,5.81736,0.0288528
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,9.81736, -0.1213417
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,9.81736,-0.1098446
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,9.81736,-0.1006098
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,9.81736,-0.0868277
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,9.81736,-0.0674882
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,9.81736,-0.0396236
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,9.81736,0.0003996
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,17.8174, -0.2790417
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,17.8174,-0.2581841
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,17.8174,-0.2429949
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,17.8174,-0.2179481
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,17.8174,-0.1850004
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,17.8174,-0.1421135
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,17.8174,-0.0839423
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.016,33.8174, -0.6372715
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.032,33.8174,-0.5939652
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.064,33.8174,-0.5589997
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.128,33.8174,-0.5126426
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.256,33.8174,-0.4552534
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,0.512,33.8174,-0.3828640
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,1,0,1.024,33.8174,-0.2929481
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,1.91736,0.0109831
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,1.91736,0.0128454
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,1.91736,0.0145320
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,1.91736,0.0175332
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,1.91736,0.0227940
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,1.91736,0.0329494
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,1.91736,0.0544329
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,2.81736, 0.0174600
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,2.81736,0.0197604
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,2.81736,0.0218769
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,2.81736,0.0258224
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,2.81736,0.0321747
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,2.81736,0.0435469
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,2.81736,0.0632710
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,3.81736, 0.0294709
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,3.81736,0.0319740
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,3.81736,0.0346390
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,3.81736,0.0394922
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,3.81736,0.0477545
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,3.81736,0.0614260
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,3.81736,0.0835504
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,5.81736, 0.0539674
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,5.81736,0.0569958
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,5.81736,0.0589276
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,5.81736,0.0643534
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,5.81736,0.0738681
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,5.81736,0.0924222
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,5.81736,0.1197363
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,9.81736, 0.0968102
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,9.81736,0.1032928
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,9.81736,0.1082586
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,9.81736,0.1140207
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,9.81736,0.1238229
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,9.81736,0.1452125
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,9.81736,0.1799385
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,17.8174, 0.1692488
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,17.8174,0.1835041
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,17.8174,0.1937826
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,17.8174,0.2063064
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,17.8174,0.2249165
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,17.8174,0.2426005
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,17.8174,0.2810188
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.016,33.8174, 0.2857197
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.032,33.8174,0.3165492
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.064,33.8174,0.3394132
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.128,33.8174,0.3687106
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.256,33.8174,0.4036785
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,0.512,33.8174,0.4430333
0.850000,125.000000,1.01,1,0,1,0,0,1,0,0,0,0,1,1.024,33.8174,0.4804689
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,1.91736,0.0061081
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,1.91736,0.0061081
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,1.91736,0.0061081
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,1.91736,0.0061081
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,1.91736,0.0061481
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,1.91736,0.0061481
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,1.91736,0.0061698
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,2.81736, 0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,2.81736,0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,2.81736,0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,2.81736,0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,2.81736,0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,2.81736,0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,2.81736,0.0128188
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,3.81736, 0.0252402
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,3.81736,0.0257622
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,3.81736,0.0258939
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,3.81736,0.0258939
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,3.81736,0.0258939
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,3.81736,0.0258939
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,3.81736,0.0258939
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,5.81736, 0.0511656
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,5.81736,0.0511656
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,5.81736,0.0511656
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,5.81736,0.0517404
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,5.81736,0.0517404
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,5.81736,0.0517404
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,5.81736,0.0517404
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,9.81736, 0.1003919
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,9.81736,0.1016973
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,9.81736,0.1028819
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,9.81736,0.1028819
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,9.81736,0.1028819
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,9.81736,0.1028819
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,9.81736,0.1028819
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,17.8174, 0.2020504
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,17.8174,0.2021912
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,17.8174,0.2030204
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,17.8174,0.2032036
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,17.8174,0.2099508
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,17.8174,0.2099508
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,17.8174,0.2099508
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.016,33.8174, 0.4079702
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.032,33.8174,0.4079702
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.064,33.8174,0.4079702
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.128,33.8174,0.4079702
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.256,33.8174,0.4079702
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,0.512,33.8174,0.4079702
0.850000,125.000000,1.01,1,0,0,1,0,0,1,1,0,0,0,1.024,33.8174,0.4079702
