nom_voltage,nom_temperature,nom_process,related_pin SAVE,related_pin CLK,related_pin NRESTORE,timing_type removal_falling,timing_type removal_rising,fall_constraint,rise_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,0.0160000,-0.8788476
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,0.0160000,-0.8863953
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,0.0160000,-0.8976087
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,0.0160000,-0.9159725
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,0.0160000,-0.9369525
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,0.0160000,-0.9554749
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,0.0160000,-0.9612697
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,0.0320000, -0.8831559
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,0.0320000,-0.8907037
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,0.0320000,-0.8980104
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,0.0320000,-0.9163743
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,0.0320000,-0.9373543
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,0.0320000,-0.9558767
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,0.0320000,-0.9655781
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,0.0640000, -0.8876851
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,0.0640000,-0.8952327
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,0.0640000,-0.9064460
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,0.0640000,-0.9248099
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,0.0640000,-0.9457899
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,0.0640000,-0.9643123
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,0.0640000,-0.9701072
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,0.1280000, -0.9045382
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,0.1280000,-0.9081795
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,0.1280000,-0.9193928
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,0.1280000,-0.9377567
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,0.1280000,-0.9587366
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,0.1280000,-0.9772591
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,0.1280000,-0.9830757
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,0.2560000, -0.9303996
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,0.2560000,-0.9381482
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,0.2560000,-0.9491261
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,0.2560000,-0.9637594
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,0.2560000,-0.9844566
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,0.2560000,-1.0068388
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,0.2560000,-1.0129888
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,0.5120000, -0.9898230
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,0.5120000,-0.9974305
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,0.5120000,-1.0052782
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,0.5120000,-1.0269611
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,0.5120000,-1.0484796
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,0.5120000,-1.0669750
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,0.5120000,-1.0722011
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0160000,1.0240000, -1.1175220
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0320000,1.0240000,-1.1250004
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.0640000,1.0240000,-1.1364431
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.1280000,1.0240000,-1.1548449
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.2560000,1.0240000,-1.1753060
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0.5120000,1.0240000,-1.1942369
0.850000,125.000000,1.01,1,0,0,1,0,1,0,1.0240000,1.0240000,-1.2031250
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0.0160000,0.0160000,0.0662831
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0.0320000,0.0160000,0.0705071
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0.0640000,0.0160000,0.0788893
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0.1280000,0.0160000,0.0919823
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0.2560000,0.0160000,0.1138531
