nom_voltage,nom_temperature,nom_process,related_pin A0,related_pin A1,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,4,0.0647334
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,4,0.0828747
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.016,8, 0.0261656
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.032,8,0.0273595
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.064,8,0.0293275
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.128,8,0.0332968
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.256,8,0.0403303
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,0.512,8,0.0531979
0.850000,125.000000,1.01,1,0,1,1,0,0,1,0,1.024,8,0.0751067
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.1,0.0125227
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.1,0.0131906
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.1,0.0143617
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.1,0.0166582
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.1,0.0216567
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.1,0.0327447
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.1,0.0569581
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.25, 0.0132502
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.25,0.0138791
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.25,0.0148788
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.25,0.0171465
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.25,0.0221270
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.25,0.0329326
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.25,0.0572051
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,0.5, 0.0151889
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,0.5,0.0158194
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,0.5,0.0168715
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,0.5,0.0190461
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,0.5,0.0236747
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,0.5,0.0341249
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,1.024,0.5,0.0575633
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.016,1, 0.0195014
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.032,1,0.0201422
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.064,1,0.0212129
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.128,1,0.0232382
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.256,1,0.0273885
0.850000,125.000000,1.01,1,0,1,1,0,0,0,1,0.512,1,0.0370045
