nom_voltage,nom_temperature,nom_process,related_pin A4,related_pin S0,related_pin S1,timing_sense positive_unate,timing_sense non_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.032,2,0.0644162
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.064,2,0.0659678
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.128,2,0.0689400
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.256,2,0.0743340
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.512,2,0.0838114
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,1.024,2,0.1003846
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.016,4, 0.0601081
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.032,4,0.0614553
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.064,4,0.0630917
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.128,4,0.0662204
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.256,4,0.0720215
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.512,4,0.0823994
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,1.024,4,0.0998860
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.016,8, 0.0408914
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.032,8,0.0423296
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.064,8,0.0440999
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.128,8,0.0475051
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.256,8,0.0542667
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.512,8,0.0656558
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,1.024,8,0.0857229
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.016,16, -0.0122497
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.032,16,-0.0105350
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.064,16,-0.0086412
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.128,16,-0.0049189
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.256,16,0.0022155
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,0.512,16,0.0153718
0.850000,125.000000,1.01,1,0,0,1,0,1,0,0,0,1.024,16,0.0391651
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,0.1,0.0343692
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,0.1,0.0350826
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,0.1,0.0359587
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,0.1,0.0381269
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,0.1,0.0423544
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,0.1,0.0511929
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,0.1,0.0692963
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,0.5, 0.0344399
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,0.5,0.0351533
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,0.5,0.0360786
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,0.5,0.0382770
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,0.5,0.0425957
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,0.5,0.0515077
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,0.5,0.0696617
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,1, 0.0367707
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,1,0.0374496
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,1,0.0385048
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,1,0.0406056
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,1,0.0446483
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,1,0.0531199
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,1,0.0709123
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,2, 0.0447568
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,2,0.0452863
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,2,0.0461088
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,2,0.0482558
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,2,0.0522000
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,2,0.0603737
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,2,0.0766687
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,4, 0.0610466
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,4,0.0616344
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,4,0.0623213
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,4,0.0638091
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,4,0.0676465
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,4,0.0756528
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,4,0.0915969
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,8, 0.0905365
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,8,0.0912247
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,8,0.0916455
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,8,0.0929848
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,8,0.0978528
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,8,0.1056415
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,8,0.1219082
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.016,16, 0.1465587
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.032,16,0.1496761
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.064,16,0.1498186
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.128,16,0.1511355
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.256,16,0.1546575
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,0.512,16,0.1624282
0.850000,125.000000,1.01,1,0,0,1,0,0,1,0,0,1.024,16,0.1795708
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,0.1,0.0586028
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,0.1,0.0600063
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,0.1,0.0617153
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,0.1,0.0649866
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,0.1,0.0710646
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,0.1,0.0820979
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,0.1,0.1008164
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,0.5, 0.0638284
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,0.5,0.0652252
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,0.5,0.0669249
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,0.5,0.0701791
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,0.5,0.0762345
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,0.5,0.0869561
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,0.5,0.1057249
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,1, 0.0749543
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,1,0.0763135
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,1,0.0779715
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,1,0.0811478
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,1,0.0870288
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,1,0.0975003
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,1,0.1159441
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,2, 0.0947265
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,2,0.0961433
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,2,0.0978368
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,2,0.1010975
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,2,0.1073115
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,2,0.1182473
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,2,0.1368293
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,4, 0.1265873
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,4,0.1281574
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,4,0.1298764
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,4,0.1329747
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,4,0.1399265
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,4,0.1516443
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,4,0.1718600
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,8, 0.1795254
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,8,0.1810312
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,8,0.1829159
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,8,0.1866547
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,8,0.1937030
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,8,0.2069242
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,8,0.2304554
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.016,16, 0.2706910
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.032,16,0.2722483
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.064,16,0.2742151
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.128,16,0.2781079
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.256,16,0.2863361
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,0.512,16,0.3011442
0.850000,125.000000,1.01,1,0,0,1,0,0,0,1,0,1.024,16,0.3270561
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,0.1,0.0345017
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,0.1,0.0351708
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,0.1,0.0360949
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,0.1,0.0381791
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,0.1,0.0428606
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,0.1,0.0531115
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,0.1,0.0742927
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,0.5, 0.0346457
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,0.5,0.0353718
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,0.5,0.0363040
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,0.5,0.0383204
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,0.5,0.0429382
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,0.5,0.0530771
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,0.5,0.0742843
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,1, 0.0366116
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,1,0.0373923
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,1,0.0383798
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,1,0.0403305
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,1,0.0446575
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,1,0.0543935
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,1,0.0752695
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,2, 0.0471447
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,2,0.0477868
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,2,0.0485517
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,2,0.0502360
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,2,0.0541952
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,2,0.0625110
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,2,0.0815098
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,4, 0.0684213
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,4,0.0688889
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,4,0.0694199
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,4,0.0709614
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,4,0.0743966
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,4,0.0828350
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,4,0.1003856
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,8, 0.1082010
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,8,0.1087128
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,8,0.1090482
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,8,0.1102553
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,8,0.1140628
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,8,0.1217062
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,8,0.1386431
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.016,16, 0.1818566
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.032,16,0.1822290
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.064,16,0.1827208
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.128,16,0.1838061
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.256,16,0.1847212
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,0.512,16,0.1924170
0.850000,125.000000,1.01,1,0,0,1,0,0,0,0,1,1.024,16,0.2067456
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,0.1,0.0256974
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,0.1,0.0269169
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,0.1,0.0283975
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,0.1,0.0311841
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,0.1,0.0363602
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,0.1,0.0455797
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,0.1,0.0617830
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,0.5, 0.0286711
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,0.5,0.0298161
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,0.5,0.0312674
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,0.5,0.0339172
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,0.5,0.0388820
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,0.5,0.0478009
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,0.5,0.0638937
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,1, 0.0316985
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,1,0.0328528
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,1,0.0342614
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,1,0.0369156
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,1,0.0417829
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,1,0.0506696
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,1,0.0666340
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,2, 0.0332577
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,2,0.0345316
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,2,0.0360040
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,2,0.0388549
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,2,0.0440598
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,2,0.0533238
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,2,0.0697132
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,4, 0.0304350
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,4,0.0317252
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,4,0.0333150
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,4,0.0364025
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,4,0.0423540
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,4,0.0527896
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,4,0.0706388
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,8, 0.0163706
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,8,0.0177741
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,8,0.0195162
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,8,0.0229516
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,8,0.0295440
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,8,0.0415956
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,8,0.0632677
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.016,16, -0.0217473
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.032,16,-0.0202164
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.064,16,-0.0183035
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.128,16,-0.0144699
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.256,16,-0.0069957
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,0.512,16,0.0076797
0.850000,125.000000,1.01,0,1,0,0,1,1,0,0,0,1.024,16,0.0328281
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,0.1,0.0229507
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,0.1,0.0239624
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,0.1,0.0252772
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,0.1,0.0280091
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,0.1,0.0335649
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,0.1,0.0441124
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,0.1,0.0643690
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,0.5, 0.0251198
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,0.5,0.0260227
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,0.5,0.0271461
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,0.5,0.0296428
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,0.5,0.0347095
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,0.5,0.0448828
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,0.5,0.0648680
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,1, 0.0311989
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,1,0.0319400
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,1,0.0330378
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,1,0.0351156
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,1,0.0395821
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,1,0.0487846
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,1,0.0675985
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,2, 0.0439505
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,2,0.0446461
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,2,0.0455488
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,2,0.0473414
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,2,0.0512077
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,2,0.0596176
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,2,0.0772327
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,4, 0.0684866
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,4,0.0690513
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,4,0.0697373
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,4,0.0711146
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,4,0.0751277
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,4,0.0827223
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,4,0.0994896
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,8, 0.1133359
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,8,0.1139333
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,8,0.1148489
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,8,0.1164766
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,8,0.1202014
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,8,0.1282962
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,8,0.1449354
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.016,16, 0.2020251
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.032,16,0.2027104
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.064,16,0.2037087
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.128,16,0.2051403
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.256,16,0.2102059
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,0.512,16,0.2178069
0.850000,125.000000,1.01,0,1,0,0,1,0,1,0,0,1.024,16,0.2344535
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,0.1,0.0262583
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,0.1,0.0275430
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,0.1,0.0290956
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,0.1,0.0320579
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,0.1,0.0375997
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,0.1,0.0477715
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,0.1,0.0661523
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.016,0.5, 0.0320276
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.032,0.5,0.0332436
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.064,0.5,0.0347443
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.128,0.5,0.0375563
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.256,0.5,0.0428140
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,0.512,0.5,0.0526509
0.850000,125.000000,1.01,0,1,0,0,1,0,0,1,0,1.024,0.5,0.0707353
