nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,timing_type combinational,timing_sense negative_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,0.1,0.0134993
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,0.1,0.0145435
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,0.1,0.0161838
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,0.1,0.0191079
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,0.1,0.0249097
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,0.1,0.0366806
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,0.1,0.0605024
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,0.25, 0.0171288
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,0.25,0.0184831
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,0.25,0.0205912
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,0.25,0.0244493
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,0.25,0.0311218
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,0.25,0.0426954
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,0.25,0.0662257
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,0.5, 0.0218828
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,0.5,0.0236815
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,0.5,0.0264317
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,0.5,0.0314293
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,0.5,0.0401190
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,0.5,0.0545966
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,0.5,0.0783332
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,1, 0.0287590
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,1,0.0308764
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,1,0.0341703
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,1,0.0405834
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,1,0.0520116
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,1,0.0708853
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,1,0.1012069
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,2, 0.0392391
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,2,0.0417787
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,2,0.0461322
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,2,0.0542621
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,2,0.0686666
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,2,0.0926700
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,2,0.1318240
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,4, 0.0593047
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,4,0.0610154
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,4,0.0659438
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,4,0.0750117
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,4,0.0926497
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,4,0.1226847
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,4,0.1723147
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.016,8, 0.0943647
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.032,8,0.0973775
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.064,8,0.1025890
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.128,8,0.1118985
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.256,8,0.1313845
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,0.512,8,0.1671110
0.850000,125.000000,1.01,1,0,0,1,1,1,0,0,0,1.024,8,0.2286799
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,0.1,0.0138635
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,0.1,0.0148558
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,0.1,0.0167302
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,0.1,0.0208044
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,0.1,0.0296201
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,0.1,0.0485783
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,0.1,0.0880851
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,0.25, 0.0219615
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,0.25,0.0228832
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,0.25,0.0246032
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,0.25,0.0274900
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,0.25,0.0345813
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,0.25,0.0518666
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,0.25,0.0888840
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,0.5, 0.0370674
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,0.5,0.0381478
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,0.5,0.0401492
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,0.5,0.0437767
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,0.5,0.0503649
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,0.5,0.0629008
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,0.5,0.0950162
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,1, 0.0669366
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,1,0.0680185
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,1,0.0699416
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,1,0.0739154
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,1,0.0817782
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,1,0.0959975
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,1,0.1204405
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,2, 0.1252553
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,2,0.1265339
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,2,0.1290493
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,2,0.1335829
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,2,0.1424557
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,2,0.1575822
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,2,0.1862643
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,4, 0.2430180
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,4,0.2430180
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,4,0.2458229
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,4,0.2496459
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,4,0.2604309
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,4,0.2776686
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,4,0.3096272
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.016,8, 0.4744319
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.032,8,0.4779186
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.064,8,0.4787106
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.128,8,0.4836450
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.256,8,0.4939465
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,0.512,8,0.5101588
0.850000,125.000000,1.01,1,0,0,1,1,0,1,0,0,1.024,8,0.5450219
0.850000,125.000000,1.01,1,0,0,1,1,0,0,1,0,0.016,0.1,0.0163619
