nom_voltage,nom_temperature,nom_process,related_pin CLK,timing_type hold_falling,rise_constraint,fall_constraint,output_load,input_slope,value
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0160000,-0.0117360
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0160000,-0.0115577
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0160000,-0.0148647
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0160000,-0.0136042
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0160000,-0.0072404
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0160000,0.0172059
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0160000,0.0778173
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0320000, -0.0080352
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0320000,-0.0082086
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0320000,-0.0113625
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0320000,-0.0100941
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0320000,-0.0037310
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0320000,0.0248306
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0320000,0.0854417
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.0640000, -0.0007692
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.0640000,-0.0042514
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.0640000,-0.0076759
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.0640000,-0.0026775
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.0640000,0.0036829
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.0640000,0.0320389
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.0640000,0.1004627
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.1280000, 0.0057664
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.1280000,0.0021964
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.1280000,0.0028985
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.1280000,4.0016544e-12
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.1280000,0.0137847
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.1280000,0.0464351
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.1280000,0.1187652
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.2560000, 0.0150262
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.2560000,0.0114432
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.2560000,0.0121942
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.2560000,0.0132714
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.2560000,0.0273975
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.2560000,0.0596026
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.2560000,0.1358389
0.850000,125.000000,1.01,1,1,1,0,0.0160000,0.5120000, 0.0296420
0.850000,125.000000,1.01,1,1,1,0,0.0320000,0.5120000,0.0260499
0.850000,125.000000,1.01,1,1,1,0,0.0640000,0.5120000,0.0267918
0.850000,125.000000,1.01,1,1,1,0,0.1280000,0.5120000,0.0283042
0.850000,125.000000,1.01,1,1,1,0,0.2560000,0.5120000,0.0380537
0.850000,125.000000,1.01,1,1,1,0,0.5120000,0.5120000,0.0737236
0.850000,125.000000,1.01,1,1,1,0,1.0240000,0.5120000,0.1582676
0.850000,125.000000,1.01,1,1,1,0,0.0160000,1.0240000, 0.0549697
0.850000,125.000000,1.01,1,1,1,0,0.0320000,1.0240000,0.0552696
0.850000,125.000000,1.01,1,1,1,0,0.0640000,1.0240000,0.0554369
0.850000,125.000000,1.01,1,1,1,0,0.1280000,1.0240000,0.0574285
0.850000,125.000000,1.01,1,1,1,0,0.2560000,1.0240000,0.0679011
0.850000,125.000000,1.01,1,1,1,0,0.5120000,1.0240000,0.0995449
0.850000,125.000000,1.01,1,1,1,0,1.0240000,1.0240000,0.1875000
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0160000,-0.0233138
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0160000,-0.0270285
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0160000,-0.0342839
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0160000,-0.0525502
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0160000,-0.0772645
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0160000,-0.1192071
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0160000,-0.1943546
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0320000, -0.0198275
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0320000,-0.0234711
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0320000,-0.0345523
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0320000,-0.0529328
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0320000,-0.0815527
0.850000,125.000000,1.01,1,1,0,1,0.5120000,0.0320000,-0.1234883
0.850000,125.000000,1.01,1,1,0,1,1.0240000,0.0320000,-0.1986274
0.850000,125.000000,1.01,1,1,0,1,0.0160000,0.0640000, -0.0202766
0.850000,125.000000,1.01,1,1,0,1,0.0320000,0.0640000,-0.0239195
0.850000,125.000000,1.01,1,1,0,1,0.0640000,0.0640000,-0.0351786
0.850000,125.000000,1.01,1,1,0,1,0.1280000,0.0640000,-0.0536170
0.850000,125.000000,1.01,1,1,0,1,0.2560000,0.0640000,-0.0823606
