nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0662842
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0673436
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0684535
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0705200
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0743346
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0813034
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0943574
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0678280
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0688741
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0700138
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0720767
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0758747
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0828658
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,1,0.0958713
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0686474
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0696802
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0707780
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,2,0.0728424
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,2,0.0766564
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,2,0.0836174
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,2,0.0966476
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.0671253
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,4,0.0682000
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,4,0.0693624
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,4,0.0714279
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,4,0.0751865
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,4,0.0821187
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,4,0.0951355
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.0587776
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,8,0.0598689
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,8,0.0610182
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,8,0.0632364
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,8,0.0670961
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,8,0.0740499
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,8,0.0869961
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,16, 0.0330934
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,16,0.0342579
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,16,0.0354930
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,16,0.0378109
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,16,0.0421394
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,16,0.0493667
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,16,0.0625207
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,32, -0.0297037
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,32,-0.0283680
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,32,-0.0270159
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,32,-0.0244622
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,32,-0.0197721
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,32,-0.0114348
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,32,0.0027482
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0170593
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0177575
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0185730
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0202295
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0240217
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0324477
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0509756
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0171367
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0178673
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0186508
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0203767
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0241506
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0324492
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0510384
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0176750
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0182400
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0190868
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0207735
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0245007
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0327463
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0511871
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0185782
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0193215
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0199810
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0216949
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0252531
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,4,0.0333113
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,4,0.0514328
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.0214150
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,8,0.0220321
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,8,0.0227005
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,8,0.0242961
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,8,0.0276368
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,8,0.0352130
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,8,0.0526451
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,16, 0.0277183
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,16,0.0282931
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,16,0.0289838
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,16,0.0302512
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,16,0.0335357
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,16,0.0400954
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,16,0.0560557
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,32, 0.0396674
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,32,0.0403853
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,32,0.0411043
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,32,0.0424774
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,32,0.0450944
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,32,0.0515956
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,32,0.0659716
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0602568
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0615026
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0627788
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0652132
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0696254
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0776824
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0930146
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0671044
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0683056
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0696092
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,1,0.0720367
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,1,0.0764490
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,1,0.0844963
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,1,0.0998222
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,2, 0.0798007
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,2,0.0810280
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,2,0.0823342
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,2,0.0847459
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,2,0.0891536
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,2,0.0970944
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,2,0.1124033
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,4, 0.1001093
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,4,0.1013450
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,4,0.1026568
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,4,0.1051138
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,4,0.1096082
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,4,0.1176371
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,4,0.1327526
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,8, 0.1321687
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,8,0.1334364
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,8,0.1347803
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,8,0.1374405
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,8,0.1421101
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,8,0.1503825
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,8,0.1655112
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,16, 0.1852910
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,16,0.1866644
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,16,0.1882341
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,16,0.1909768
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,16,0.1960069
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,16,0.2050816
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,16,0.2208042
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,32, 0.2782007
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,32,0.2796700
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,32,0.2812723
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,32,0.2843710
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,32,0.2898289
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,32,0.3002905
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,32,0.3178990
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,0.1,0.0140909
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,0.1,0.0149564
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,0.1,0.0159856
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,0.1,0.0181833
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,0.1,0.0229459
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,0.1,0.0335468
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,0.1,0.0571199
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,1, 0.0141452
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,1,0.0149906
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,1,0.0160383
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,1,0.0182172
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,1,0.0230006
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,1,0.0335828
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,1,0.0570950
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,2, 0.0148235
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,2,0.0156146
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,2,0.0166224
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,2,0.0187583
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,2,0.0233860
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,2,0.0338625
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,2,0.0573488
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,4, 0.0169169
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,4,0.0176625
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,4,0.0185475
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,4,0.0206207
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,4,0.0250115
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,4,0.0350953
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,4,0.0578413
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,8, 0.0211520
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,8,0.0218254
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,8,0.0227525
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,8,0.0245960
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,8,0.0286097
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,8,0.0378647
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,8,0.0594919
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,16, 0.0289658
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,16,0.0296139
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,16,0.0306139
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,16,0.0324025
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,16,0.0362087
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,16,0.0447099
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,16,0.0642680
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.016,32, 0.0431729
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.032,32,0.0437098
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.064,32,0.0444703
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.128,32,0.0463207
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.256,32,0.0504071
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,0.512,32,0.0583091
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,0,1,1.024,32,0.0762405
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,0.1,0.0694331
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.032,0.1,0.0704621
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.064,0.1,0.0716243
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.128,0.1,0.0736535
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.256,0.1,0.0774516
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.512,0.1,0.0844395
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,1.024,0.1,0.0974802
0.850000,125.000000,1.01,0,1,0,0,1,1,1,0,0,0,0.016,1, 0.0705565
