nom_voltage,nom_temperature,nom_process,related_pin A1,related_pin A2,related_pin A3,related_pin A4,timing_type combinational,timing_sense positive_unate,cell_rise,rise_transition,cell_fall,fall_transition,output_load,input_slope,value
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.1,0.0394115
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.1,0.0402432
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.1,0.0416408
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.1,0.0442929
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.1,0.0489563
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.1,0.0572190
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.1,0.0718489
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.25, 0.0423901
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.25,0.0432464
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.25,0.0446130
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.25,0.0471489
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.25,0.0517470
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.25,0.0599284
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.25,0.0745757
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,0.5, 0.0471274
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,0.5,0.0479926
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,0.5,0.0493730
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,0.5,0.0520097
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,0.5,0.0566521
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,0.5,0.0648473
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,0.5,0.0793910
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,1, 0.0520692
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,1,0.0529958
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,1,0.0544756
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,1,0.0572389
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,1,0.0621873
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,1,0.0708177
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,1,0.0855716
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,2, 0.0559158
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,2,0.0569112
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,2,0.0585134
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,2,0.0615398
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,2,0.0670620
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,2,0.0767305
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,2,0.0933341
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,4, 0.0551808
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,4,0.0562883
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,4,0.0580933
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,4,0.0615514
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,4,0.0680521
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,4,0.0795514
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,4,0.0986692
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.016,8, 0.0484751
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.032,8,0.0496539
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.064,8,0.0515990
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.128,8,0.0554081
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.256,8,0.0626983
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,0.512,8,0.0761300
0.850000,125.000000,1.01,1,0,0,0,1,1,1,0,0,0,1.024,8,0.0993515
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.1,0.0218991
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.1,0.0224038
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.1,0.0234175
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.1,0.0256426
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.1,0.0297761
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.1,0.0385564
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.1,0.0567954
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.25, 0.0225111
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.25,0.0230516
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.25,0.0241375
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.25,0.0261510
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.25,0.0303118
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.25,0.0390377
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.25,0.0571606
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,0.5, 0.0270979
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,0.5,0.0275932
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,0.5,0.0284576
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,0.5,0.0302226
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,0.5,0.0339361
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,0.5,0.0418876
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,0.5,0.0591853
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,1, 0.0364778
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,1,0.0368892
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,1,0.0376262
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,1,0.0390929
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,1,0.0426152
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,1,0.0501104
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,1,0.0659280
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,2, 0.0541797
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,2,0.0544562
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,2,0.0551275
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,2,0.0564924
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,2,0.0594431
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,2,0.0667635
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,2,0.0814577
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,4, 0.0874082
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,4,0.0885721
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,4,0.0893029
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,4,0.0910485
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,4,0.0946527
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,4,0.1009993
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,4,0.1150887
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.016,8, 0.1518985
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.032,8,0.1524314
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.064,8,0.1533430
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.128,8,0.1551797
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.256,8,0.1599722
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,0.512,8,0.1675898
0.850000,125.000000,1.01,1,0,0,0,1,1,0,1,0,0,1.024,8,0.1835313
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.1,0.0298608
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.1,0.0307096
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.1,0.0320604
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.1,0.0345947
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.1,0.0392378
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.1,0.0476691
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.1,0.0635178
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.25, 0.0351047
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.25,0.0359505
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.25,0.0372921
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.25,0.0398004
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.25,0.0443568
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.25,0.0526985
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.25,0.0684017
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,0.5, 0.0420523
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,0.5,0.0429552
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,0.5,0.0444215
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,0.5,0.0471596
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,0.5,0.0521727
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,0.5,0.0610041
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,0.5,0.0767935
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,1, 0.0507315
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,1,0.0517319
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.064,1,0.0533484
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.128,1,0.0566637
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.256,1,0.0621722
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.512,1,0.0720935
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,1.024,1,0.0893352
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.016,2, 0.0618730
0.850000,125.000000,1.01,1,0,0,0,1,1,0,0,1,0,0.032,2,0.0630861
